,CO_CURSO,NO_CURSO,ANO_INGRESSO,ANO_REFERENCIA,QT_INGRESSANTES,QT_PERMANENCIA,QT_CONCLUINTES,QT_DESISTENTES,TAP,TCA,TDA,TCAN,TADA,DURACAO,ANO_INTEGRALIZACAO
3365,14368,ENGENHARIA DE MATERIAIS,2014,2014,46,38,0,8,82.60869565,0.0,17.39130435,0.0,17.39130435,6,2019
3366,14368,ENGENHARIA DE MATERIAIS,2014,2015,46,33,0,5,71.73913043,0.0,28.26086957,0.0,10.86956522,6,2019
3367,14368,ENGENHARIA DE MATERIAIS,2014,2016,46,28,1,4,60.86956522,2.173913043,36.95652174,2.173913043,8.695652174,6,2019
3368,14368,ENGENHARIA DE MATERIAIS,2014,2017,46,20,2,6,43.47826087,6.52173913,50.0,4.347826087,13.04347826,6,2019
3369,14368,ENGENHARIA DE MATERIAIS,2014,2018,46,17,1,2,36.95652174,8.695652174,54.34782609,2.173913043,4.347826087,6,2019
3370,14368,ENGENHARIA DE MATERIAIS,2014,2019,46,14,2,1,30.43478261,13.04347826,56.52173913,4.347826087,2.173913043,6,2019
3371,14368,ENGENHARIA DE MATERIAIS,2014,2020,46,8,6,0,17.39130435,26.08695652,56.52173913,13.04347826,0.0,6,2019
3372,14368,ENGENHARIA DE MATERIAIS,2014,2021,46,8,0,0,17.39130435,26.08695652,56.52173913,0.0,0.0,6,2019
3373,14369,FARMÁCIA,2014,2014,323,299,0,24,92.56965944,0.0,7.430340557,0.0,7.430340557,7,2020
3374,14369,FARMÁCIA,2014,2015,323,259,0,40,80.18575851,0.0,19.81424149,0.0,12.38390093,7,2020
3375,14369,FARMÁCIA,2014,2016,323,224,1,34,69.3498452,0.309597523,30.34055728,0.309597523,10.52631579,7,2020
3376,14369,FARMÁCIA,2014,2017,323,190,1,33,58.82352941,0.619195046,40.55727554,0.309597523,10.21671827,7,2020
3377,14369,FARMÁCIA,2014,2018,323,160,8,22,49.53560372,3.095975232,47.36842105,2.476780186,6.811145511,7,2020
3378,14369,FARMÁCIA,2014,2019,323,114,35,11,35.29411765,13.93188854,50.77399381,10.83591331,3.405572755,7,2020
3379,14369,FARMÁCIA,2014,2020,323,75,38,1,23.21981424,25.69659443,51.08359133,11.76470588,0.309597523,7,2020
3380,14369,FARMÁCIA,2014,2021,323,60,14,1,18.57585139,30.03095975,51.39318885,4.334365325,0.309597523,7,2020
3381,14372,DANÇA,2014,2014,27,26,0,1,96.2962963,0.0,3.703703704,0.0,3.703703704,5,2018
3382,14372,DANÇA,2014,2015,27,25,0,1,92.59259259,0.0,7.407407407,0.0,3.703703704,5,2018
3383,14372,DANÇA,2014,2016,27,24,0,1,88.88888889,0.0,11.11111111,0.0,3.703703704,5,2018
3384,14372,DANÇA,2014,2017,27,23,0,1,85.18518519,0.0,14.81481481,0.0,3.703703704,5,2018
3385,14372,DANÇA,2014,2018,27,20,1,2,74.07407407,3.703703704,22.22222222,3.703703704,7.407407407,5,2018
3386,14372,DANÇA,2014,2019,27,16,2,2,59.25925926,11.11111111,29.62962963,7.407407407,7.407407407,5,2018
3387,14372,DANÇA,2014,2020,27,15,1,0,55.55555556,14.81481481,29.62962963,3.703703704,0.0,5,2018
3388,14372,DANÇA,2014,2021,27,14,1,0,51.85185185,18.51851852,29.62962963,3.703703704,0.0,5,2018
3389,14373,FISIOTERAPIA,2014,2014,98,95,0,3,96.93877551,0.0,3.06122449,0.0,3.06122449,5,2018
3390,14373,FISIOTERAPIA,2014,2015,98,92,0,3,93.87755102,0.0,6.12244898,0.0,3.06122449,5,2018
3391,14373,FISIOTERAPIA,2014,2016,98,80,2,10,81.63265306,2.040816327,16.32653061,2.040816327,10.20408163,5,2018
3392,14373,FISIOTERAPIA,2014,2017,98,54,20,6,55.10204082,22.44897959,22.44897959,20.40816327,6.12244898,5,2018
3393,14373,FISIOTERAPIA,2014,2018,98,46,4,4,46.93877551,26.53061224,26.53061224,4.081632653,4.081632653,5,2018
3394,14373,FISIOTERAPIA,2014,2019,98,10,34,2,10.20408163,61.2244898,28.57142857,34.69387755,2.040816327,5,2018
3395,14373,FISIOTERAPIA,2014,2020,98,7,3,0,7.142857143,64.28571429,28.57142857,3.06122449,0.0,5,2018
3396,14373,FISIOTERAPIA,2014,2021,98,6,0,1,6.12244898,64.28571429,29.59183673,0.0,1.020408163,5,2018
3397,14376,FONOAUDIOLOGIA,2014,2014,93,84,0,9,90.32258065,0.0,9.677419355,0.0,9.677419355,5,2018
3398,14376,FONOAUDIOLOGIA,2014,2015,93,78,0,6,83.87096774,0.0,16.12903226,0.0,6.451612903,5,2018
3399,14376,FONOAUDIOLOGIA,2014,2016,93,68,0,10,73.11827957,0.0,26.88172043,0.0,10.75268817,5,2018
3400,14376,FONOAUDIOLOGIA,2014,2017,93,47,16,5,50.53763441,17.20430108,32.25806452,17.20430108,5.376344086,5,2018
3401,14376,FONOAUDIOLOGIA,2014,2018,93,11,31,5,11.82795699,50.53763441,37.6344086,33.33333333,5.376344086,5,2018
3402,14376,FONOAUDIOLOGIA,2014,2019,93,5,3,3,5.376344086,53.76344086,40.86021505,3.225806452,3.225806452,5,2018
3403,14376,FONOAUDIOLOGIA,2014,2020,93,3,2,0,3.225806452,55.91397849,40.86021505,2.150537634,0.0,5,2018
3404,14376,FONOAUDIOLOGIA,2014,2021,93,3,0,0,3.225806452,55.91397849,40.86021505,0.0,0.0,5,2018
3405,14379,QUÍMICA INDUSTRIAL,2014,2014,88,69,0,19,78.40909091,0.0,21.59090909,0.0,21.59090909,7,2020
3406,14379,QUÍMICA INDUSTRIAL,2014,2015,88,57,0,12,64.77272727,0.0,35.22727273,0.0,13.63636364,7,2020
3407,14379,QUÍMICA INDUSTRIAL,2014,2016,88,49,0,8,55.68181818,0.0,44.31818182,0.0,9.090909091,7,2020
3408,14379,QUÍMICA INDUSTRIAL,2014,2017,88,38,0,11,43.18181818,0.0,56.81818182,0.0,12.5,7,2020
3409,14379,QUÍMICA INDUSTRIAL,2014,2018,88,27,0,11,30.68181818,0.0,69.31818182,0.0,12.5,7,2020
3410,14379,QUÍMICA INDUSTRIAL,2014,2019,88,18,2,7,20.45454545,2.272727273,77.27272727,2.272727273,7.954545455,7,2020
3411,14379,QUÍMICA INDUSTRIAL,2014,2020,88,11,5,2,12.5,7.954545455,79.54545455,5.681818182,2.272727273,7,2020
3412,14379,QUÍMICA INDUSTRIAL,2014,2021,88,10,1,0,11.36363636,9.090909091,79.54545455,1.136363636,0.0,7,2020
3413,23965,ARTES CÊNICAS - CENOGRAFIA,2014,2014,8,6,1,1,75.0,12.5,12.5,12.5,12.5,5,2018
3414,23965,ARTES CÊNICAS - CENOGRAFIA,2014,2015,8,6,0,0,75.0,12.5,12.5,0.0,0.0,5,2018
3415,23965,ARTES CÊNICAS - CENOGRAFIA,2014,2016,8,5,0,1,62.5,12.5,25.0,0.0,12.5,5,2018
3416,23965,ARTES CÊNICAS - CENOGRAFIA,2014,2017,8,5,0,0,62.5,12.5,25.0,0.0,0.0,5,2018
3417,23965,ARTES CÊNICAS - CENOGRAFIA,2014,2018,8,5,0,0,62.5,12.5,25.0,0.0,0.0,5,2018
3418,23965,ARTES CÊNICAS - CENOGRAFIA,2014,2019,8,4,1,0,50.0,25.0,25.0,12.5,0.0,5,2018
3419,23965,ARTES CÊNICAS - CENOGRAFIA,2014,2020,8,3,1,0,37.5,37.5,25.0,12.5,0.0,5,2018
3420,23965,ARTES CÊNICAS - CENOGRAFIA,2014,2021,8,3,0,0,37.5,37.5,25.0,0.0,0.0,5,2018
3421,23969,EDUCAÇÃO ARTÍSTICA - DESENHO,2014,2014,9,7,2,0,77.77777778,22.22222222,0.0,22.22222222,0.0,5,2018
3422,23969,EDUCAÇÃO ARTÍSTICA - DESENHO,2014,2015,9,6,0,1,66.66666667,22.22222222,11.11111111,0.0,11.11111111,5,2018
3423,23969,EDUCAÇÃO ARTÍSTICA - DESENHO,2014,2016,9,2,0,4,22.22222222,22.22222222,55.55555556,0.0,44.44444444,5,2018
3424,23969,EDUCAÇÃO ARTÍSTICA - DESENHO,2014,2017,9,2,0,0,22.22222222,22.22222222,55.55555556,0.0,0.0,5,2018
3425,23969,EDUCAÇÃO ARTÍSTICA - DESENHO,2014,2018,9,1,0,1,11.11111111,22.22222222,66.66666667,0.0,11.11111111,5,2018
3426,23969,EDUCAÇÃO ARTÍSTICA - DESENHO,2014,2019,9,0,0,1,0.0,22.22222222,77.77777778,0.0,11.11111111,5,2018
3427,23969,EDUCAÇÃO ARTÍSTICA - DESENHO,2014,2020,9,0,0,0,0.0,22.22222222,77.77777778,0.0,0.0,5,2018
3428,23969,EDUCAÇÃO ARTÍSTICA - DESENHO,2014,2021,9,0,0,0,0.0,22.22222222,77.77777778,0.0,0.0,5,2018
3429,23977,ARTES CÊNICAS - DIREÇÃO TEATRAL,2014,2014,17,16,0,1,94.11764706,0.0,5.882352941,0.0,5.882352941,5,2018
3430,23977,ARTES CÊNICAS - DIREÇÃO TEATRAL,2014,2015,17,16,0,0,94.11764706,0.0,5.882352941,0.0,0.0,5,2018
3431,23977,ARTES CÊNICAS - DIREÇÃO TEATRAL,2014,2016,17,15,0,1,88.23529412,0.0,11.76470588,0.0,5.882352941,5,2018
3432,23977,ARTES CÊNICAS - DIREÇÃO TEATRAL,2014,2017,17,13,2,0,76.47058824,11.76470588,11.76470588,11.76470588,0.0,5,2018
3433,23977,ARTES CÊNICAS - DIREÇÃO TEATRAL,2014,2018,17,8,3,2,47.05882353,29.41176471,23.52941176,17.64705882,11.76470588,5,2018
3434,23977,ARTES CÊNICAS - DIREÇÃO TEATRAL,2014,2019,17,7,1,0,41.17647059,35.29411765,23.52941176,5.882352941,0.0,5,2018
3435,23977,ARTES CÊNICAS - DIREÇÃO TEATRAL,2014,2020,17,6,1,0,35.29411765,41.17647059,23.52941176,5.882352941,0.0,5,2018
3436,23977,ARTES CÊNICAS - DIREÇÃO TEATRAL,2014,2021,17,6,0,0,35.29411765,41.17647059,23.52941176,0.0,0.0,5,2018
3437,26611,ENFERMAGEM,2014,2014,149,140,0,9,93.95973154,0.0,6.040268456,0.0,6.040268456,5,2018
3438,26611,ENFERMAGEM,2014,2015,149,128,0,12,85.90604027,0.0,14.09395973,0.0,8.053691275,5,2018
3439,26611,ENFERMAGEM,2014,2016,149,121,0,7,81.20805369,0.0,18.79194631,0.0,4.697986577,5,2018
3440,26611,ENFERMAGEM,2014,2017,149,93,19,9,62.41610738,12.75167785,24.83221477,12.75167785,6.040268456,5,2018
3441,26611,ENFERMAGEM,2014,2018,149,40,43,10,26.84563758,41.61073826,31.54362416,28.8590604,6.711409396,5,2018
3442,26611,ENFERMAGEM,2014,2019,149,21,18,1,14.09395973,53.69127517,32.2147651,12.08053691,0.67114094,5,2018
3443,26611,ENFERMAGEM,2014,2020,149,14,7,0,9.395973154,58.38926174,32.2147651,4.697986577,0.0,5,2018
3444,26611,ENFERMAGEM,2014,2021,149,12,0,2,8.053691275,58.38926174,33.55704698,0.0,1.342281879,5,2018
3445,29307,FÍSICA MÉDICA,2014,2014,23,22,0,1,95.65217391,0.0,4.347826087,0.0,4.347826087,5,2018
3446,29307,FÍSICA MÉDICA,2014,2015,23,21,0,1,91.30434783,0.0,8.695652174,0.0,4.347826087,5,2018
3447,29307,FÍSICA MÉDICA,2014,2016,23,17,0,4,73.91304348,0.0,26.08695652,0.0,17.39130435,5,2018
3448,29307,FÍSICA MÉDICA,2014,2017,23,15,1,1,65.2173913,4.347826087,30.43478261,4.347826087,4.347826087,5,2018
3449,29307,FÍSICA MÉDICA,2014,2018,23,10,2,3,43.47826087,13.04347826,43.47826087,8.695652174,13.04347826,5,2018
3450,29307,FÍSICA MÉDICA,2014,2019,23,7,2,1,30.43478261,21.73913043,47.82608696,8.695652174,4.347826087,5,2018
3451,29307,FÍSICA MÉDICA,2014,2020,23,7,0,0,30.43478261,21.73913043,47.82608696,0.0,0.0,5,2018
3452,29307,FÍSICA MÉDICA,2014,2021,23,7,0,0,30.43478261,21.73913043,47.82608696,0.0,0.0,5,2018
3453,30273,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,2014,2014,41,38,2,1,92.68292683,4.87804878,2.43902439,4.87804878,2.43902439,5,2018
3454,30273,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,2014,2015,41,34,1,3,82.92682927,7.317073171,9.756097561,2.43902439,7.317073171,5,2018
3455,30273,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,2014,2016,41,32,1,1,78.04878049,9.756097561,12.19512195,2.43902439,2.43902439,5,2018
3456,30273,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,2014,2017,41,27,2,3,65.85365854,14.63414634,19.51219512,4.87804878,7.317073171,5,2018
3457,30273,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,2014,2018,41,16,11,0,39.02439024,41.46341463,19.51219512,26.82926829,0.0,5,2018
3458,30273,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,2014,2019,41,11,3,2,26.82926829,48.7804878,24.3902439,7.317073171,4.87804878,5,2018
3459,30273,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,2014,2020,41,6,5,0,14.63414634,60.97560976,24.3902439,12.19512195,0.0,5,2018
3460,30273,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,2014,2021,41,6,0,0,14.63414634,60.97560976,24.3902439,0.0,0.0,5,2018
3461,33821,MÚSICA - COMPOSIÇÃO,2014,2014,7,6,0,1,85.71428571,0.0,14.28571429,0.0,14.28571429,6,2019
3462,33821,MÚSICA - COMPOSIÇÃO,2014,2015,7,6,0,0,85.71428571,0.0,14.28571429,0.0,0.0,6,2019
3463,33821,MÚSICA - COMPOSIÇÃO,2014,2016,7,6,0,0,85.71428571,0.0,14.28571429,0.0,0.0,6,2019
3464,33821,MÚSICA - COMPOSIÇÃO,2014,2017,7,3,2,1,42.85714286,28.57142857,28.57142857,28.57142857,14.28571429,6,2019
3465,33821,MÚSICA - COMPOSIÇÃO,2014,2018,7,3,0,0,42.85714286,28.57142857,28.57142857,0.0,0.0,6,2019
3466,33821,MÚSICA - COMPOSIÇÃO,2014,2019,7,1,2,0,14.28571429,57.14285714,28.57142857,28.57142857,0.0,6,2019
3467,33821,MÚSICA - COMPOSIÇÃO,2014,2020,7,1,0,0,14.28571429,57.14285714,28.57142857,0.0,0.0,6,2019
3468,33821,MÚSICA - COMPOSIÇÃO,2014,2021,7,1,0,0,14.28571429,57.14285714,28.57142857,0.0,0.0,6,2019
3469,33825,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,2014,2014,58,53,0,5,91.37931034,0.0,8.620689655,0.0,8.620689655,5,2018
3470,33825,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,2014,2015,58,52,0,1,89.65517241,0.0,10.34482759,0.0,1.724137931,5,2018
3471,33825,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,2014,2016,58,49,0,3,84.48275862,0.0,15.51724138,0.0,5.172413793,5,2018
3472,33825,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,2014,2017,58,45,0,4,77.5862069,0.0,22.4137931,0.0,6.896551724,5,2018
3473,33825,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,2014,2018,58,31,11,3,53.44827586,18.96551724,27.5862069,18.96551724,5.172413793,5,2018
3474,33825,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,2014,2019,58,25,4,2,43.10344828,25.86206897,31.03448276,6.896551724,3.448275862,5,2018
3475,33825,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,2014,2020,58,18,7,0,31.03448276,37.93103448,31.03448276,12.06896552,0.0,5,2018
3476,33825,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,2014,2021,58,14,3,1,24.13793103,43.10344828,32.75862069,5.172413793,1.724137931,5,2018
3477,35557,ARTES CÊNICAS - INDUMENTÁRIA,2014,2014,33,30,3,0,90.90909091,9.090909091,0.0,9.090909091,0.0,5,2018
3478,35557,ARTES CÊNICAS - INDUMENTÁRIA,2014,2015,33,28,0,2,84.84848485,9.090909091,6.060606061,0.0,6.060606061,5,2018
3479,35557,ARTES CÊNICAS - INDUMENTÁRIA,2014,2016,33,26,0,2,78.78787879,9.090909091,12.12121212,0.0,6.060606061,5,2018
3480,35557,ARTES CÊNICAS - INDUMENTÁRIA,2014,2017,33,22,0,4,66.66666667,9.090909091,24.24242424,0.0,12.12121212,5,2018
3481,35557,ARTES CÊNICAS - INDUMENTÁRIA,2014,2018,33,17,3,2,51.51515152,18.18181818,30.3030303,9.090909091,6.060606061,5,2018
3482,35557,ARTES CÊNICAS - INDUMENTÁRIA,2014,2019,33,9,6,2,27.27272727,36.36363636,36.36363636,18.18181818,6.060606061,5,2018
3483,35557,ARTES CÊNICAS - INDUMENTÁRIA,2014,2020,33,5,3,1,15.15151515,45.45454545,39.39393939,9.090909091,3.03030303,5,2018
3484,35557,ARTES CÊNICAS - INDUMENTÁRIA,2014,2021,33,2,2,1,6.060606061,51.51515152,42.42424242,6.060606061,3.03030303,5,2018
3485,35558,MÚSICA - CANTO,2014,2014,9,8,0,1,88.88888889,0.0,11.11111111,0.0,11.11111111,5,2018
3486,35558,MÚSICA - CANTO,2014,2015,9,8,0,0,88.88888889,0.0,11.11111111,0.0,0.0,5,2018
3487,35558,MÚSICA - CANTO,2014,2016,9,8,0,0,88.88888889,0.0,11.11111111,0.0,0.0,5,2018
3488,35558,MÚSICA - CANTO,2014,2017,9,6,2,0,66.66666667,22.22222222,11.11111111,22.22222222,0.0,5,2018
3489,35558,MÚSICA - CANTO,2014,2018,9,4,2,0,44.44444444,44.44444444,11.11111111,22.22222222,0.0,5,2018
3490,35558,MÚSICA - CANTO,2014,2019,9,1,2,1,11.11111111,66.66666667,22.22222222,22.22222222,11.11111111,5,2018
3491,35558,MÚSICA - CANTO,2014,2020,9,0,1,0,0.0,77.77777778,22.22222222,11.11111111,0.0,5,2018
3492,35558,MÚSICA - CANTO,2014,2021,9,0,0,0,0.0,77.77777778,22.22222222,0.0,0.0,5,2018
3493,44363,FÍSICA,2014,2014,75,66,0,9,88.0,0.0,12.0,0.0,12.0,5,2018
3494,44363,FÍSICA,2014,2015,75,53,0,13,70.66666667,0.0,29.33333333,0.0,17.33333333,5,2018
3495,44363,FÍSICA,2014,2016,75,43,0,10,57.33333333,0.0,42.66666667,0.0,13.33333333,5,2018
3496,44363,FÍSICA,2014,2017,75,38,0,5,50.66666667,0.0,49.33333333,0.0,6.666666667,5,2018
3497,44363,FÍSICA,2014,2018,75,28,1,9,37.33333333,1.333333333,61.33333333,1.333333333,12.0,5,2018
3498,44363,FÍSICA,2014,2019,75,18,4,6,24.0,6.666666667,69.33333333,5.333333333,8.0,5,2018
3499,44363,FÍSICA,2014,2020,75,17,1,0,22.66666667,8.0,69.33333333,1.333333333,0.0,5,2018
3500,44363,FÍSICA,2014,2021,75,14,1,2,18.66666667,9.333333333,72.0,1.333333333,2.666666667,5,2018
3501,44892,EDUCAÇÃO FÍSICA,2014,2014,192,186,0,6,96.875,0.0,3.125,0.0,3.125,5,2018
3502,44892,EDUCAÇÃO FÍSICA,2014,2015,192,170,3,13,88.54166667,1.5625,9.895833333,1.5625,6.770833333,5,2018
3503,44892,EDUCAÇÃO FÍSICA,2014,2016,192,158,7,5,82.29166667,5.208333333,12.5,3.645833333,2.604166667,5,2018
3504,44892,EDUCAÇÃO FÍSICA,2014,2017,192,126,5,27,65.625,7.8125,26.5625,2.604166667,14.0625,5,2018
3505,44892,EDUCAÇÃO FÍSICA,2014,2018,192,83,21,22,43.22916667,18.75,38.02083333,10.9375,11.45833333,5,2018
3506,44892,EDUCAÇÃO FÍSICA,2014,2019,192,60,19,4,31.25,28.64583333,40.10416667,9.895833333,2.083333333,5,2018
3507,44892,EDUCAÇÃO FÍSICA,2014,2020,192,54,6,0,28.125,31.77083333,40.10416667,3.125,0.0,5,2018
3508,44892,EDUCAÇÃO FÍSICA,2014,2021,192,45,6,3,23.4375,34.89583333,41.66666667,3.125,1.5625,5,2018
3509,44893,EDUCAÇÃO FÍSICA,2014,2014,212,194,0,18,91.50943396,0.0,8.490566038,0.0,8.490566038,5,2018
3510,44893,EDUCAÇÃO FÍSICA,2014,2015,212,180,0,14,84.90566038,0.0,15.09433962,0.0,6.603773585,5,2018
3511,44893,EDUCAÇÃO FÍSICA,2014,2016,212,161,7,12,75.94339623,3.301886792,20.75471698,3.301886792,5.660377358,5,2018
3512,44893,EDUCAÇÃO FÍSICA,2014,2017,212,126,15,20,59.43396226,10.37735849,30.18867925,7.075471698,9.433962264,5,2018
3513,44893,EDUCAÇÃO FÍSICA,2014,2018,212,80,30,16,37.73584906,24.52830189,37.73584906,14.1509434,7.547169811,5,2018
3514,44893,EDUCAÇÃO FÍSICA,2014,2019,212,51,25,4,24.05660377,36.32075472,39.62264151,11.79245283,1.886792453,5,2018
3515,44893,EDUCAÇÃO FÍSICA,2014,2020,212,39,12,0,18.39622642,41.98113208,39.62264151,5.660377358,0.0,5,2018
3516,44893,EDUCAÇÃO FÍSICA,2014,2021,212,32,4,3,15.09433962,43.86792453,41.03773585,1.886792453,1.41509434,5,2018
3517,44900,CIÊNCIAS BIOLÓGICAS,2014,2014,142,135,4,3,95.07042254,2.816901408,2.112676056,2.816901408,2.112676056,6,2019
3518,44900,CIÊNCIAS BIOLÓGICAS,2014,2015,142,121,3,11,85.21126761,4.929577465,9.85915493,2.112676056,7.746478873,6,2019
3519,44900,CIÊNCIAS BIOLÓGICAS,2014,2016,142,108,5,8,76.05633803,8.450704225,15.49295775,3.521126761,5.633802817,6,2019
3520,44900,CIÊNCIAS BIOLÓGICAS,2014,2017,142,95,5,8,66.90140845,11.97183099,21.12676056,3.521126761,5.633802817,6,2019
3521,44900,CIÊNCIAS BIOLÓGICAS,2014,2018,142,66,20,9,46.47887324,26.05633803,27.46478873,14.08450704,6.338028169,6,2019
3522,44900,CIÊNCIAS BIOLÓGICAS,2014,2019,142,41,18,7,28.87323944,38.73239437,32.3943662,12.67605634,4.929577465,6,2019
3523,44900,CIÊNCIAS BIOLÓGICAS,2014,2020,142,30,10,1,21.12676056,45.77464789,33.09859155,7.042253521,0.704225352,6,2019
3524,44900,CIÊNCIAS BIOLÓGICAS,2014,2021,142,26,4,0,18.30985915,48.5915493,33.09859155,2.816901408,0.0,6,2019
3525,45145,MÚSICA - PIANO,2014,2014,7,7,0,0,100.0,0.0,0.0,0.0,0.0,5,2018
3526,45145,MÚSICA - PIANO,2014,2015,7,7,0,0,100.0,0.0,0.0,0.0,0.0,5,2018
3527,45145,MÚSICA - PIANO,2014,2016,7,5,0,2,71.42857143,0.0,28.57142857,0.0,28.57142857,5,2018
3528,45145,MÚSICA - PIANO,2014,2017,7,2,2,1,28.57142857,28.57142857,42.85714286,28.57142857,14.28571429,5,2018
3529,45145,MÚSICA - PIANO,2014,2018,7,2,0,0,28.57142857,28.57142857,42.85714286,0.0,0.0,5,2018
3530,45145,MÚSICA - PIANO,2014,2019,7,0,1,1,0.0,42.85714286,57.14285714,14.28571429,14.28571429,5,2018
3531,45145,MÚSICA - PIANO,2014,2020,7,0,0,0,0.0,42.85714286,57.14285714,0.0,0.0,5,2018
3532,45145,MÚSICA - PIANO,2014,2021,7,0,0,0,0.0,42.85714286,57.14285714,0.0,0.0,5,2018
3533,45204,QUÍMICA,2014,2014,67,54,0,13,80.59701493,0.0,19.40298507,0.0,19.40298507,6,2019
3534,45204,QUÍMICA,2014,2015,67,46,0,8,68.65671642,0.0,31.34328358,0.0,11.94029851,6,2019
3535,45204,QUÍMICA,2014,2016,67,41,0,5,61.19402985,0.0,38.80597015,0.0,7.462686567,6,2019
3536,45204,QUÍMICA,2014,2017,67,34,0,7,50.74626866,0.0,49.25373134,0.0,10.44776119,6,2019
3537,45204,QUÍMICA,2014,2018,67,28,1,5,41.79104478,1.492537313,56.71641791,1.492537313,7.462686567,6,2019
3538,45204,QUÍMICA,2014,2019,67,20,2,6,29.85074627,4.47761194,65.67164179,2.985074627,8.955223881,6,2019
3539,45204,QUÍMICA,2014,2020,67,17,3,0,25.37313433,8.955223881,65.67164179,4.47761194,0.0,6,2019
3540,45204,QUÍMICA,2014,2021,67,16,0,1,23.88059701,8.955223881,67.1641791,0.0,1.492537313,6,2019
3541,50066,ENFERMAGEM E OBSTETRÍCIA,2014,2014,12,12,0,0,100.0,0.0,0.0,0.0,0.0,7,2020
3542,50066,ENFERMAGEM E OBSTETRÍCIA,2014,2015,12,12,0,0,100.0,0.0,0.0,0.0,0.0,7,2020
3543,50066,ENFERMAGEM E OBSTETRÍCIA,2014,2016,12,10,0,2,83.33333333,0.0,16.66666667,0.0,16.66666667,7,2020
3544,50066,ENFERMAGEM E OBSTETRÍCIA,2014,2017,12,5,3,2,41.66666667,25.0,33.33333333,25.0,16.66666667,7,2020
3545,50066,ENFERMAGEM E OBSTETRÍCIA,2014,2018,12,0,0,5,0.0,25.0,75.0,0.0,41.66666667,7,2020
3546,50066,ENFERMAGEM E OBSTETRÍCIA,2014,2019,12,0,0,0,0.0,25.0,75.0,0.0,0.0,7,2020
3547,50066,ENFERMAGEM E OBSTETRÍCIA,2014,2020,12,0,0,0,0.0,25.0,75.0,0.0,0.0,7,2020
3548,50066,ENFERMAGEM E OBSTETRÍCIA,2014,2021,12,0,0,0,0.0,25.0,75.0,0.0,0.0,7,2020
3549,63484,CIÊNCIAS BIOLÓGICAS,2014,2014,453,433,0,20,95.58498896,0.0,4.415011038,0.0,4.415011038,6,2019
3550,63484,CIÊNCIAS BIOLÓGICAS,2014,2015,453,338,0,95,74.61368653,0.0,25.38631347,0.0,20.97130243,6,2019
3551,63484,CIÊNCIAS BIOLÓGICAS,2014,2016,453,284,0,54,62.69315673,0.0,37.30684327,0.0,11.9205298,6,2019
3552,63484,CIÊNCIAS BIOLÓGICAS,2014,2017,453,227,0,57,50.11037528,0.0,49.88962472,0.0,12.58278146,6,2019
3553,63484,CIÊNCIAS BIOLÓGICAS,2014,2018,453,142,5,80,31.34657837,1.103752759,67.54966887,1.103752759,17.66004415,6,2019
3554,63484,CIÊNCIAS BIOLÓGICAS,2014,2019,453,125,4,13,27.59381898,1.986754967,70.41942605,0.883002208,2.869757174,6,2019
3555,63484,CIÊNCIAS BIOLÓGICAS,2014,2020,453,109,13,3,24.06181015,4.856512141,71.0816777,2.869757174,0.662251656,6,2019
3556,63484,CIÊNCIAS BIOLÓGICAS,2014,2021,453,100,9,0,22.07505519,6.843267108,71.0816777,1.986754967,0.0,6,2019
3557,63486,FÍSICA,2014,2014,399,383,0,16,95.98997494,0.0,4.010025063,0.0,4.010025063,5,2018
3558,63486,FÍSICA,2014,2015,399,241,0,142,60.40100251,0.0,39.59899749,0.0,35.58897243,5,2018
3559,63486,FÍSICA,2014,2016,399,186,0,55,46.61654135,0.0,53.38345865,0.0,13.78446115,5,2018
3560,63486,FÍSICA,2014,2017,399,120,2,64,30.07518797,0.501253133,69.4235589,0.501253133,16.04010025,5,2018
3561,63486,FÍSICA,2014,2018,399,69,2,49,17.29323308,1.002506266,81.70426065,0.501253133,12.28070175,5,2018
3562,63486,FÍSICA,2014,2019,399,54,3,12,13.53383459,1.754385965,84.71177945,0.751879699,3.007518797,5,2018
3563,63486,FÍSICA,2014,2020,399,52,2,0,13.03258145,2.255639098,84.71177945,0.501253133,0.0,5,2018
3564,63486,FÍSICA,2014,2021,399,52,0,0,13.03258145,2.255639098,84.71177945,0.0,0.0,5,2018
3565,71061,MATEMÁTICA APLICADA,2014,2014,30,26,1,3,86.66666667,3.333333333,10.0,3.333333333,10.0,5,2018
