CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,MATRICULADOS,MATRICULADOS_FEM,MATRICULADOS_MASC,MATRICULADOS_DIURNO,MATRICULADOS_NOTURNO,MATRICULADOS_0_17,MATRICULADOS_18_24,MATRICULADOS_25_29,MATRICULADOS_30_34,MATRICULADOS_35_39,MATRICULADOS_40_49,MATRICULADOS_50_59,MATRICULADOS_60_MAIS,MATRICULADOS_BRANCA,MATRICULADOS_PRETA,MATRICULADOS_PARDA,MATRICULADOS_AMARELA,MATRICULADOS_INDIGENA,MATRICULADOS_CORND,MATRICULADOS_NACBRAS,MATRICULADOS_NACESTRANG,MATRICULADOS_DEFICIENTE,MATRICULADOS_FINANC,MATRICULADOS_FINANC_REEMB,MATRICULADOS_FIES,MATRICULADOS_RPFIES,MATRICULADOS_FINANC_REEMB_OUTROS,MATRICULADOS_FINANC_NREEMB,MATRICULADOS_PROUNII,MATRICULADOS_PROUNIP,MATRICULADOS_NRPFIES,MATRICULADOS_FINANC_NREEMB_OUTROS,MATRICULADOS_RESERVA_VAGA,MATRICULADOS_RVREDEPUBLICA,MATRICULADOS_RVETNICO,MATRICULADOS_RVPDEF,MATRICULADOS_RVSOCIAL_RF,MATRICULADOS_RVOUTROS,MATRICULADOS_PROCESCPUBLICA,MATRICULADOS_PROCESCPRIVADA,MATRICULADOS_PROCNAOINFORMADA,MATRICULADOS_PARFOR,MATRICULADOS_APOIO_SOCIAL,MATRICULADOS_ATIV_EXTRACURRICULAR,MATRICULADOS_MOB_ACADEMICA,MATRICULADOS_AMPLA
1266925,2016,,LETRAS - LIBRAS,89.0,64.0,25.0,0.0,89.0,0.0,9.0,21.0,25.0,10.0,19.0,5.0,0.0,25.0,13.0,40.0,3.0,0.0,8.0,89.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,19.0,0.0,12.0,0.0,35.0,54.0,0.0,22.0,89.0,8.0,0.0,65.0
314328,2016,CCMN,MATEMÁTICA,58.0,12.0,46.0,58.0,0.0,0.0,43.0,11.0,1.0,1.0,1.0,1.0,0.0,24.0,7.0,15.0,1.0,0.0,11.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,10.0,0.0,8.0,0.0,31.0,20.0,7.0,0.0,58.0,6.0,0.0,34.0
14376,2016,CCS,FONOAUDIOLOGIA,343.0,308.0,35.0,343.0,0.0,0.0,255.0,49.0,13.0,9.0,13.0,3.0,1.0,146.0,33.0,106.0,7.0,0.0,51.0,342.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,60.0,0.0,64.0,0.0,165.0,148.0,30.0,0.0,343.0,27.0,0.0,213.0
83904,2016,CT,ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO,147.0,13.0,134.0,147.0,0.0,0.0,109.0,29.0,6.0,1.0,1.0,1.0,0.0,85.0,12.0,26.0,1.0,0.0,23.0,145.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,22.0,0.0,20.0,0.0,55.0,56.0,36.0,0.0,147.0,12.0,7.0,102.0
83936,2016,CT,ENGENHARIA DE BIOPROCESSOS,153.0,85.0,68.0,153.0,0.0,2.0,113.0,35.0,3.0,0.0,0.0,0.0,0.0,81.0,7.0,31.0,1.0,0.0,33.0,152.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,23.0,0.0,20.0,0.0,55.0,52.0,46.0,0.0,153.0,8.0,0.0,109.0
83910,2016,CT,ENGENHARIA DE ALIMENTOS,146.0,88.0,58.0,146.0,0.0,1.0,104.0,35.0,6.0,0.0,0.0,0.0,0.0,79.0,7.0,33.0,1.0,0.0,26.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,24.0,0.0,18.0,0.0,55.0,52.0,39.0,0.0,146.0,16.0,0.0,99.0
44900,2016,CCS,CIÊNCIAS BIOLÓGICAS,518.0,331.0,187.0,140.0,378.0,2.0,365.0,115.0,24.0,8.0,3.0,1.0,0.0,250.0,46.0,151.0,4.0,1.0,66.0,517.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,204.0,97.0,0.0,87.0,0.0,247.0,198.0,73.0,0.0,518.0,74.0,9.0,314.0
112584,2016,CCS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,73.0,37.0,36.0,73.0,0.0,3.0,60.0,8.0,0.0,2.0,0.0,0.0,0.0,31.0,7.0,20.0,1.0,1.0,13.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,18.0,0.0,15.0,0.0,36.0,29.0,8.0,0.0,73.0,5.0,0.0,42.0
112586,2016,CCS,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,157.0,102.0,55.0,157.0,0.0,0.0,135.0,16.0,2.0,3.0,0.0,1.0,0.0,82.0,15.0,36.0,2.0,0.0,22.0,156.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,29.0,0.0,27.0,0.0,80.0,72.0,5.0,0.0,157.0,10.0,2.0,95.0
112582,2016,CCS,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,296.0,219.0,77.0,296.0,0.0,0.0,261.0,25.0,6.0,2.0,2.0,0.0,0.0,146.0,25.0,73.0,1.0,0.0,51.0,294.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,113.0,58.0,0.0,52.0,0.0,138.0,132.0,26.0,0.0,296.0,15.0,2.0,183.0
14364,2016,CCJE,CIÊNCIAS CONTÁBEIS,765.0,309.0,456.0,765.0,0.0,0.0,520.0,176.0,37.0,14.0,12.0,5.0,1.0,351.0,59.0,179.0,8.0,1.0,167.0,762.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,277.0,128.0,0.0,123.0,0.0,331.0,297.0,137.0,0.0,765.0,8.0,0.0,488.0
1125881,2016,CCJE,CIÊNCIAS CONTÁBEIS,246.0,97.0,149.0,246.0,0.0,4.0,165.0,56.0,13.0,3.0,3.0,2.0,0.0,92.0,25.0,80.0,3.0,1.0,45.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,42.0,0.0,38.0,0.0,110.0,96.0,40.0,0.0,246.0,2.0,0.0,159.0
14366,2016,CCJE,CIÊNCIAS ECONÔMICAS,940.0,288.0,652.0,790.0,150.0,3.0,705.0,179.0,36.0,8.0,6.0,3.0,0.0,475.0,42.0,209.0,5.0,2.0,207.0,936.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,306.0,148.0,0.0,121.0,0.0,348.0,386.0,206.0,0.0,940.0,61.0,7.0,634.0
116844,2016,CCMN,CIÊNCIAS MATEMÁTICAS E DA TERRA,465.0,178.0,287.0,465.0,0.0,1.0,376.0,61.0,16.0,2.0,7.0,1.0,1.0,198.0,46.0,119.0,4.0,2.0,96.0,464.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,204.0,101.0,0.0,99.0,0.0,237.0,215.0,13.0,0.0,465.0,17.0,0.0,261.0
116848,2016,,CIÊNCIAS MATEMÁTICAS E DA TERRA - ANALISTA DE SUPORTE À DECISÃO,10.0,3.0,7.0,10.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,10.0,0.0,0.0,7.0
116847,2016,,CIÊNCIAS MATEMÁTICAS E DA TERRA - CIÊNCIAS DA TERRA E PATRIMÔNIO NATURAL,9.0,7.0,2.0,9.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,9.0,1.0,0.0,6.0
116846,2016,,CIÊNCIAS MATEMÁTICAS E DA TERRA - SENSORIAMENTO REMOTO E GEOPROCESSAMENTO,42.0,16.0,26.0,42.0,0.0,0.0,25.0,16.0,0.0,0.0,1.0,0.0,0.0,18.0,7.0,13.0,0.0,0.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,0.0,4.0,0.0,15.0,27.0,0.0,0.0,42.0,8.0,0.0,30.0
14337,2016,CLA,COMPOSIÇÃO DE INTERIOR,139.0,129.0,10.0,139.0,0.0,0.0,98.0,32.0,4.0,2.0,1.0,2.0,0.0,65.0,11.0,39.0,3.0,1.0,20.0,138.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,23.0,0.0,23.0,0.0,54.0,48.0,37.0,0.0,139.0,25.0,0.0,91.0
14338,2016,CLA,COMPOSIÇÃO PAISAGÍSTICA,70.0,49.0,21.0,70.0,0.0,0.0,45.0,15.0,6.0,2.0,0.0,2.0,0.0,29.0,10.0,12.0,2.0,1.0,16.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,4.0,0.0,5.0,0.0,22.0,39.0,9.0,0.0,70.0,9.0,0.0,57.0
116842,2016,CLA,COMUNICAÇÃO VISUAL DESIGN,386.0,228.0,158.0,386.0,0.0,0.0,285.0,90.0,8.0,3.0,0.0,0.0,0.0,197.0,20.0,71.0,3.0,0.0,95.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,54.0,0.0,53.0,0.0,163.0,134.0,89.0,0.0,386.0,59.0,9.0,254.0
1114294,2016,CLA,CONSERVAÇÃO E RESTAURAÇÃO,129.0,110.0,19.0,129.0,0.0,1.0,69.0,29.0,6.0,5.0,9.0,8.0,2.0,56.0,9.0,39.0,0.0,0.0,25.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,28.0,0.0,20.0,0.0,68.0,47.0,14.0,0.0,129.0,21.0,1.0,74.0
14372,2016,CCS,DANÇA,154.0,108.0,46.0,0.0,154.0,0.0,84.0,43.0,21.0,5.0,1.0,0.0,0.0,42.0,36.0,41.0,6.0,1.0,28.0,154.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,24.0,0.0,27.0,0.0,69.0,44.0,41.0,0.0,154.0,56.0,0.0,104.0
1107284,2016,CCS,DANÇA,156.0,116.0,40.0,0.0,156.0,1.0,86.0,43.0,15.0,6.0,3.0,2.0,0.0,42.0,31.0,53.0,1.0,2.0,27.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,38.0,0.0,28.0,0.0,88.0,49.0,19.0,0.0,156.0,38.0,0.0,91.0
1114299,2016,CCJE,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,401.0,194.0,207.0,0.0,401.0,0.0,300.0,61.0,17.0,11.0,9.0,3.0,0.0,166.0,43.0,102.0,5.0,3.0,82.0,400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,151.0,67.0,0.0,62.0,0.0,175.0,180.0,46.0,0.0,401.0,20.0,1.0,250.0
33825,2016,CLA,DESENHO INDUSTRIAL,259.0,145.0,114.0,259.0,0.0,0.0,192.0,57.0,5.0,4.0,1.0,0.0,0.0,137.0,13.0,54.0,1.0,0.0,54.0,257.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,26.0,0.0,27.0,0.0,95.0,113.0,51.0,0.0,259.0,28.0,4.0,186.0
14363,2016,CCJE,DIREITO,2550.0,1427.0,1123.0,1781.0,769.0,8.0,1949.0,325.0,122.0,60.0,67.0,18.0,1.0,1292.0,193.0,582.0,12.0,4.0,467.0,2547.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,910.0,396.0,0.0,369.0,0.0,1032.0,1138.0,380.0,0.0,2550.0,195.0,26.0,1640.0
23969,2016,CLA,EDUCAÇÃO ARTÍSTICA - DESENHO,81.0,54.0,27.0,81.0,0.0,0.0,51.0,19.0,3.0,4.0,0.0,3.0,1.0,29.0,8.0,30.0,0.0,1.0,13.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,17.0,0.0,16.0,0.0,41.0,24.0,16.0,1.0,81.0,18.0,0.0,52.0
30273,2016,CLA,EDUCAÇÃO ARTÍSTICA COM HABILITAÇÃO EM ARTES PLÁSTICAS,175.0,121.0,54.0,175.0,0.0,0.0,75.0,56.0,13.0,11.0,11.0,8.0,1.0,66.0,24.0,45.0,1.0,2.0,37.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,30.0,0.0,27.0,0.0,75.0,67.0,33.0,2.0,175.0,22.0,1.0,122.0
44892,2016,CCS,EDUCAÇÃO FÍSICA,721.0,239.0,482.0,333.0,388.0,1.0,354.0,232.0,77.0,31.0,20.0,6.0,0.0,266.0,73.0,234.0,10.0,3.0,135.0,721.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,130.0,0.0,114.0,0.0,327.0,247.0,147.0,0.0,721.0,42.0,0.0,471.0
44893,2016,CCS,EDUCAÇÃO FÍSICA,855.0,366.0,489.0,855.0,0.0,0.0,539.0,193.0,73.0,25.0,15.0,10.0,0.0,336.0,108.0,254.0,9.0,1.0,147.0,855.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,303.0,144.0,0.0,130.0,0.0,385.0,320.0,150.0,5.0,855.0,84.0,1.0,552.0
26611,2016,CCS,ENFERMAGEM E OBSTETRÍCIA,536.0,476.0,60.0,536.0,0.0,1.0,427.0,74.0,22.0,4.0,6.0,2.0,0.0,231.0,70.0,171.0,3.0,0.0,61.0,530.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,215.0,101.0,0.0,98.0,0.0,273.0,233.0,30.0,0.0,536.0,94.0,0.0,321.0
50066,2016,,ENFERMAGEM E OBSTETRÍCIA,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
5000468,2016,,ENGENHARIA (CICLO BÁSICO),51.0,10.0,41.0,51.0,0.0,2.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,11.0,0.0,0.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,13.0,0.0,19.0,0.0,30.0,21.0,0.0,0.0,51.0,4.0,0.0,22.0
83486,2016,CT,ENGENHARIA AMBIENTAL,202.0,116.0,86.0,202.0,0.0,0.0,161.0,37.0,4.0,0.0,0.0,0.0,0.0,106.0,14.0,41.0,3.0,0.0,38.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,26.0,0.0,24.0,0.0,74.0,83.0,45.0,0.0,202.0,11.0,14.0,144.0
14351,2016,CT,ENGENHARIA CIVIL,854.0,290.0,564.0,854.0,0.0,1.0,663.0,167.0,15.0,6.0,2.0,0.0,0.0,480.0,31.0,175.0,6.0,2.0,160.0,850.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,251.0,106.0,0.0,101.0,0.0,290.0,313.0,251.0,0.0,854.0,84.0,31.0,603.0
71061,2016,CCMN,MATEMÁTICA APLICADA,75.0,11.0,64.0,75.0,0.0,0.0,63.0,10.0,1.0,1.0,0.0,0.0,0.0,39.0,2.0,18.0,1.0,0.0,15.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,8.0,0.0,9.0,0.0,38.0,34.0,3.0,0.0,75.0,17.0,1.0,51.0
14331,2016,CCMN,CIÊNCIAS ATUARIAIS,126.0,52.0,74.0,126.0,0.0,0.0,99.0,24.0,3.0,0.0,0.0,0.0,0.0,65.0,8.0,31.0,0.0,0.0,22.0,123.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,16.0,0.0,13.0,0.0,36.0,56.0,34.0,0.0,126.0,14.0,0.0,94.0
14359,2016,CCS,MEDICINA,1252.0,727.0,525.0,1252.0,0.0,3.0,861.0,321.0,47.0,13.0,7.0,0.0,0.0,694.0,37.0,266.0,15.0,1.0,239.0,1240.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,422.0,180.0,0.0,170.0,0.0,451.0,513.0,288.0,0.0,1252.0,188.0,15.0,830.0
122390,2016,CLA,MÙSICA - REGÊNCIA CORAL,10.0,4.0,6.0,10.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,10.0,5.0,0.0,10.0
14332,2016,CCMN,QUÍMICA,243.0,122.0,121.0,243.0,0.0,3.0,171.0,65.0,1.0,1.0,2.0,0.0,0.0,135.0,12.0,64.0,3.0,0.0,29.0,242.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,30.0,0.0,30.0,0.0,89.0,81.0,73.0,0.0,243.0,37.0,2.0,171.0
45204,2016,CCMN,QUÍMICA,219.0,116.0,103.0,0.0,219.0,0.0,130.0,57.0,20.0,10.0,1.0,1.0,0.0,79.0,22.0,72.0,1.0,0.0,45.0,218.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,35.0,0.0,30.0,0.0,90.0,76.0,53.0,1.0,219.0,15.0,1.0,159.0
1125887,2016,,QUÍMICA,83.0,48.0,35.0,83.0,0.0,0.0,63.0,13.0,4.0,3.0,0.0,0.0,0.0,44.0,5.0,21.0,2.0,0.0,11.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,12.0,0.0,8.0,0.0,34.0,44.0,5.0,0.0,83.0,10.0,0.0,56.0
14379,2016,CT,QUÍMICA INDUSTRIAL,299.0,132.0,167.0,162.0,137.0,2.0,218.0,71.0,4.0,2.0,2.0,0.0,0.0,143.0,22.0,76.0,3.0,0.0,55.0,298.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,48.0,0.0,43.0,0.0,139.0,103.0,57.0,0.0,299.0,10.0,0.0,205.0
116840,2016,CCJE,RELAÇÕES INTERNACIONAIS,585.0,344.0,241.0,0.0,585.0,2.0,451.0,103.0,17.0,5.0,5.0,2.0,0.0,298.0,47.0,133.0,8.0,2.0,97.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,193.0,86.0,0.0,79.0,0.0,238.0,275.0,72.0,0.0,585.0,25.0,9.0,392.0
116838,2016,CCS,SAÚDE COLETIVA,105.0,87.0,18.0,105.0,0.0,1.0,68.0,19.0,5.0,3.0,6.0,3.0,0.0,35.0,20.0,36.0,0.0,0.0,14.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,24.0,0.0,16.0,0.0,56.0,40.0,9.0,0.0,105.0,20.0,0.0,60.0
14358,2016,CFCH,SERVIÇO SOCIAL,811.0,677.0,134.0,387.0,424.0,1.0,374.0,176.0,98.0,52.0,63.0,38.0,9.0,259.0,140.0,264.0,11.0,1.0,136.0,811.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,272.0,128.0,0.0,120.0,0.0,370.0,235.0,206.0,0.0,811.0,74.0,2.0,539.0
1106731,2016,CCS,TEORIA DA DANÇA,47.0,41.0,6.0,0.0,47.0,0.0,19.0,17.0,3.0,2.0,2.0,4.0,0.0,16.0,8.0,18.0,1.0,0.0,4.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,14.0,0.0,13.0,0.0,28.0,16.0,3.0,0.0,47.0,6.0,0.0,28.0
116836,2016,CCS,TERAPIA OCUPACIONAL,239.0,211.0,28.0,239.0,0.0,1.0,175.0,30.0,6.0,8.0,8.0,8.0,3.0,91.0,26.0,89.0,2.0,1.0,30.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,53.0,0.0,50.0,0.0,122.0,100.0,17.0,0.0,239.0,44.0,0.0,142.0
99321,2016,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,123.0,86.0,37.0,123.0,0.0,0.0,68.0,21.0,13.0,7.0,9.0,4.0,1.0,61.0,14.0,37.0,3.0,1.0,7.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,27.0,0.0,23.0,0.0,62.0,54.0,7.0,0.0,123.0,13.0,0.0,75.0
14324,2016,CCMN,ASTRONOMIA,62.0,28.0,34.0,62.0,0.0,0.0,48.0,10.0,1.0,1.0,1.0,0.0,1.0,32.0,4.0,15.0,1.0,0.0,10.0,62.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11.0,0.0,9.0,0.0,22.0,35.0,5.0,0.0,62.0,5.0,0.0,42.0
1175204,2016,,ARTES VISUAIS - ESCULTURA,74.0,40.0,34.0,74.0,0.0,0.0,36.0,22.0,3.0,5.0,2.0,5.0,1.0,35.0,8.0,16.0,1.0,1.0,13.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,11.0,0.0,10.0,0.0,32.0,35.0,7.0,0.0,74.0,17.0,1.0,52.0
35557,2016,CLA,ARTES CÊNICAS COM HABILITAÇÃO EM INDUMENTÁRIA,100.0,77.0,23.0,100.0,0.0,1.0,58.0,25.0,9.0,1.0,3.0,2.0,1.0,39.0,12.0,21.0,2.0,0.0,26.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,12.0,0.0,13.0,0.0,36.0,46.0,18.0,0.0,100.0,18.0,0.0,77.0
110916,2016,,PSICOLOGIA,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
23977,2016,CFCH,ARTES CÊNICAS COM HABILITAÇÃO EM DIREÇÃO TEATRAL,74.0,39.0,35.0,74.0,0.0,1.0,39.0,23.0,8.0,2.0,1.0,0.0,0.0,31.0,7.0,18.0,1.0,0.0,17.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,9.0,0.0,7.0,0.0,30.0,30.0,14.0,0.0,74.0,28.0,0.0,52.0
14333,2016,CLA,ARQUITETURA E URBANISMO,1441.0,1014.0,427.0,1441.0,0.0,4.0,1029.0,344.0,37.0,14.0,7.0,4.0,2.0,772.0,76.0,297.0,14.0,8.0,274.0,1434.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,436.0,192.0,0.0,175.0,0.0,526.0,447.0,468.0,0.0,1441.0,164.0,75.0,1005.0
14365,2016,CCJE,ADMINISTRAÇÃO,717.0,308.0,409.0,717.0,0.0,1.0,527.0,145.0,25.0,13.0,5.0,1.0,0.0,370.0,40.0,126.0,10.0,4.0,167.0,714.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,241.0,97.0,0.0,101.0,0.0,278.0,336.0,103.0,0.0,717.0,12.0,1.0,476.0
1125889,2016,,QUÍMICA,83.0,56.0,27.0,83.0,0.0,1.0,63.0,16.0,3.0,0.0,0.0,0.0,0.0,35.0,3.0,27.0,0.0,0.0,18.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,15.0,0.0,13.0,0.0,44.0,34.0,5.0,0.0,83.0,9.0,1.0,51.0
120924,2016,MACAE,QUÍMICA,49.0,37.0,12.0,49.0,0.0,0.0,28.0,18.0,2.0,0.0,1.0,0.0,0.0,15.0,4.0,15.0,0.0,1.0,14.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,9.0,0.0,9.0,0.0,26.0,10.0,13.0,0.0,49.0,3.0,0.0,33.0
121852,2016,MACAE,NUTRIÇÃO,269.0,244.0,25.0,269.0,0.0,0.0,214.0,34.0,14.0,2.0,3.0,2.0,0.0,93.0,27.0,77.0,3.0,0.0,69.0,268.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,55.0,0.0,45.0,0.0,140.0,111.0,18.0,0.0,269.0,30.0,1.0,166.0
121850,2016,MACAE,MEDICINA,289.0,179.0,110.0,289.0,0.0,0.0,179.0,81.0,23.0,6.0,0.0,0.0,0.0,140.0,13.0,84.0,3.0,0.0,49.0,288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,49.0,0.0,42.0,0.0,109.0,129.0,51.0,0.0,289.0,30.0,0.0,192.0
120922,2016,MACAE,FARMÁCIA,306.0,250.0,56.0,306.0,0.0,1.0,242.0,56.0,3.0,0.0,3.0,1.0,0.0,124.0,30.0,74.0,8.0,0.0,70.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,50.0,0.0,44.0,0.0,130.0,119.0,57.0,0.0,306.0,22.0,2.0,205.0
