;CO_ANO;CO_CURSO;NO_CURSO;MATT;CONCLT;INGR;MPROCEDUCPUBLICA;IPROCEDUCPUBLICA;CPROCEDUCPUBLICA;MPROCEDUCPRIVADA;IPROCEDUCPRIVADA;CPROCEDUCPRIVADA;MPROCNAOINFORMADA;IPROCNAOINFORMADA;CPROCNAOINFORMADA;DURACAO;CENTRO;Evasao;Retencao;Sucesso
2054;2015;116846;CIÊNCIAS MATEMÁTICAS E DA TERRA - SENSORIAMENTO REMOTO E GEOPROCESSAMENTO;39;3;18;11;6;0;26;12;1;2;0;2;;;27.586206896551722;;
2055;2015;116848;CIÊNCIAS MATEMÁTICAS E DA TERRA - ANALISTA DE SUPORTE À DECISÃO;9;0;9;1;1;0;8;8;0;0;0;0;;;;;
2056;2015;1114290;NANOTECNOLOGIA;101;25;33;44;15;8;45;17;10;12;1;7;4.0;CCS;0.0;0.0;78.125
2057;2015;1114291;NANOTECNOLOGIA;57;8;20;19;10;4;28;10;1;10;0;3;4.0;CAXIAS;0.0;46.21848739495798;38.095238095238095
2058;2015;85783;CIÊNCIA DA COMPUTAÇÃO;520;34;111;192;60;0;158;51;1;170;0;33;5.0;CCMN;13.163481953290868;61.83290393816709;32.69230769230769
2059;2015;83904;ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO;151;12;28;46;14;1;50;13;2;55;1;9;5.0;CT;7.518796992481203;46.24;48.0
2060;2015;5000468;ENGENHARIA (CICLO BÁSICO);50;0;96;32;50;0;18;46;0;0;0;0;;;100.0;;
2061;2015;83936;ENGENHARIA DE BIOPROCESSOS;165;15;40;49;21;0;47;19;2;69;0;13;5.0;CT;26.900584795321635;58.19967923015237;34.883720930232556
2062;2015;14367;ENGENHARIA QUÍMICA;984;97;185;347;98;4;298;87;3;339;0;90;5.0;CT;6.440281030444961;29.27471081629297;66.89655172413794
2063;2015;83486;ENGENHARIA AMBIENTAL;200;25;42;59;22;1;68;20;0;73;0;24;5.0;CT;13.661202185792353;36.69871794871795;52.083333333333336
2064;2015;14350;ENGENHARIA ELÉTRICA;529;41;101;179;53;0;150;48;0;200;0;41;5.0;CT;10.272536687631028;53.5620123755717;39.04761904761905
2065;2015;1114293;ENGENHARIA NUCLEAR;103;3;30;43;16;0;43;14;0;17;0;3;5.0;CT;14.117647058823534;71.9298245614035;15.789473684210526
2066;2015;83906;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;142;15;27;42;15;0;45;12;1;55;0;14;5.0;CT;3.361344537815125;44.86121530382595;48.38709677419355
2067;2015;85825;ENGENHARIA ELETRÔNICA E DE COMPUTAÇÃO;467;39;98;160;52;0;133;46;1;174;0;38;5.0;CT;13.38028169014085;56.20527142607785;38.23529411764706
2068;2015;14355;ENGENHARIA MECÂNICA;759;72;132;216;65;2;258;67;3;285;0;67;5.0;CT;5.714285714285716;41.03925291587554;54.961832061068705
2069;2015;5001282;ENGENHARIA MECÂNICA;5;5;0;0;0;0;0;0;0;5;0;5;;;;;
2070;2015;14353;ENGENHARIA METALÚRGICA;145;16;42;45;21;2;40;21;1;60;0;13;5.0;CT;27.97202797202797;51.30878910406469;43.24324324324324
2071;2015;14354;ENGENHARIA NAVAL E OCEÂNICA;480;32;76;129;38;0;145;38;0;206;0;32;5.0;CT;4.038004750593826;57.87463338107906;39.50617283950617
2072;2015;83910;ENGENHARIA DE ALIMENTOS;159;18;42;55;22;0;49;20;1;55;0;17;5.0;CT;20.945945945945944;43.85714285714286;42.857142857142854
2073;2015;14368;ENGENHARIA DE MATERIAIS;167;21;44;50;23;0;57;21;2;60;0;19;5.0;CT;24.5398773006135;41.006097560975604;51.21951219512195
2074;2015;83908;ENGENHARIA DE PETRÓLEO;185;20;33;47;14;0;70;19;0;68;0;20;5.0;CT;7.317073170731703;32.421560740144805;60.60606060606061
2075;2015;14352;ENGENHARIA DE PRODUÇÃO;494;159;93;136;45;13;193;48;24;165;0;122;5.0;CT;3.1400966183574908;0.0;100.0
2076;2015;5001281;ENGENHARIA DE PRODUÇÃO;2;2;0;0;0;0;0;0;0;2;0;2;;;;;
2077;2015;14333;ARQUITETURA E URBANISMO;1427;130;251;446;127;0;375;122;0;606;2;130;5.0;CLA;9.53846153846154;49.06715661350245;45.29616724738676
2078;2015;14338;COMPOSIÇÃO PAISAGÍSTICA;71;7;21;18;4;1;38;17;0;15;0;6;4.0;CLA;9.090909090909093;51.91919191919192;38.88888888888889
2079;2015;14351;ENGENHARIA CIVIL;872;266;156;246;78;20;270;78;22;356;0;224;5.0;CT;7.012987012987015;0.0;100.0
2080;2015;5001283;ENGENHARIA CIVIL;5;5;0;0;0;0;0;0;0;5;0;5;;;;;
2081;2015;14361;ODONTOLOGIA;345;73;85;124;43;10;146;41;8;75;1;55;4.0;CCS;10.344827586206895;0.0;100.0
2082;2015;14359;MEDICINA;1239;173;210;358;103;0;421;104;0;460;3;173;6.0;CCS;2.6490066225165587;;
2083;2015;121850;MEDICINA;253;52;61;77;31;0;84;30;1;92;0;51;6.0;MACAE;12.328767123287676;;
2084;2015;26611;ENFERMAGEM E OBSTETRÍCIA;534;78;151;240;85;16;203;61;5;91;5;57;4.0;CCS;12.155963302752292;39.5044319097502;53.42465753424658
2085;2015;121848;ENFERMAGEM E OBSTETRÍCIA;207;9;76;106;47;1;68;29;0;33;0;8;5.0;MACAE;25.988700564971758;70.1875;22.5
2086;2015;112582;CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA;291;82;90;118;47;22;119;42;36;54;1;24;4.0;CCS;14.830508474576277;0.0;88.17204301075269
2087;2015;44892;EDUCAÇÃO FÍSICA;777;108;182;308;111;17;222;71;12;247;0;79;5.0;CCS;14.141414141414144;45.42061887731301;49.54128440366973
2088;2015;14373;FISIOTERAPIA;350;62;94;151;48;16;148;45;11;51;1;35;4.0;CCS;12.925170068027214;19.125320178351192;74.69879518072288
2089;2015;14376;FONOAUDIOLOGIA;356;66;90;145;50;9;134;40;9;77;0;48;4.0;CCS;12.211221122112214;15.777621393384933;75.86206896551724
2090;2015;14360;NUTRIÇÃO;357;62;94;148;52;6;134;42;3;75;0;53;4.0;CCS;19.32515337423313;29.577252896043326;67.3913043478261
2091;2015;121852;NUTRIÇÃO;228;17;78;115;43;1;80;35;0;33;0;16;5.0;MACAE;24.242424242424242;35.204435204435214;43.58974358974359
2092;2015;116836;TERAPIA OCUPACIONAL;228;31;61;104;35;6;85;26;4;39;0;21;4.0;CCS;14.358974358974363;43.6737400530504;47.69230769230769
2093;2015;14369;FARMÁCIA;1293;97;318;507;186;1;405;132;5;381;0;91;5.0;CCS;12.477558348294437;22.290356764394215;65.1006711409396
2094;2015;120922;FARMÁCIA;301;46;97;103;54;0;100;43;1;98;0;45;5.0;MACAE;16.393442622950815;26.8542734595669;58.22784810126582
2095;2015;116838;SAÚDE COLETIVA;105;9;40;54;23;0;33;17;0;18;0;9;4.0;CCS;23.529411764705888;68.75;21.428571428571427
2096;2015;14358;SERVIÇO SOCIAL;870;126;191;338;119;5;198;72;2;334;0;119;5.0;CFCH;11.357702349869447;0.0;100.0
2097;2015;1125886;GASTRONOMIA;168;11;51;78;30;2;79;21;3;11;0;6;4.0;CCS;14.598540145985407;30.15873015873016;52.38095238095239
2098;2016;5000689;ABI - HISTÓRIA;243;0;111;133;59;0;110;52;0;0;0;0;;;65.97938144329896;;
2099;2016;5000775;ABI - FILOSOFIA;131;0;78;77;48;0;53;30;0;1;0;0;;;57.60000000000001;;
2100;2016;5000776;ABI - LETRAS - PORTUGUÊS - HEBRAICO;15;0;13;8;7;0;6;6;0;1;0;0;;;87.5;;
2101;2016;5000777;ABI - LETRAS PORTUGUÊS - ALEMÃO;34;0;29;12;11;0;20;18;0;2;0;0;;;89.36170212765957;;
2102;2016;5000778;ABI - LETRAS - PORTUGUÊS - ARABE;12;0;16;8;11;0;3;4;0;1;1;0;;;100.0;;
2103;2016;5000779;ABI - LETRAS - PORTUGUÊS - RUSSO;16;0;15;12;11;0;4;4;0;0;0;0;;;93.33333333333333;;
2104;2016;5000780;ABI - LITERATURAS DE LÍNGUA PORTUGUESA;246;0;227;139;129;0;105;98;0;2;0;0;;;89.26553672316385;;
2105;2016;5000781;ABI - LETRAS - PORTUGUÊS - ESPANHOL;73;0;57;40;30;0;32;27;0;1;0;0;;;77.77777777777779;;
2106;2016;5000782;ABI - LETRAS - PORTUGUÊS - FRANCES;74;0;60;44;33;0;30;27;0;0;0;0;;;81.57894736842105;;
2107;2016;5000783;ABI - LETRAS - PORTUGUÊS - GREGO;26;0;20;15;11;0;10;9;0;1;0;0;;;70.0;;
2108;2016;5000784;ABI - LETRAS - PORTUGUÊS - ITALIANO;49;0;35;26;20;0;20;15;0;3;0;0;;;69.56521739130434;;
2109;2016;5000785;ABI - LETRAS - PORTUGUÊS - INGLES;135;0;114;71;62;0;62;52;0;2;0;0;;;82.78688524590164;;
2110;2016;5000786;ABI - LETRAS - PORTUGUÊS - LATIM;51;0;48;27;26;0;22;22;0;2;0;0;;;93.47826086956522;;
2111;2016;5000787;ABI - LETRAS - PORTUGUÊS - JAPONES;25;0;15;19;11;0;6;4;0;0;0;0;;;60.0;;
2112;2016;5000798;ABI - HISTÓRIA;132;0;85;83;51;0;48;34;0;1;0;0;;;41.25;;
2113;2016;5000682;ABI - COMUNICAÇÃO SOCIAL;360;0;241;204;127;0;155;114;0;1;0;0;;;67.9245283018868;;
2114;2016;5000669;ABI - CIÊNCIAS BIOLÓGICAS;177;0;83;94;41;0;79;42;0;4;0;0;;;50.526315789473685;;
2115;2016;5000469;ABI - ENGENHARIA;401;0;123;181;64;0;201;59;0;19;0;0;;;25.268817204301076;;
2116;2016;14349;PEDAGOGIA;579;67;150;318;89;9;162;61;5;99;0;53;5.0;CFCH;21.999999999999996;48.93807789296722;40.36144578313253
2117;2016;23969;EDUCAÇÃO ARTÍSTICA - DESENHO;81;11;38;41;23;3;24;15;1;16;0;7;4.0;CLA;36.76470588235294;24.25997425997426;52.38095238095239
2118;2016;30273;EDUCAÇÃO ARTÍSTICA COM HABILITAÇÃO EM ARTES PLÁSTICAS;175;33;47;75;26;6;67;21;11;33;0;16;4.0;CLA;19.999999999999996;25.450180072028814;67.3469387755102
2119;2016;44900;CIÊNCIAS BIOLÓGICAS;518;76;144;247;70;14;198;74;18;73;0;44;4.0;CCS;15.955056179775283;0.0;100.0
2120;2016;63484;CIÊNCIAS BIOLÓGICAS;0;0;0;0;0;0;0;0;0;0;0;0;5.0;EAD;100.0;;0.0
2121;2016;63484;CIÊNCIAS BIOLÓGICAS;21;11;94;0;3;0;3;91;0;18;0;11;5.0;EAD;100.0;;17.46031746031746
2122;2016;63484;CIÊNCIAS BIOLÓGICAS;1;0;0;0;0;0;0;0;0;1;0;0;5.0;EAD;90.0;;0.0
2123;2016;63484;CIÊNCIAS BIOLÓGICAS;55;10;101;3;18;0;34;83;0;18;0;10;5.0;EAD;100.0;;10.526315789473683
2124;2016;63484;CIÊNCIAS BIOLÓGICAS;43;7;99;4;13;0;22;86;0;17;0;7;5.0;EAD;100.0;;6.481481481481481
2125;2016;63484;CIÊNCIAS BIOLÓGICAS;17;1;61;0;1;0;6;60;0;11;0;1;5.0;EAD;100.0;;
2126;2016;63484;CIÊNCIAS BIOLÓGICAS;45;17;103;1;16;0;17;86;1;27;1;16;5.0;EAD;100.0;0.0;18.085106382978726
2127;2016;63484;CIÊNCIAS BIOLÓGICAS;19;8;89;0;1;0;3;88;0;16;0;8;5.0;EAD;100.0;;
2128;2016;63484;CIÊNCIAS BIOLÓGICAS;17;7;102;0;3;0;4;99;0;13;0;7;5.0;EAD;100.0;;6.9306930693069315
2129;2016;99287;CIÊNCIAS BIOLÓGICAS;153;22;54;83;33;6;44;21;2;26;0;14;5.0;MACAE;19.512195121951216;51.77774945839174;37.28813559322034
2130;2016;14348;CIÊNCIAS SOCIAIS;176;18;67;82;30;4;77;37;6;17;0;8;;;31.874999999999996;;
2131;2016;1107284;DANÇA;156;3;41;88;23;0;49;18;1;19;0;2;4.0;CCS;21.232876712328764;91.36904761904762;7.142857142857142
2132;2016;44893;EDUCAÇÃO FÍSICA;855;118;201;385;109;36;320;92;35;150;0;47;4.0;CCS;16.475095785440608;37.56733586682534;54.12844036697248
2133;2016;50066;ENFERMAGEM E OBSTETRÍCIA;1;1;0;0;0;0;0;0;0;1;0;1;;;66.66666666666667;;
2134;2016;14346;FILOSOFIA;120;20;0;38;0;1;36;0;8;46;0;11;4.0;CFCH;0.0;78.36660617059891;21.052631578947366
2135;2016;44363;FÍSICA;202;19;67;96;40;3;75;27;5;31;0;11;5.0;CCMN;33.49753694581281;68.38013236522522;24.050632911392405
2136;2016;63486;FÍSICA;0;0;0;0;0;0;0;0;0;0;0;0;5.0;EAD;100.0;;0.0
2137;2016;63486;FÍSICA;2;1;13;0;0;0;0;13;0;2;0;1;5.0;EAD;100.0;;1.0416666666666665
2138;2016;63486;FÍSICA;17;1;91;1;9;0;12;82;0;4;0;1;5.0;EAD;100.0;;1.1627906976744187
2139;2016;63486;FÍSICA;8;2;20;0;1;0;5;19;1;3;0;1;5.0;EAD;100.0;;10.0
2140;2016;63486;FÍSICA;6;0;64;2;7;0;2;57;0;2;0;0;5.0;EAD;100.0;;0.0
2141;2016;63486;FÍSICA;20;0;83;0;3;0;10;80;0;10;0;0;5.0;EAD;100.0;;
2142;2016;63486;FÍSICA;9;1;24;1;1;0;3;23;0;5;0;1;5.0;EAD;100.0;;7.6923076923076925
2143;2016;63486;FÍSICA;19;3;90;1;8;0;9;82;0;9;0;3;5.0;EAD;100.0;;3.296703296703297
2144;2016;63486;FÍSICA;5;0;72;0;1;0;4;71;0;1;0;0;5.0;EAD;100.0;;0.0
2145;2016;63486;FÍSICA;7;0;23;0;0;0;3;23;0;4;0;0;5.0;EAD;100.0;;0.0
2146;2016;63486;FÍSICA;8;0;56;0;0;0;6;56;0;2;0;0;5.0;EAD;100.0;;0.0
2147;2016;14326;GEOGRAFIA;214;27;46;89;25;6;90;21;9;35;0;12;4.0;CCMN;21.86046511627907;44.870651204281884;47.368421052631575
2148;2016;107717;HISTÓRIA;22;10;13;1;0;0;17;13;10;4;0;0;4.0;CFCH;0.0;0.0;41.66666666666667
2149;2016;14328;MATEMÁTICA;225;21;108;87;56;5;95;52;2;43;0;14;4.0;CCMN;45.32710280373832;34.375;65.625
2150;2016;85786;MÚSICA;151;21;35;67;23;4;48;12;5;36;0;12;4.0;CLA;8.661417322834641;22.91434927697441;72.41379310344827
2151;2016;110916;PSICOLOGIA;1;1;0;0;0;0;0;0;0;1;0;1;;;0.0;;
2152;2016;45204;QUÍMICA;219;12;65;90;37;0;76;28;1;53;0;11;5.0;CCMN;25.96153846153846;79.67711301044635;15.384615384615385
2153;2016;120924;QUÍMICA;49;7;25;26;15;1;10;10;0;13;0;6;5.0;MACAE;47.82608695652174;63.36206896551724;25.0
2154;2016;123365;QUÍMICA;0;0;0;0;0;0;0;0;0;0;0;0;5.0;EAD;100.0;;
2155;2016;123365;QUÍMICA;20;2;16;0;1;0;8;15;0;12;0;2;5.0;EAD;0.0;;8.333333333333332
2156;2016;123365;QUÍMICA;34;1;81;7;10;0;27;71;1;0;0;0;5.0;EAD;100.0;;1.1235955056179776
2157;2016;123365;QUÍMICA;16;0;39;2;1;0;11;38;0;3;0;0;5.0;EAD;100.0;;0.0
2158;2016;123365;QUÍMICA;59;0;68;5;6;0;35;62;0;19;0;0;5.0;EAD;100.0;;0.0
2159;2016;1266925;LETRAS - LIBRAS;89;0;28;35;12;0;54;16;0;0;0;0;;;0.0;;
2160;2016;1114221;LETRAS - PORTUGUÊS E ALEMÃO;56;7;0;24;0;1;24;0;4;8;0;2;4.0;CLA;0.0;0.0;100.0
2161;2016;107797;LETRAS - PORTUGUÊS E ESPANHOL;5;3;1;0;0;0;3;1;1;2;0;2;;;33.333333333333336;;
2162;2016;1114225;LETRAS COM PORTUGUÊS E ESPANHOL;124;18;0;48;0;5;51;0;5;25;0;8;4.0;CLA;0.0;0.0;100.0
2163;2016;1114224;LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA;567;66;13;304;5;13;161;8;19;102;0;34;4.0;CLA;0.0;0.0;100.0
2164;2016;107799;LETRAS - PORTUGUÊS E FRANCÊS;6;6;1;0;0;0;5;1;5;1;0;1;;;0.0;;
2165;2016;1114226;LETRAS PORTUGUÊS E FRANCÊS;106;14;2;54;0;1;33;2;3;19;0;10;4.0;CLA;0.0;0.0;100.0
2166;2016;1114229;LETRAS - PORTUGUÊS E INGLÊS;201;18;0;92;0;5;78;0;4;31;0;9;4.0;CLA;0.0;39.023109243697476;56.25
2167;2016;107803;LETRAS - PORTUGUÊS E ITALIANO;3;2;0;0;0;0;2;0;2;1;0;0;;;0.0;;
2168;2016;1299976;LETRAS - PORTUGUÊS E ITALIANO;49;6;0;23;0;0;15;0;1;11;0;5;;;23.4375;;
2169;2016;1114231;LETRAS - PORTUGUÊS E JAPONÊS;11;1;0;4;0;0;4;0;0;3;0;1;;;0.0;;
2170;2016;107784;LETRAS - PORTUGUÊS E HEBRAICO;1;0;0;0;0;0;1;0;0;0;0;0;;;0.0;;
2171;2016;107801;LETRAS - PORTUGUÊS E GREGO;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2172;2016;1114230;LETRAS - PORTUGUÊS E LATIM;67;9;1;33;0;2;26;1;4;8;0;3;4.0;CLA;0.0;20.945945945945933;75.0
2173;2016;1299978;LETRAS - PORTUGUÊS E GREGO;15;0;0;9;0;0;4;0;0;2;0;0;;;0.0;;
2174;2016;1114222;LETRAS - PORTUGUÊS E ÁRABE;21;3;0;12;0;0;7;0;2;2;0;1;;;0.0;;
2175;2016;1114223;LETRAS - PORTUGUÊS E RUSSO;10;0;0;7;0;0;2;0;0;1;0;0;;;0.0;;
2176;2016;1299979;LETRAS - PORTUGUÊS E HEBRAICO;9;1;0;3;0;0;3;0;1;3;0;0;;;25.0;;
2177;2016;33825;DESENHO INDUSTRIAL;259;31;52;95;26;2;113;26;6;51;0;23;4.0;CLA;14.814814814814813;36.961722488038276;59.61538461538461
2178;2016;116842;COMUNICAÇÃO VISUAL DESIGN;386;46;69;163;40;5;134;29;3;89;0;38;4.0;CLA;6.4896755162241915;34.15489619869182;59.74025974025974
2179;2016;14337;COMPOSIÇÃO DE INTERIOR;139;24;28;54;16;3;48;12;2;37;0;19;4.0;CLA;16.541353383458645;23.214285714285708;75.0
2180;2016;14339;PINTURA;168;10;52;55;26;0;72;26;0;41;0;10;4.0;CLA;25.161290322580644;46.0651289009498;45.45454545454545
2181;2016;14340;GRAVURA;66;15;22;18;11;0;27;11;2;21;0;13;4.0;CLA;22.807017543859654;0.0;93.75
2182;2016;14341;ESCULTURA;0;0;0;0;0;0;0;0;0;0;0;0;;;100.0;;
2183;2016;1175204;ARTES VISUAIS - ESCULTURA;74;3;38;32;21;1;35;17;1;7;0;1;;;28.000000000000004;;
2184;2016;113332;HISTÓRIA DA ARTE;222;14;70;102;37;2;89;33;1;31;0;11;4.0;CLA;35.31914893617021;74.43478260869566;20.28985507246377
2185;2016;23965;ARTES CÊNICAS COM HABILITAÇÃO EM CENOGRAFIA;47;8;19;16;5;1;19;14;2;12;0;5;4.0;CLA;40.42553191489362;41.333333333333336;53.333333333333336
2186;2016;23977;ARTES CÊNICAS COM HABILITAÇÃO EM DIREÇÃO TEATRAL;74;11;16;30;8;2;30;7;3;14;1;6;4.0;CFCH;3.3333333333333326;17.66081871345029;73.33333333333333
2187;2016;35557;ARTES CÊNICAS COM HABILITAÇÃO EM INDUMENTÁRIA;100;12;27;36;17;0;46;10;5;18;0;7;4.0;CLA;26.262626262626267;43.85633270321361;52.17391304347826
2188;2016;14372;DANÇA;154;11;32;69;20;1;44;12;1;41;0;9;5.0;CCS;13.475177304964536;56.62751677852349;34.375
2189;2016;1106731;TEORIA DA DANÇA;47;1;21;28;12;1;16;9;0;3;0;0;4.0;CCS;33.333333333333336;86.31578947368422;10.0
2190;2016;23967;MÚSICA;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2191;2016;33821;MÚSICA - COMPOSIÇÃO;37;7;9;9;2;0;17;7;1;11;0;6;5.0;CLA;9.677419354838712;55.42005420054201;38.88888888888889
2192;2016;35558;MÚSICA - CANTO;46;9;8;13;3;3;22;5;2;11;0;4;4.0;CLA;7.317073170731703;0.0;100.0
2193;2016;45127;MÚSICA - TROMPETE;18;3;4;9;2;1;4;2;0;5;0;2;;;0.0;;
2194;2016;45128;MÚSICA - HARPA;5;0;2;1;0;0;3;2;0;1;0;0;4.0;CLA;25.0;100.0;0.0
2195;2016;45132;MÚSICA - TROMBONE;7;2;0;3;0;0;0;0;0;4;0;2;4.0;CLA;0.0;0.0;100.0
2196;2016;45133;MÚSICA - TROMPA;9;3;0;5;0;2;2;0;1;2;0;0;4.0;CLA;0.0;0.0;100.0
2197;2016;45134;MÚSICA - VIOLA;4;0;0;2;0;0;1;0;0;1;0;0;4.0;CLA;0.0;;
2198;2016;45135;MÚSICA - FAGOTE;2;2;0;0;0;0;1;0;1;1;0;1;4.0;CLA;0.0;;
2199;2016;45136;MÚSICA - VIOLINO;16;4;4;7;3;1;4;1;1;5;0;2;4.0;CLA;29.411764705882348;0.0;100.0
2200;2016;45137;MÚSICA - FLAUTA;12;2;3;9;3;1;2;0;0;1;0;1;4.0;CLA;25.0;0.0;100.0
2201;2016;45138;MÚSICA - VIOLONCELO;3;1;0;2;0;1;1;0;0;0;0;0;;;0.0;;
2202;2016;45142;MÚSICA - VIOLÃO;33;5;6;15;4;1;11;2;2;7;0;2;4.0;CLA;12.903225806451612;33.59375;62.5
2203;2016;45145;MÚSICA - PIANO;27;4;5;10;3;1;14;2;1;3;0;2;4.0;CLA;18.518518518518523;33.333333333333336;66.66666666666666
2204;2016;45148;MÚSICA - INSTRUMENTO DE PERCUSSÃO;5;1;0;3;0;0;1;0;0;1;0;1;4.0;CLA;0.0;0.0;100.0
2205;2016;45149;MÚSICA - OBOÉ;2;0;1;2;1;0;0;0;0;0;0;0;4.0;CLA;0.0;100.0;0.0
2206;2016;45150;MÚSICA - SAXOFONE;8;1;1;5;0;0;3;1;1;0;0;0;4.0;CLA;22.22222222222222;57.14285714285714;33.33333333333333
2207;2016;45197;MÚSICA - ÓRGÃO;2;0;0;2;0;0;0;0;0;0;0;0;4.0;CLA;33.333333333333336;;
2208;2016;45201;MÚSICA - TUBA;4;0;2;0;0;0;3;2;0;1;0;0;4.0;CLA;50.0;;
2209;2016;45202;MÚSICA - CLARINETA;11;3;3;5;2;1;3;1;0;3;0;2;4.0;CLA;0.0;0.0;100.0
2210;2016;99324;MÚSICA - CRAVO;4;2;0;0;0;0;4;0;2;0;0;0;4.0;CLA;0.0;;
2211;2016;122390;MÙSICA - REGÊNCIA CORAL;10;0;3;2;0;0;7;2;0;1;1;0;5.0;CLA;30.000000000000004;100.0;0.0
2212;2016;122392;MÚSICA - REGÊNCIA ORQUESTRAL;14;3;4;3;2;0;7;2;1;4;0;2;5.0;CLA;0.0;40.0;60.0
2213;2016;1114300;MÚSICA - BANDOLIM;3;0;0;0;0;0;2;0;0;1;0;0;4.0;CLA;25.0;100.0;0.0
2214;2016;1114302;MÚSICA - REGÊNCIA DE BANDA;6;2;1;0;0;0;4;1;0;2;0;2;4.0;CLA;16.666666666666664;0.0;100.0
2215;2016;1165450;MÚSICA - CAVAQUINHO;5;0;2;3;1;0;2;1;0;0;0;0;;;0.0;;
2216;2016;1114294;CONSERVAÇÃO E RESTAURAÇÃO;129;2;38;68;24;0;47;14;1;14;0;1;4.0;CLA;27.200000000000003;93.69509043927648;4.444444444444445
2217;2016;107716;HISTÓRIA;452;92;286;150;89;12;201;197;40;101;0;40;4.0;CFCH;40.714285714285715;0.0;95.83333333333334
2218;2016;314346;FILOSOFIA;106;23;5;15;0;0;34;5;3;57;0;20;4.0;CFCH;0.0;37.00636942675158;57.49999999999999
2219;2016;1266924;LETRAS - LIBRAS;39;0;16;20;11;0;19;5;0;0;0;0;;;34.285714285714285;;
2220;2016;107794;LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA;129;34;3;30;2;4;36;1;4;63;0;26;4.0;CLA;2.3255813953488413;0.0;100.0
2221;2016;107788;LETRAS - PORTUGUÊS E ALEMÃO;28;5;2;12;1;2;7;1;1;9;0;2;4.0;CLA;0.0;0.0;100.0
2222;2016;107796;LETRAS - PORTUGUÊS E ESPANHOL;49;11;2;16;2;2;15;0;4;18;0;5;4.0;CLA;0.0;0.0;100.0
2223;2016;107798;LETRAS - PORTUGUÊS E FRANCÊS;31;6;4;5;2;0;8;2;0;18;0;6;4.0;CLA;0.0;0.0;100.0
2224;2016;107804;LETRAS - PORTUGUÊS E INGLÊS;111;26;6;24;0;1;42;6;4;45;0;21;4.0;CLA;0.0;0.0;100.0
2225;2016;107802;LETRAS - PORTUGUÊS E ITALIANO;36;14;6;6;2;1;8;4;3;22;0;10;4.0;CLA;0.0;0.0;100.0
2226;2016;107808;LETRAS - PORTUGUÊS E JAPONÊS;23;8;2;7;2;1;6;0;0;10;0;7;4.0;CLA;0.0;0.0;100.0
2227;2016;107790;LETRAS - PORTUGUÊS E ÁRABE;9;1;1;4;0;1;1;1;0;4;0;0;4.0;CLA;0.0;;
2228;2016;107800;LETRAS - PORTUGUÊS E GREGO;20;3;3;4;0;0;8;3;1;8;0;2;4.0;CLA;5.555555555555558;;
2229;2016;107806;LETRAS - PORTUGUÊS E LATIM;45;11;4;13;2;2;12;2;2;20;0;7;4.0;CLA;0.0;0.0;100.0
2230;2016;107783;LETRAS - PORTUGUÊS E HEBRAICO;13;2;0;4;0;0;3;0;1;6;0;1;4.0;CLA;0.0;0.0;100.0
2231;2016;107792;LETRAS - PORTUGUÊS E RUSSO;12;2;0;2;0;0;6;0;2;4;0;0;4.0;CLA;19.999999999999996;0.0;100.0
2232;2016;14366;CIÊNCIAS ECONÔMICAS;940;78;205;348;100;11;386;105;14;206;0;53;4.0;CCJE;13.120567375886527;52.96468905869076;45.08670520231214
2233;2016;314348;CIÊNCIAS SOCIAIS;388;55;126;178;60;13;165;66;24;45;0;18;4.0;CFCH;17.610062893081757;41.01694915254237;50.0
2234;2016;314326;GEOGRAFIA;184;46;56;83;26;18;71;30;11;30;0;17;4.0;CCMN;15.2317880794702;2.316602316602323;93.87755102040816
2235;2016;116840;RELAÇÕES INTERNACIONAIS;585;65;123;238;60;11;275;63;20;72;0;34;4.0;CCJE;10.982658959537572;45.47382005899705;50.78125
2236;2016;1114299;DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL;401;51;120;175;64;15;180;56;14;46;0;22;4.0;CCJE;22.589531680440768;45.971563981042664;42.857142857142854
2237;2016;14356;PSICOLOGIA;833;206;179;354;93;44;399;84;114;80;2;48;4.0;CFCH;0.0;0.0;100.0
2238;2016;25835;COMUNICAÇÃO SOCIAL - JORNALISMO;307;69;0;126;0;15;140;0;21;41;0;33;;;0.0;;
2239;2016;31956;COMUNICAÇÃO SOCIAL - PRODUÇÃO EDITORIAL;79;19;2;19;1;1;38;1;7;22;0;11;;;0.0;;
2240;2016;31960;COMUNICAÇÃO SOCIAL  - RADIALISMO;175;35;0;69;0;9;59;0;2;47;0;24;;;0.0;;
2241;2016;99321;BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO;123;22;39;62;20;13;54;19;7;7;0;2;4.0;CCJE;16.831683168316836;38.29268292682927;53.65853658536586
2242;2016;1125885;BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO;206;25;49;110;28;10;80;21;7;16;0;8;4.0;CCJE;15.591397849462362;44.64285714285714;50.0
