CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,INGRESSANTES,INGRESSANTES_FEM,INGRESSANTES_MASC,INGRESSANTES_DIURNO,INGRESSANTES_NOTURNO,INGRESSANTES_VG_NOVA,INGRESSANTES_VESTIBULAR,INGRESSANTES_ENEM,INGRESSANTES_AVALIACAO_SERIADA,INGRESSANTES_SELECAO_SIMPLIFICA,INGRESSANTES_EGR,INGRESSANTES_OUTRO_TIPO_SELECAO,INGRESSANTES_PROC_SELETIVO,INGRESSANTES_VG_REMANESC,INGRESSANTES_VG_PROG_ESPECIAL,INGRESSANTES_OUTRA_FORMA,INGRESSANTES_0_17,INGRESSANTES_18_24,INGRESSANTES_25_29,INGRESSANTES_30_34,INGRESSANTES_35_39,INGRESSANTES_40_49,INGRESSANTES_50_59,INGRESSANTES_60_MAIS,INGRESSANTES_BRANCA,INGRESSANTES_PRETA,INGRESSANTES_PARDA,INGRESSANTES_AMARELA,INGRESSANTES_INDIGENA,INGRESSANTES_CORND,INGRESSANTES_NACBRAS,INGRESSANTES_NACESTRANG,INGRESSANTES_DEFICIENTE,INGRESSANTES_FINANC,INGRESSANTES_FINANC_REEMB,INGRESSANTES_FIES,INGRESSANTES_RPFIES,INGRESSANTES_FINANC_REEMB_OUTROS,INGRESSANTES_FINANC_NREEMB,INGRESSANTES_PROUNII,INGRESSANTES_PROUNIP,INGRESSANTES_NRPFIES,INGRESSANTES_FINANC_NREEMB_OUTROS,INGRESSANTES_RESERVA_VAGA,INGRESSANTES_RVREDEPUBLICA,INGRESSANTES_RVETNICO,INGRESSANTES_RVPDEF,INGRESSANTES_RVSOCIAL_RF,INGRESSANTES_RVOUTROS,INGRESSANTES_PROCESCPUBLICA,INGRESSANTES_PROCESCPRIVADA,INGRESSANTES_PROCNAOINFORMADA,INGRESSANTES_PARFOR,INGRESSANTES_APOIO_SOCIAL,INGRESSANTES_ATIV_EXTRACURRICULAR,INGRESSANTES_MOB_ACADEMICA,INGRESSANTES_AMPLA
45149,2022,CLA,Música - Oboé,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45145,2022,CLA,Música - Piano,5.0,2.0,3.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,5.0
1114302,2022,CLA,Música - Regência De Banda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122392,2022,CLA,Música - Regência Orquestral,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45150,2022,CLA,Música - Saxofone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45132,2022,CLA,Música - Trombone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45133,2022,CLA,Música - Trompa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45127,2022,,Música - Trompete,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
45201,2022,CLA,Música - Tuba,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45136,2022,CLA,Música - Violino,5.0,2.0,3.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0
14361,2022,CCS,Odontologia,98.0,74.0,24.0,98.0,0.0,78.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,83.0,9.0,3.0,1.0,1.0,1.0,0.0,55.0,12.0,28.0,1.0,0.0,2.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,24.0,0.0,22.0,0.0,49.0,48.0,1.0,0.0,98.0,32.0,0.0,55.0
14368,2022,CT,Engenharia De Materiais,49.0,12.0,37.0,49.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,1.0,1.0,0.0,0.0,0.0,26.0,7.0,14.0,1.0,0.0,1.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,14.0,0.0,12.0,0.0,27.0,22.0,0.0,0.0,49.0,1.0,0.0,25.0
83904,2022,CT,Engenharia De Computação E Informação,39.0,9.0,30.0,39.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,7.0,6.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,9.0,0.0,8.0,0.0,19.0,20.0,0.0,0.0,39.0,4.0,0.0,21.0
99321,2022,CCJE,Biblioteconomia E Gestão De Unidades De Informação,39.0,33.0,6.0,39.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,0.0,1.0,1.0,0.0,19.0,4.0,15.0,1.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11.0,0.0,10.0,0.0,23.0,16.0,0.0,0.0,39.0,15.0,0.0,19.0
14324,2022,CCMN,Astronomia,31.0,14.0,17.0,31.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,0.0,21.0,1.0,9.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,4.0,0.0,6.0,0.0,16.0,15.0,0.0,0.0,31.0,7.0,0.0,16.0
14340,2022,CLA,Artes Visuais - Gravura,27.0,21.0,6.0,27.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,11.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10.0,0.0,7.0,0.0,14.0,13.0,0.0,0.0,27.0,2.0,0.0,14.0
1175204,2022,,Artes Visuais - Escultura,32.0,21.0,11.0,32.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,8.0,3.0,0.0,1.0,1.0,0.0,13.0,5.0,14.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10.0,0.0,8.0,0.0,17.0,15.0,0.0,0.0,32.0,5.0,0.0,16.0
30273,2022,CLA,Artes Visuais,49.0,35.0,14.0,49.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,39.0,5.0,1.0,1.0,1.0,2.0,0.0,27.0,10.0,12.0,0.0,0.0,0.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,12.0,0.0,10.0,0.0,26.0,23.0,0.0,0.0,49.0,8.0,0.0,28.0
35557,2022,CLA,Artes Cênicas - Indumentária,26.0,25.0,1.0,26.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0,5.0,8.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,7.0,0.0,7.0,0.0,17.0,9.0,0.0,0.0,26.0,1.0,0.0,13.0
83906,2022,CT,Engenharia De Controle E Automação,36.0,7.0,29.0,36.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,10.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,9.0,0.0,9.0,0.0,18.0,18.0,0.0,0.0,36.0,1.0,0.0,18.0
23965,2022,CLA,Artes Cênicas - Cenografia,26.0,18.0,8.0,26.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,6.0,9.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,8.0,0.0,6.0,0.0,14.0,12.0,0.0,0.0,26.0,1.0,0.0,15.0
14333,2022,CLA,Arquitetura E Urbanismo,253.0,176.0,77.0,253.0,0.0,235.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,1.0,229.0,14.0,3.0,3.0,3.0,0.0,0.0,155.0,37.0,51.0,5.0,0.0,5.0,253.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,60.0,5.0,56.0,0.0,126.0,127.0,0.0,0.0,253.0,14.0,0.0,137.0
14365,2022,CCJE,Administração,193.0,90.0,103.0,193.0,0.0,153.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,2.0,2.0,166.0,17.0,3.0,1.0,1.0,3.0,0.0,122.0,20.0,42.0,3.0,0.0,6.0,193.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,42.0,5.0,34.0,0.0,91.0,102.0,0.0,0.0,193.0,19.0,0.0,116.0
1442964,2022,,Ciências Contábeis,84.0,42.0,42.0,0.0,0.0,84.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,17.0,11.0,15.0,3.0,0.0,32.0,4.0,16.0,2.0,0.0,30.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,79.0,0.0,0.0,84.0,0.0,0.0,84.0
1442964,2022,,Ciências Contábeis,100.0,42.0,58.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,16.0,14.0,18.0,7.0,0.0,27.0,9.0,25.0,0.0,0.0,39.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,86.0,0.0,0.0,100.0,0.0,0.0,100.0
1442964,2022,,Ciências Contábeis,31.0,18.0,13.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,6.0,6.0,2.0,0.0,0.0,11.0,1.0,4.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,31.0,0.0,0.0,31.0
1125889,2022,,Química,24.0,14.0,10.0,24.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,6.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,5.0,0.0,5.0,0.0,15.0,9.0,0.0,0.0,24.0,0.0,0.0,13.0
120924,2022,MACAE,Química,24.0,15.0,9.0,24.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,13.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,8.0,0.0,5.0,0.0,14.0,10.0,0.0,0.0,24.0,2.0,0.0,13.0
121852,2022,MACAE,Nutrição,76.0,59.0,17.0,76.0,0.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,68.0,5.0,0.0,2.0,0.0,1.0,0.0,39.0,8.0,26.0,2.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,18.0,0.0,18.0,0.0,39.0,37.0,0.0,0.0,76.0,14.0,0.0,40.0
120922,2022,MACAE,Farmácia,99.0,81.0,18.0,99.0,0.0,92.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,88.0,5.0,3.0,2.0,0.0,0.0,0.0,60.0,9.0,27.0,2.0,0.0,1.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,15.0,0.0,23.0,0.0,55.0,44.0,0.0,0.0,99.0,17.0,0.0,58.0
121848,2022,MACAE,Enfermagem,80.0,69.0,11.0,80.0,0.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,74.0,3.0,1.0,1.0,1.0,0.0,0.0,33.0,11.0,34.0,1.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,22.0,0.0,17.0,0.0,45.0,35.0,0.0,0.0,80.0,34.0,0.0,41.0
1180207,2022,,Ciências Biológicas,35.0,28.0,7.0,35.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,2.0,0.0,1.0,0.0,1.0,0.0,21.0,1.0,12.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,9.0,0.0,9.0,0.0,22.0,13.0,0.0,0.0,35.0,11.0,0.0,21.0
99287,2022,MACAE,Ciências Biológicas,38.0,27.0,11.0,38.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,3.0,0.0,1.0,0.0,0.0,0.0,13.0,8.0,14.0,1.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,13.0,0.0,6.0,0.0,27.0,11.0,0.0,0.0,38.0,11.0,0.0,20.0
1114291,2022,CAXIAS,Nanotecnologia,17.0,8.0,9.0,17.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,4.0,0.0,7.0,10.0,0.0,0.0,17.0,12.0,0.0,10.0
1114292,2022,CAXIAS,Ciências Biológicas: Biotecnologia,81.0,53.0,28.0,81.0,0.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,71.0,6.0,0.0,0.0,0.0,2.0,0.0,41.0,9.0,27.0,2.0,0.0,2.0,81.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,20.0,2.0,20.0,0.0,53.0,28.0,0.0,0.0,81.0,15.0,0.0,37.0
121706,2022,CAXIAS,Ciências Biológicas: Biofísica,30.0,24.0,6.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,7.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,7.0,0.0,8.0,0.0,20.0,10.0,0.0,0.0,30.0,2.0,0.0,12.0
1442964,2022,,Ciências Contábeis,99.0,57.0,42.0,0.0,0.0,99.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,19.0,14.0,16.0,4.0,1.0,23.0,12.0,26.0,0.0,0.0,38.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,82.0,0.0,0.0,99.0,0.0,0.0,99.0
1442964,2022,,Ciências Contábeis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125885,2022,CCJE,Biblioteconomia E Gestão De Unidades De Informação,51.0,34.0,17.0,0.0,51.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,38.0,5.0,1.0,2.0,4.0,1.0,0.0,22.0,13.0,15.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,13.0,0.0,12.0,0.0,31.0,20.0,0.0,0.0,51.0,22.0,0.0,26.0
85783,2022,CCMN,Ciência Da Computação,123.0,23.0,100.0,123.0,0.0,99.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,109.0,12.0,1.0,0.0,1.0,0.0,0.0,79.0,14.0,26.0,1.0,0.0,3.0,123.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,28.0,1.0,31.0,0.0,66.0,57.0,0.0,0.0,123.0,28.0,0.0,63.0
23977,2022,CFCH,Artes Cênicas - Direção Teatral,15.0,10.0,5.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,0.0,4.0,0.0,9.0,6.0,0.0,0.0,15.0,8.0,0.0,7.0
44900,2022,CCS,Ciências Biológicas,141.0,88.0,53.0,46.0,95.0,122.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,115.0,16.0,4.0,1.0,3.0,2.0,0.0,72.0,21.0,44.0,0.0,1.0,3.0,141.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,36.0,1.0,29.0,0.0,84.0,57.0,0.0,0.0,141.0,9.0,0.0,78.0
83936,2022,CT,Engenharia De Bioprocessos,40.0,19.0,21.0,40.0,0.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,4.0,1.0,2.0,0.0,1.0,0.0,23.0,8.0,8.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,11.0,0.0,8.0,0.0,22.0,18.0,0.0,0.0,40.0,0.0,0.0,22.0
83910,2022,CT,Engenharia De Alimentos,41.0,23.0,18.0,41.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,14.0,1.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,11.0,0.0,9.0,0.0,22.0,19.0,0.0,0.0,41.0,1.0,0.0,22.0
14351,2022,CT,Engenharia Civil,151.0,68.0,83.0,151.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,137.0,5.0,5.0,0.0,3.0,1.0,0.0,90.0,22.0,37.0,1.0,0.0,1.0,150.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,35.0,2.0,32.0,0.0,77.0,74.0,0.0,0.0,151.0,6.0,0.0,88.0
83486,2022,CT,Engenharia Ambiental,49.0,31.0,18.0,49.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,10.0,0.0,1.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,13.0,0.0,10.0,0.0,27.0,22.0,0.0,0.0,49.0,9.0,0.0,26.0
14331,2022,CCMN,Ciências Atuariais,27.0,7.0,20.0,27.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,24.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,4.0,5.0,0.0,0.0,2.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4.0,0.0,5.0,0.0,12.0,14.0,1.0,0.0,27.0,1.0,0.0,16.0
26611,2022,CCS,Enfermagem,143.0,118.0,25.0,143.0,0.0,142.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,128.0,10.0,3.0,1.0,0.0,0.0,0.0,69.0,30.0,40.0,0.0,0.0,4.0,142.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,41.0,3.0,34.0,0.0,76.0,66.0,1.0,0.0,143.0,31.0,0.0,73.0
44893,2022,CCS,Educação Física,211.0,85.0,126.0,211.0,0.0,195.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,175.0,21.0,5.0,5.0,5.0,0.0,0.0,115.0,36.0,58.0,1.0,0.0,1.0,211.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,51.0,3.0,49.0,0.0,116.0,95.0,0.0,0.0,211.0,2.0,0.0,114.0
44892,2022,CCS,Educação Física,201.0,78.0,123.0,91.0,110.0,180.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,0.0,156.0,30.0,8.0,4.0,1.0,2.0,0.0,94.0,37.0,60.0,4.0,2.0,4.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,54.0,0.0,46.0,0.0,114.0,87.0,0.0,0.0,201.0,6.0,0.0,107.0
14363,2022,CCJE,Direito,504.0,302.0,202.0,355.0,149.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,427.0,35.0,18.0,9.0,10.0,4.0,0.0,303.0,72.0,121.0,4.0,0.0,4.0,504.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,251.0,138.0,13.0,124.0,0.0,262.0,242.0,0.0,0.0,504.0,22.0,0.0,253.0
33825,2022,CLA,Design Industrial,55.0,29.0,26.0,55.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,46.0,8.0,1.0,0.0,0.0,0.0,0.0,27.0,8.0,15.0,0.0,0.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,17.0,0.0,14.0,0.0,31.0,24.0,0.0,0.0,55.0,4.0,0.0,28.0
