CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,INGRESSANTES,INGRESSANTES_FEM,INGRESSANTES_MASC,INGRESSANTES_DIURNO,INGRESSANTES_NOTURNO,INGRESSANTES_VG_NOVA,INGRESSANTES_VESTIBULAR,INGRESSANTES_ENEM,INGRESSANTES_AVALIACAO_SERIADA,INGRESSANTES_SELECAO_SIMPLIFICA,INGRESSANTES_EGR,INGRESSANTES_OUTRO_TIPO_SELECAO,INGRESSANTES_PROC_SELETIVO,INGRESSANTES_VG_REMANESC,INGRESSANTES_VG_PROG_ESPECIAL,INGRESSANTES_OUTRA_FORMA,INGRESSANTES_0_17,INGRESSANTES_18_24,INGRESSANTES_25_29,INGRESSANTES_30_34,INGRESSANTES_35_39,INGRESSANTES_40_49,INGRESSANTES_50_59,INGRESSANTES_60_MAIS,INGRESSANTES_BRANCA,INGRESSANTES_PRETA,INGRESSANTES_PARDA,INGRESSANTES_AMARELA,INGRESSANTES_INDIGENA,INGRESSANTES_CORND,INGRESSANTES_NACBRAS,INGRESSANTES_NACESTRANG,INGRESSANTES_DEFICIENTE,INGRESSANTES_FINANC,INGRESSANTES_FINANC_REEMB,INGRESSANTES_FIES,INGRESSANTES_RPFIES,INGRESSANTES_FINANC_REEMB_OUTROS,INGRESSANTES_FINANC_NREEMB,INGRESSANTES_PROUNII,INGRESSANTES_PROUNIP,INGRESSANTES_NRPFIES,INGRESSANTES_FINANC_NREEMB_OUTROS,INGRESSANTES_RESERVA_VAGA,INGRESSANTES_RVREDEPUBLICA,INGRESSANTES_RVETNICO,INGRESSANTES_RVPDEF,INGRESSANTES_RVSOCIAL_RF,INGRESSANTES_RVOUTROS,INGRESSANTES_PROCESCPUBLICA,INGRESSANTES_PROCESCPRIVADA,INGRESSANTES_PROCNAOINFORMADA,INGRESSANTES_PARFOR,INGRESSANTES_APOIO_SOCIAL,INGRESSANTES_ATIV_EXTRACURRICULAR,INGRESSANTES_MOB_ACADEMICA,INGRESSANTES_AMPLA
121850,2018,MACAE,MEDICINA,91.0,67.0,24.0,91.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,71.0,10.0,4.0,3.0,3.0,0.0,0.0,43.0,7.0,23.0,0.0,0.0,18.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,18.0,0.0,16.0,0.0,40.0,51.0,0.0,0.0,91.0,1.0,0.0,56.0
121852,2018,MACAE,NUTRIÇÃO,80.0,70.0,10.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,5.0,3.0,1.0,1.0,0.0,0.0,30.0,12.0,22.0,0.0,1.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,26.0,0.0,20.0,0.0,49.0,31.0,0.0,0.0,80.0,0.0,0.0,40.0
120924,2018,MACAE,QUÍMICA,25.0,18.0,7.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,8.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,7.0,0.0,9.0,0.0,15.0,10.0,0.0,0.0,25.0,1.0,0.0,12.0
5000669,2018,CCS,ABI - CIÊNCIAS BIOLÓGICAS,92.0,56.0,36.0,92.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,87.0,3.0,1.0,0.0,0.0,0.0,0.0,44.0,7.0,21.0,0.0,0.0,20.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,25.0,0.0,21.0,0.0,46.0,46.0,0.0,0.0,92.0,1.0,0.0,51.0
5000775,2018,CFCH,ABI - FILOSOFIA,83.0,38.0,45.0,83.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,49.0,9.0,8.0,5.0,6.0,3.0,3.0,37.0,9.0,19.0,0.0,1.0,17.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,25.0,0.0,20.0,0.0,46.0,37.0,0.0,0.0,83.0,0.0,0.0,45.0
5000798,2018,CFCH,ABI - HISTÓRIA,205.0,104.0,101.0,113.0,92.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,176.0,8.0,8.0,4.0,7.0,1.0,0.0,78.0,25.0,60.0,1.0,1.0,40.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,62.0,0.0,52.0,0.0,108.0,97.0,0.0,0.0,205.0,1.0,0.0,102.0
14365,2018,CCJE,ADMINISTRAÇÃO,179.0,74.0,105.0,179.0,0.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,2.0,156.0,15.0,3.0,1.0,2.0,0.0,0.0,72.0,14.0,45.0,2.0,0.0,46.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,46.0,0.0,40.0,0.0,90.0,89.0,0.0,0.0,179.0,1.0,0.0,99.0
14333,2018,CLA,ARQUITETURA E URBANISMO,269.0,195.0,74.0,269.0,0.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,257.0,11.0,1.0,0.0,0.0,0.0,0.0,92.0,25.0,86.0,0.0,0.0,66.0,267.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,77.0,0.0,62.0,0.0,131.0,136.0,2.0,0.0,269.0,4.0,0.0,144.0
23965,2018,CLA,ARTES CÊNICAS - CENOGRAFIA,29.0,21.0,8.0,29.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,4.0,11.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,0.0,8.0,0.0,19.0,10.0,0.0,0.0,29.0,0.0,0.0,14.0
23977,2018,CFCH,ARTES CÊNICAS - DIREÇÃO TEATRAL,18.0,11.0,7.0,18.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,2.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,4.0,0.0,11.0,7.0,0.0,0.0,18.0,3.0,0.0,10.0
35557,2018,CLA,ARTES CÊNICAS - INDUMENTÁRIA,27.0,17.0,10.0,27.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,7.0,0.0,0.0,6.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,11.0,0.0,8.0,0.0,16.0,11.0,0.0,0.0,27.0,0.0,0.0,13.0
14324,2018,CCMN,ASTRONOMIA,25.0,9.0,16.0,25.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,19.0,2.0,3.0,0.0,1.0,0.0,0.0,11.0,2.0,9.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,6.0,0.0,5.0,0.0,13.0,12.0,0.0,0.0,25.0,0.0,0.0,14.0
99321,2018,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,41.0,31.0,10.0,41.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,6.0,0.0,0.0,2.0,1.0,0.0,11.0,4.0,14.0,1.0,0.0,11.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,13.0,0.0,10.0,0.0,27.0,14.0,0.0,0.0,41.0,0.0,0.0,21.0
1125885,2018,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,51.0,37.0,14.0,51.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,7.0,2.0,1.0,1.0,0.0,0.0,20.0,6.0,19.0,0.0,0.0,6.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,14.0,0.0,12.0,0.0,31.0,20.0,0.0,0.0,51.0,0.0,0.0,26.0
85783,2018,CCMN,CIÊNCIA DA COMPUTAÇÃO,116.0,15.0,101.0,116.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,112.0,1.0,1.0,0.0,0.0,1.0,0.0,60.0,6.0,30.0,1.0,0.0,19.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,28.0,0.0,26.0,0.0,57.0,59.0,0.0,0.0,116.0,2.0,0.0,65.0
14331,2018,CCMN,CIÊNCIAS ATUARIAIS,32.0,11.0,21.0,32.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,1.0,0.0,0.0,14.0,1.0,10.0,0.0,0.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,9.0,0.0,7.0,0.0,16.0,16.0,0.0,0.0,32.0,0.0,0.0,17.0
44900,2018,CCS,CIÊNCIAS BIOLÓGICAS,163.0,100.0,63.0,66.0,97.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,142.0,14.0,4.0,2.0,1.0,0.0,0.0,55.0,23.0,46.0,0.0,0.0,39.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,42.0,0.0,33.0,0.0,88.0,75.0,0.0,0.0,163.0,0.0,0.0,94.0
112584,2018,CCS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,31.0,16.0,15.0,31.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,4.0,11.0,1.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,9.0,0.0,8.0,0.0,17.0,14.0,0.0,0.0,31.0,0.0,0.0,16.0
112586,2018,CCS,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,55.0,43.0,12.0,55.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,50.0,3.0,1.0,1.0,0.0,0.0,0.0,25.0,4.0,17.0,0.0,0.0,9.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,16.0,0.0,14.0,0.0,31.0,24.0,0.0,0.0,55.0,0.0,0.0,27.0
112582,2018,CCS,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,89.0,64.0,25.0,89.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,83.0,4.0,0.0,0.0,1.0,0.0,0.0,35.0,6.0,32.0,0.0,0.0,16.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,26.0,0.0,23.0,0.0,44.0,45.0,0.0,0.0,89.0,0.0,0.0,47.0
14364,2018,CCJE,CIÊNCIAS CONTÁBEIS,199.0,74.0,125.0,199.0,0.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,1.0,172.0,18.0,3.0,4.0,1.0,0.0,0.0,65.0,23.0,51.0,3.0,1.0,56.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,55.0,0.0,48.0,0.0,99.0,100.0,0.0,0.0,199.0,0.0,0.0,107.0
1125881,2018,CCJE,CIÊNCIAS CONTÁBEIS,51.0,19.0,32.0,51.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,4.0,0.0,2.0,1.0,0.0,0.0,14.0,4.0,16.0,0.0,0.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,14.0,0.0,13.0,0.0,25.0,26.0,0.0,0.0,51.0,0.0,0.0,26.0
14366,2018,CCJE,CIÊNCIAS ECONÔMICAS,219.0,59.0,160.0,173.0,46.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,1.0,204.0,8.0,4.0,2.0,0.0,0.0,0.0,90.0,24.0,58.0,1.0,0.0,46.0,218.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,59.0,0.0,50.0,0.0,104.0,114.0,1.0,0.0,219.0,0.0,0.0,118.0
116844,2018,CCMN,CIÊNCIAS MATEMÁTICAS E DA TERRA,284.0,103.0,181.0,284.0,0.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,247.0,14.0,9.0,4.0,4.0,0.0,3.0,102.0,30.0,83.0,4.0,0.0,65.0,281.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,85.0,0.0,70.0,0.0,159.0,125.0,0.0,0.0,284.0,1.0,0.0,145.0
14348,2018,CFCH,CIÊNCIAS SOCIAIS,71.0,41.0,30.0,0.0,71.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,53.0,8.0,2.0,2.0,3.0,2.0,1.0,26.0,13.0,18.0,0.0,0.0,14.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,18.0,0.0,15.0,0.0,38.0,33.0,0.0,0.0,71.0,1.0,0.0,41.0
14337,2018,CLA,COMPOSIÇÃO DE INTERIOR,35.0,31.0,4.0,35.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,10.0,2.0,0.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,9.0,0.0,9.0,0.0,18.0,17.0,0.0,0.0,35.0,0.0,0.0,20.0
14338,2018,CLA,COMPOSIÇÃO PAISAGÍSTICA,27.0,18.0,9.0,27.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,3.0,2.0,2.0,0.0,1.0,0.0,9.0,4.0,8.0,1.0,0.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,3.0,0.0,11.0,16.0,0.0,0.0,27.0,2.0,0.0,22.0
23972,2018,CFCH,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116842,2018,CLA,COMUNICAÇÃO VISUAL DESIGN,78.0,54.0,24.0,78.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,76.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,22.0,0.0,0.0,26.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,23.0,0.0,18.0,0.0,40.0,38.0,0.0,0.0,78.0,3.0,0.0,41.0
1114294,2018,CLA,CONSERVAÇÃO E RESTAURAÇÃO,45.0,41.0,4.0,45.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,3.0,1.0,1.0,4.0,2.0,1.0,18.0,1.0,10.0,1.0,0.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,6.0,0.0,10.0,0.0,21.0,24.0,0.0,0.0,45.0,0.0,0.0,27.0
14372,2018,CCS,DANÇA,28.0,16.0,12.0,0.0,28.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,5.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,15.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,8.0,0.0,6.0,0.0,17.0,11.0,0.0,0.0,28.0,5.0,0.0,17.0
1107284,2018,CCS,DANÇA,48.0,43.0,5.0,0.0,48.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,35.0,7.0,5.0,0.0,1.0,0.0,0.0,14.0,10.0,14.0,1.0,0.0,9.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12.0,0.0,10.0,0.0,32.0,16.0,0.0,0.0,48.0,0.0,0.0,28.0
1114299,2018,CCJE,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,124.0,65.0,59.0,0.0,124.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,108.0,4.0,3.0,1.0,5.0,2.0,0.0,48.0,18.0,33.0,1.0,0.0,24.0,124.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,35.0,0.0,30.0,0.0,61.0,63.0,0.0,0.0,124.0,0.0,0.0,64.0
33825,2018,CLA,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,52.0,28.0,24.0,52.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,45.0,3.0,2.0,0.0,0.0,1.0,0.0,22.0,4.0,9.0,0.0,0.0,17.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,8.0,0.0,7.0,0.0,20.0,32.0,0.0,0.0,52.0,0.0,0.0,37.0
14363,2018,CCJE,DIREITO,553.0,318.0,235.0,388.0,165.0,504.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,16.0,5.0,489.0,33.0,14.0,7.0,4.0,1.0,0.0,217.0,53.0,136.0,1.0,4.0,142.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,254.0,141.0,0.0,128.0,0.0,260.0,293.0,0.0,0.0,553.0,0.0,0.0,299.0
30273,2018,CLA,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,56.0,41.0,15.0,56.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.0,35.0,6.0,6.0,1.0,4.0,1.0,1.0,18.0,3.0,25.0,0.0,0.0,10.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,16.0,0.0,15.0,0.0,36.0,20.0,0.0,0.0,56.0,4.0,0.0,29.0
23969,2018,CLA,EDUCAÇÃO ARTÍSTICA - DESENHO,43.0,31.0,12.0,43.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,34.0,5.0,2.0,0.0,1.0,1.0,0.0,15.0,6.0,11.0,1.0,0.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,12.0,0.0,11.0,0.0,22.0,21.0,0.0,0.0,43.0,0.0,0.0,24.0
44892,2018,CCS,EDUCAÇÃO FÍSICA,202.0,68.0,134.0,99.0,103.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,1.0,139.0,45.0,8.0,5.0,4.0,0.0,0.0,63.0,21.0,71.0,1.0,0.0,46.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,56.0,0.0,46.0,0.0,116.0,86.0,0.0,0.0,202.0,1.0,0.0,112.0
44893,2018,CCS,EDUCAÇÃO FÍSICA,217.0,94.0,123.0,217.0,0.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,5.0,183.0,19.0,3.0,5.0,2.0,0.0,0.0,65.0,23.0,64.0,2.0,1.0,62.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,55.0,0.0,49.0,0.0,116.0,101.0,0.0,0.0,217.0,2.0,0.0,117.0
26611,2018,CCS,ENFERMAGEM E OBSTETRÍCIA,167.0,142.0,25.0,167.0,0.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,1.0,150.0,10.0,3.0,0.0,2.0,1.0,0.0,61.0,20.0,46.0,1.0,0.0,39.0,166.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,50.0,0.0,40.0,0.0,86.0,80.0,1.0,0.0,167.0,0.0,0.0,90.0
83486,2018,CT,ENGENHARIA AMBIENTAL,47.0,27.0,20.0,47.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,43.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,11.0,0.0,0.0,16.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,12.0,0.0,9.0,0.0,20.0,27.0,0.0,0.0,47.0,0.0,0.0,28.0
14351,2018,CT,ENGENHARIA CIVIL,166.0,60.0,106.0,166.0,0.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,2.0,1.0,149.0,9.0,5.0,1.0,1.0,0.0,0.0,61.0,13.0,48.0,1.0,0.0,43.0,165.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,43.0,0.0,41.0,0.0,80.0,86.0,0.0,0.0,166.0,4.0,0.0,90.0
83910,2018,CT,ENGENHARIA DE ALIMENTOS,40.0,17.0,23.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,5.0,11.0,0.0,0.0,13.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,13.0,0.0,10.0,0.0,20.0,20.0,0.0,0.0,40.0,0.0,0.0,22.0
83936,2018,CT,ENGENHARIA DE BIOPROCESSOS,41.0,21.0,20.0,41.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,10.0,0.0,0.0,10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,11.0,0.0,11.0,0.0,20.0,21.0,0.0,0.0,41.0,0.0,0.0,21.0
83904,2018,CT,ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO,45.0,7.0,38.0,45.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,9.0,0.0,0.0,13.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,10.0,0.0,9.0,0.0,19.0,26.0,0.0,0.0,45.0,2.0,0.0,26.0
83906,2018,CT,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,39.0,7.0,32.0,39.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,13.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,11.0,0.0,9.0,0.0,18.0,21.0,0.0,0.0,39.0,0.0,0.0,21.0
14368,2018,CT,ENGENHARIA DE MATERIAIS,54.0,9.0,45.0,54.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,4.0,13.0,2.0,0.0,17.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,14.0,0.0,12.0,0.0,27.0,27.0,0.0,0.0,54.0,0.0,0.0,27.0
83908,2018,CT,ENGENHARIA DE PETRÓLEO,36.0,13.0,23.0,36.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,1.0,0.0,0.0,15.0,3.0,11.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,12.0,0.0,8.0,0.0,19.0,17.0,0.0,0.0,36.0,0.0,0.0,18.0
14352,2018,CT,ENGENHARIA DE PRODUÇÃO,114.0,38.0,76.0,114.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,108.0,5.0,0.0,1.0,0.0,0.0,0.0,49.0,4.0,32.0,0.0,0.0,29.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,30.0,0.0,25.0,0.0,50.0,64.0,0.0,0.0,114.0,2.0,0.0,66.0
