CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,MATRICULADOS,MATRICULADOS_FEM,MATRICULADOS_MASC,MATRICULADOS_DIURNO,MATRICULADOS_NOTURNO,MATRICULADOS_0_17,MATRICULADOS_18_24,MATRICULADOS_25_29,MATRICULADOS_30_34,MATRICULADOS_35_39,MATRICULADOS_40_49,MATRICULADOS_50_59,MATRICULADOS_60_MAIS,MATRICULADOS_BRANCA,MATRICULADOS_PRETA,MATRICULADOS_PARDA,MATRICULADOS_AMARELA,MATRICULADOS_INDIGENA,MATRICULADOS_CORND,MATRICULADOS_NACBRAS,MATRICULADOS_NACESTRANG,MATRICULADOS_DEFICIENTE,MATRICULADOS_FINANC,MATRICULADOS_FINANC_REEMB,MATRICULADOS_FIES,MATRICULADOS_RPFIES,MATRICULADOS_FINANC_REEMB_OUTROS,MATRICULADOS_FINANC_NREEMB,MATRICULADOS_PROUNII,MATRICULADOS_PROUNIP,MATRICULADOS_NRPFIES,MATRICULADOS_FINANC_NREEMB_OUTROS,MATRICULADOS_RESERVA_VAGA,MATRICULADOS_RVREDEPUBLICA,MATRICULADOS_RVETNICO,MATRICULADOS_RVPDEF,MATRICULADOS_RVSOCIAL_RF,MATRICULADOS_RVOUTROS,MATRICULADOS_PROCESCPUBLICA,MATRICULADOS_PROCESCPRIVADA,MATRICULADOS_PROCNAOINFORMADA,MATRICULADOS_PARFOR,MATRICULADOS_APOIO_SOCIAL,MATRICULADOS_ATIV_EXTRACURRICULAR,MATRICULADOS_MOB_ACADEMICA,MATRICULADOS_AMPLA
314346,2021,CFCH,Filosofia,63.0,16.0,47.0,63.0,0.0,0.0,20.0,10.0,4.0,6.0,9.0,8.0,6.0,39.0,6.0,14.0,0.0,0.0,4.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,13.0,0.0,5.0,0.0,28.0,26.0,9.0,0.0,63.0,8.0,0.0,44.0
14373,2021,CCS,Fisioterapia,382.0,282.0,100.0,382.0,0.0,0.0,322.0,47.0,9.0,2.0,1.0,1.0,0.0,163.0,52.0,126.0,3.0,0.0,38.0,382.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,198.0,110.0,0.0,100.0,0.0,210.0,172.0,0.0,0.0,382.0,212.0,0.0,184.0
14376,2021,CCS,Fonoaudiologia,375.0,331.0,44.0,375.0,0.0,0.0,297.0,48.0,9.0,12.0,6.0,2.0,1.0,150.0,55.0,128.0,4.0,0.0,38.0,373.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,186.0,107.0,1.0,91.0,0.0,200.0,173.0,2.0,0.0,375.0,26.0,0.0,189.0
14323,2021,CCMN,Física,168.0,49.0,119.0,168.0,0.0,0.0,143.0,21.0,3.0,1.0,0.0,0.0,0.0,88.0,19.0,39.0,2.0,0.0,20.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,40.0,0.0,34.0,0.0,80.0,88.0,0.0,0.0,168.0,63.0,0.0,93.0
44363,2021,CCMN,Física,263.0,64.0,199.0,0.0,263.0,2.0,158.0,43.0,26.0,10.0,15.0,8.0,1.0,115.0,25.0,92.0,1.0,0.0,30.0,263.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,66.0,0.0,52.0,0.0,148.0,106.0,9.0,0.0,263.0,34.0,0.0,142.0
29307,2021,CCMN,Física Médica,119.0,75.0,44.0,119.0,0.0,1.0,91.0,13.0,8.0,2.0,2.0,1.0,1.0,44.0,17.0,43.0,2.0,0.0,13.0,119.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,31.0,0.0,33.0,0.0,65.0,54.0,0.0,0.0,119.0,79.0,0.0,64.0
1125886,2021,CCS,Gastronomia,247.0,139.0,108.0,247.0,0.0,0.0,154.0,59.0,18.0,9.0,4.0,1.0,2.0,110.0,38.0,70.0,4.0,0.0,25.0,247.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,73.0,2.0,60.0,0.0,129.0,118.0,0.0,0.0,247.0,94.0,0.0,127.0
14326,2021,CCMN,Geografia,290.0,116.0,174.0,0.0,290.0,0.0,179.0,63.0,25.0,7.0,10.0,4.0,2.0,123.0,52.0,89.0,4.0,1.0,21.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,74.0,0.0,64.0,0.0,159.0,124.0,7.0,0.0,290.0,66.0,0.0,160.0
314326,2021,CCMN,Geografia,151.0,71.0,80.0,151.0,0.0,0.0,116.0,25.0,2.0,3.0,2.0,2.0,1.0,82.0,15.0,42.0,1.0,2.0,9.0,149.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,30.0,0.0,32.0,0.0,79.0,70.0,2.0,0.0,151.0,70.0,0.0,89.0
14327,2021,CCMN,Geologia,228.0,106.0,122.0,228.0,0.0,1.0,132.0,76.0,13.0,4.0,2.0,0.0,0.0,125.0,38.0,46.0,0.0,0.0,19.0,226.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,53.0,0.0,47.0,0.0,102.0,123.0,3.0,0.0,228.0,113.0,0.0,136.0
1114296,2021,CCJE,Gestão Pública Para O Desenvolvimento Econômico E Social,387.0,241.0,146.0,387.0,0.0,0.0,260.0,90.0,17.0,6.0,9.0,5.0,0.0,167.0,71.0,107.0,4.0,2.0,36.0,386.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0,113.0,2.0,103.0,0.0,205.0,177.0,5.0,0.0,387.0,127.0,0.0,198.0
107716,2021,CFCH,História,587.0,324.0,263.0,327.0,260.0,0.0,347.0,139.0,30.0,21.0,27.0,19.0,4.0,287.0,105.0,154.0,4.0,2.0,35.0,587.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,284.0,166.0,1.0,140.0,0.0,321.0,257.0,9.0,0.0,587.0,110.0,0.0,303.0
107717,2021,CFCH,História,313.0,188.0,125.0,177.0,136.0,0.0,270.0,23.0,4.0,7.0,7.0,1.0,1.0,162.0,60.0,72.0,0.0,1.0,18.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148.0,79.0,0.0,76.0,0.0,164.0,147.0,2.0,1.0,313.0,56.0,0.0,165.0
113332,2021,CLA,História Da Arte,304.0,230.0,74.0,304.0,0.0,1.0,192.0,63.0,25.0,8.0,5.0,6.0,4.0,146.0,49.0,72.0,6.0,1.0,30.0,304.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,72.0,0.0,65.0,0.0,160.0,136.0,8.0,0.0,304.0,114.0,0.0,162.0
107788,2021,CLA,Letras - Português E Alemão,34.0,26.0,8.0,34.0,0.0,0.0,26.0,4.0,2.0,1.0,1.0,0.0,0.0,12.0,7.0,10.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,11.0,0.0,6.0,0.0,19.0,15.0,0.0,0.0,34.0,7.0,0.0,22.0
1114221,2021,CLA,Letras - Português E Alemão,85.0,50.0,35.0,85.0,0.0,0.0,47.0,24.0,10.0,1.0,1.0,2.0,0.0,48.0,6.0,27.0,0.0,1.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,23.0,0.0,20.0,0.0,57.0,27.0,1.0,0.0,85.0,35.0,0.0,40.0
107796,2021,CLA,Letras - Português E Espanhol,53.0,43.0,10.0,53.0,0.0,0.0,40.0,8.0,1.0,2.0,0.0,1.0,1.0,19.0,13.0,11.0,3.0,0.0,7.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,16.0,0.0,12.0,0.0,30.0,22.0,1.0,0.0,53.0,10.0,0.0,26.0
1114225,2021,CLA,Letras - Português E Espanhol,193.0,154.0,39.0,193.0,0.0,0.0,120.0,40.0,10.0,11.0,4.0,5.0,3.0,69.0,34.0,65.0,3.0,1.0,21.0,191.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,58.0,1.0,55.0,0.0,103.0,86.0,4.0,0.0,193.0,70.0,0.0,101.0
107798,2021,CLA,Letras - Português E Francês,63.0,52.0,11.0,63.0,0.0,0.0,39.0,13.0,4.0,2.0,0.0,3.0,2.0,29.0,9.0,18.0,1.0,0.0,6.0,63.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,18.0,0.0,12.0,0.0,37.0,26.0,0.0,0.0,63.0,12.0,0.0,32.0
1114226,2021,CLA,Letras - Português E Francês,179.0,133.0,46.0,179.0,0.0,0.0,120.0,32.0,12.0,6.0,4.0,3.0,2.0,76.0,31.0,53.0,0.0,2.0,17.0,178.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,54.0,0.0,48.0,0.0,97.0,78.0,4.0,0.0,179.0,76.0,0.0,96.0
107800,2021,CLA,Letras - Português E Grego,18.0,8.0,10.0,18.0,0.0,0.0,7.0,2.0,1.0,1.0,3.0,4.0,0.0,5.0,6.0,3.0,0.0,1.0,3.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,3.0,0.0,10.0,7.0,1.0,0.0,18.0,4.0,0.0,13.0
107783,2021,CLA,Letras - Português E Hebraico,9.0,5.0,4.0,9.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,9.0,2.0,0.0,6.0
107804,2021,CLA,Letras - Português E Inglês,153.0,126.0,27.0,153.0,0.0,1.0,108.0,31.0,11.0,1.0,0.0,1.0,0.0,74.0,18.0,43.0,2.0,0.0,16.0,153.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,36.0,2.0,34.0,0.0,74.0,75.0,4.0,0.0,153.0,34.0,0.0,88.0
1114229,2021,CLA,Letras - Português E Inglês,382.0,298.0,84.0,382.0,0.0,0.0,294.0,59.0,21.0,4.0,4.0,0.0,0.0,188.0,55.0,103.0,3.0,0.0,33.0,382.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,180.0,93.0,2.0,88.0,0.0,201.0,179.0,2.0,0.0,382.0,134.0,0.0,202.0
107802,2021,CLA,Letras - Português E Italiano,32.0,24.0,8.0,32.0,0.0,0.0,21.0,4.0,3.0,1.0,1.0,0.0,2.0,8.0,5.0,12.0,2.0,0.0,5.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,11.0,0.0,5.0,0.0,19.0,12.0,1.0,0.0,32.0,3.0,0.0,16.0
107808,2021,CLA,Letras - Português E Japonês,23.0,15.0,8.0,23.0,0.0,0.0,9.0,12.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,3.0,0.0,11.0,11.0,1.0,0.0,23.0,4.0,0.0,15.0
107806,2021,CLA,Letras - Português E Latim,39.0,25.0,14.0,39.0,0.0,0.0,27.0,4.0,4.0,2.0,2.0,0.0,0.0,11.0,6.0,21.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,14.0,0.0,15.0,0.0,28.0,11.0,0.0,0.0,39.0,4.0,0.0,18.0
1114230,2021,CLA,Letras - Português E Latim,108.0,75.0,33.0,108.0,0.0,0.0,73.0,22.0,7.0,1.0,2.0,0.0,3.0,37.0,21.0,39.0,0.0,0.0,11.0,108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,38.0,0.0,22.0,0.0,69.0,38.0,1.0,0.0,108.0,37.0,0.0,52.0
107794,2021,CLA,Letras - Português E Literaturas De Língua Portuguesa,181.0,125.0,56.0,181.0,0.0,1.0,121.0,32.0,13.0,7.0,6.0,0.0,1.0,80.0,34.0,47.0,1.0,0.0,19.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,50.0,0.0,46.0,0.0,87.0,86.0,8.0,0.0,181.0,24.0,0.0,107.0
1114224,2021,CLA,Letras - Português E Literaturas De Língua Portuguesa,848.0,616.0,232.0,522.0,326.0,0.0,557.0,149.0,57.0,43.0,25.0,12.0,5.0,354.0,167.0,250.0,10.0,1.0,66.0,848.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,440.0,240.0,5.0,235.0,0.0,504.0,332.0,12.0,0.0,848.0,282.0,0.0,408.0
107792,2021,CLA,Letras - Português E Russo,17.0,11.0,6.0,17.0,0.0,0.0,10.0,2.0,1.0,0.0,3.0,1.0,0.0,8.0,0.0,8.0,0.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,4.0,0.0,11.0,6.0,0.0,0.0,17.0,5.0,0.0,10.0
107790,2021,CLA,Letras - Português E Árabe,18.0,14.0,4.0,18.0,0.0,0.0,10.0,5.0,0.0,1.0,2.0,0.0,0.0,4.0,7.0,4.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,9.0,0.0,8.0,0.0,14.0,4.0,0.0,0.0,18.0,5.0,0.0,5.0
14328,2021,CCMN,Matemática,318.0,100.0,218.0,114.0,204.0,0.0,201.0,65.0,17.0,9.0,15.0,11.0,0.0,138.0,43.0,98.0,7.0,0.0,32.0,317.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,75.0,1.0,79.0,0.0,166.0,145.0,7.0,0.0,318.0,50.0,0.0,173.0
314328,2021,CCMN,Matemática,64.0,10.0,54.0,64.0,0.0,0.0,46.0,10.0,5.0,1.0,1.0,0.0,1.0,30.0,5.0,16.0,1.0,0.0,12.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,12.0,0.0,11.0,0.0,36.0,26.0,2.0,0.0,64.0,8.0,0.0,36.0
71061,2021,CCMN,Matemática Aplicada,76.0,10.0,66.0,76.0,0.0,0.0,56.0,16.0,1.0,2.0,1.0,0.0,0.0,43.0,3.0,19.0,3.0,0.0,8.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,14.0,0.0,14.0,0.0,35.0,39.0,2.0,0.0,76.0,17.0,0.0,50.0
14359,2021,CCS,Medicina,1266.0,686.0,580.0,1266.0,0.0,0.0,826.0,356.0,51.0,24.0,6.0,2.0,1.0,657.0,97.0,336.0,16.0,3.0,157.0,1255.0,11.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,608.0,315.0,45.0,295.0,0.0,623.0,631.0,12.0,0.0,1266.0,735.0,0.0,658.0
14325,2021,CCMN,Meteorologia,147.0,60.0,87.0,147.0,0.0,1.0,88.0,43.0,12.0,2.0,0.0,1.0,0.0,81.0,12.0,43.0,0.0,1.0,10.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,35.0,0.0,36.0,0.0,81.0,59.0,7.0,0.0,147.0,44.0,0.0,80.0
122390,2021,CLA,Mùsica - Regência Coral,8.0,1.0,7.0,8.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,8.0,3.0,0.0,7.0
85786,2021,CLA,Música,140.0,58.0,82.0,140.0,0.0,0.0,62.0,28.0,20.0,13.0,7.0,5.0,5.0,58.0,24.0,45.0,0.0,1.0,12.0,140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,44.0,0.0,35.0,0.0,90.0,41.0,9.0,0.0,140.0,44.0,0.0,75.0
1114300,2021,CLA,Música - Bandolim,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35558,2021,CLA,Música - Canto,45.0,27.0,18.0,45.0,0.0,0.0,13.0,12.0,8.0,3.0,7.0,2.0,0.0,28.0,6.0,9.0,0.0,0.0,2.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,6.0,0.0,8.0,0.0,22.0,22.0,1.0,0.0,45.0,27.0,0.0,31.0
45202,2021,CLA,Música - Clarineta,10.0,3.0,7.0,10.0,0.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,10.0,2.0,0.0,6.0
33821,2021,CLA,Música - Composição,33.0,4.0,29.0,33.0,0.0,0.0,9.0,9.0,5.0,4.0,3.0,3.0,0.0,18.0,4.0,6.0,0.0,0.0,5.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,11.0,18.0,4.0,0.0,33.0,11.0,0.0,29.0
99324,2021,CLA,Música - Cravo,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45135,2021,CLA,Música - Fagote,6.0,0.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0
45137,2021,CLA,Música - Flauta,15.0,4.0,11.0,15.0,0.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,3.0,0.0,11.0,4.0,0.0,0.0,15.0,3.0,0.0,10.0
45128,2021,CLA,Música - Harpa,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45148,2021,CLA,Música - Instrumento De Percussão,8.0,0.0,8.0,8.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,8.0,2.0,0.0,5.0
45149,2021,CLA,Música - Oboé,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
45145,2021,CLA,Música - Piano,31.0,5.0,26.0,31.0,0.0,0.0,16.0,9.0,2.0,2.0,2.0,0.0,0.0,14.0,3.0,6.0,0.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,2.0,0.0,11.0,20.0,0.0,0.0,31.0,4.0,0.0,27.0
1114302,2021,CLA,Música - Regência De Banda,6.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0
122392,2021,CLA,Música - Regência Orquestral,13.0,2.0,11.0,13.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,7.0,2.0,2.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,13.0,3.0,0.0,11.0
45150,2021,CLA,Música - Saxofone,7.0,1.0,6.0,7.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,7.0,2.0,0.0,3.0
45132,2021,CLA,Música - Trombone,7.0,1.0,6.0,7.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0
45133,2021,CLA,Música - Trompa,3.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0
45201,2021,CLA,Música - Tuba,5.0,0.0,5.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,4.0
45134,2021,CLA,Música - Viola,4.0,1.0,3.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
45136,2021,CLA,Música - Violino,19.0,6.0,13.0,19.0,0.0,0.0,9.0,5.0,3.0,1.0,0.0,1.0,0.0,6.0,2.0,7.0,0.0,0.0,4.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,1.0,6.0,0.0,12.0,5.0,2.0,0.0,19.0,4.0,0.0,10.0
45142,2021,CLA,Música - Violão,39.0,4.0,35.0,39.0,0.0,0.0,17.0,11.0,6.0,3.0,1.0,1.0,0.0,16.0,7.0,12.0,0.0,0.0,4.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,5.0,0.0,20.0,18.0,1.0,0.0,39.0,4.0,0.0,31.0
45197,2021,CLA,Música - Órgão,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0
1114290,2021,CCS,Nanotecnologia,116.0,38.0,78.0,116.0,0.0,1.0,92.0,18.0,3.0,1.0,1.0,0.0,0.0,61.0,5.0,30.0,2.0,0.0,18.0,115.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,26.0,1.0,26.0,0.0,56.0,60.0,0.0,0.0,116.0,7.0,0.0,66.0
14360,2021,CCS,Nutrição,454.0,396.0,58.0,454.0,0.0,0.0,345.0,87.0,14.0,6.0,0.0,2.0,0.0,203.0,61.0,140.0,4.0,1.0,45.0,453.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,216.0,124.0,5.0,123.0,0.0,231.0,222.0,1.0,0.0,454.0,258.0,0.0,238.0
14361,2021,CCS,Odontologia,378.0,277.0,101.0,378.0,0.0,0.0,283.0,74.0,12.0,6.0,3.0,0.0,0.0,178.0,42.0,113.0,2.0,0.0,43.0,373.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,182.0,108.0,1.0,86.0,0.0,188.0,185.0,5.0,0.0,378.0,261.0,0.0,196.0
14338,2021,CLA,Paisagismo,68.0,49.0,19.0,68.0,0.0,0.0,36.0,19.0,5.0,4.0,4.0,0.0,0.0,36.0,9.0,20.0,1.0,0.0,2.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,13.0,0.0,13.0,0.0,30.0,38.0,0.0,0.0,68.0,33.0,0.0,46.0
