NU_ANO_CENSO,NO_CURSO,CO_CURSO,DURACAO,CENTRO,EVASAO,RETENCAO,SUCESSO,EVASAO_PUBLICA,RETENCAO_PUBLICA,SUCESSO_PUBLICA,EVASAO_PRIVADA,RETENCAO_PRIVADA,SUCESSO_PRIVADA,EVASAO_NAO INFORMADA,RETENCAO_NAO INFORMADA,SUCESSO_NAO INFORMADA,EVASAO_ETNICO,RETENCAO_ETNICO,SUCESSO_ETNICO,EVASAO_REDE PUBLICA,RETENCAO_REDE PUBLICA,SUCESSO_REDE PUBLICA,EVASAO_SOCIAL,RETENCAO_SOCIAL,SUCESSO_SOCIAL,EVASAO_BRANCA,RETENCAO_BRANCA,SUCESSO_BRANCA,EVASAO_PRETA,RETENCAO_PRETA,SUCESSO_PRETA,EVASAO_PARDA,RETENCAO_PARDA,SUCESSO_PARDA,EVASAO_MASCULINO,RETENCAO_MASCULINO,SUCESSO_MASCULINO,EVASAO_FEMININO,RETENCAO_FEMININO,SUCESSO_FEMININO,QT_MAT,QT_ING,QT_CONC
2017,LETRAS - PORTUGUÊS E INGLÊS,107804,4.0,CLA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,12.5,87.5,0.0,,,0.0,,,0.0,0.0,100.0,0.0,,,0.0,0.0,100.0,0.0,,,0.0,,,0.0,0.0,100.0,0.0,0.0,100.0,133.0,10.0,28.0
2017,LETRAS - PORTUGUÊS E INGLÊS,1114229,4.0,CLA,0.0,45.0,55.00000000000001,0.0,0.0,100.0,0.0,72.0,28.000000000000004,27.27272727272727,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0,,,0.0,53.333333333333336,46.666666666666664,0.0,0.0,100.0,0.0,33.33333333333333,66.66666666666666,0.0,38.46153846153847,61.53846153846154,0.0,46.808510638297875,53.191489361702125,246.0,0.0,33.0
2017,LETRAS - PORTUGUÊS E ITALIANO,107802,4.0,CLA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,,,0.0,,,0.0,0.0,100.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,100.0,35.0,6.0,5.0
2017,LETRAS - PORTUGUÊS E JAPONÊS,107808,4.0,CLA,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,21.0,0.0,2.0
2017,LETRAS - PORTUGUÊS E LATIM,107806,4.0,CLA,11.76470588235294,0.0,100.0,0.0,,,10.0,0.0,100.0,23.076923076923077,,,25.0,,,0.0,,,0.0,,,31.25,0.0,100.0,0.0,,,10.0,,,18.181818181818183,,,8.695652173913043,0.0,100.0,30.0,0.0,3.0
2017,LETRAS - PORTUGUÊS E LATIM,1114230,4.0,CLA,0.0,53.333333333333336,46.666666666666664,0.0,66.66666666666666,33.33333333333333,0.0,88.88888888888889,11.11111111111111,0.0,,,0.0,,,0.0,66.66666666666666,33.33333333333333,0.0,,,0.0,62.5,37.5,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,22.22222222222222,77.77777777777779,66.0,0.0,7.0
2017,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,107794,4.0,CLA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,69.23076923076923,30.76923076923077,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,136.0,5.0,24.0
2017,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,1114224,4.0,CLA,0.0,2.666666666666667,97.33333333333334,0.0,0.0,100.0,0.0,52.63157894736842,47.368421052631575,0.0,,,0.0,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,36.36363636363637,63.63636363636363,0.0,0.0,100.0,0.0,0.0,100.0,0.0,12.698412698412698,87.3015873015873,624.0,1.0,73.0
2017,LETRAS - PORTUGUÊS E RUSSO,107792,4.0,CLA,0.0,,,0.0,,,25.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,17.0,0.0,3.0
2017,LETRAS - PORTUGUÊS E ÁRABE,107790,4.0,CLA,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,10.0,0.0,1.0
2017,MATEMÁTICA,14328,4.0,CCMN,17.15686274509804,79.55724662746455,12.244897959183673,25.609756097560975,93.95833333333333,2.083333333333333,12.903225806451612,94.47619047619048,4.0,6.896551724137931,,,38.23529411764706,,0.0,28.78787878787879,84.91379310344827,3.4482758620689653,25.806451612903224,100.0,0.0,8.24742268041237,59.05882352941176,24.0,25.0,29.411764705882355,66.66666666666666,21.818181818181817,89.85507246376811,5.555555555555555,17.24137931034483,82.53531462117043,10.144927536231885,16.94915254237288,73.03271441202477,17.24137931034483,273.0,104.0,12.0
2017,MATEMÁTICA,314328,4.0,CCMN,26.41509433962264,4.761904761904763,66.66666666666666,33.33333333333333,0.0,100.0,15.789473684210526,23.076923076923077,38.46153846153847,25.0,,,70.0,0.0,66.66666666666666,43.47826086956522,0.0,83.33333333333334,62.5,50.0,33.33333333333333,4.761904761904762,9.374999999999998,75.0,33.33333333333333,,,33.33333333333333,0.0,75.0,26.190476190476193,0.0,80.0,27.27272727272727,52.38095238095239,33.33333333333333,69.0,30.0,14.0
2017,MATEMÁTICA APLICADA,71061,4.0,CCMN,8.19672131147541,14.0973630831643,64.70588235294117,15.151515151515152,0.0,80.0,7.142857142857142,42.824074074074076,54.166666666666664,0.0,,,0.0,,50.0,15.0,0.0,100.0,22.22222222222222,,0.0,0.0,0.0,78.57142857142857,0.0,,0.0,20.0,0.0,100.0,7.8431372549019605,14.285714285714285,64.28571428571429,10.0,14.28571428571429,66.66666666666666,88.0,32.0,22.0
2017,MEDICINA,14359,6.0,CCS,1.6498625114573784,3.62553876436907,94.9238578680203,1.141552511415525,0.0,100.0,2.5390625,,,0.0,33.2953431372549,66.25,0.0,,,0.7334963325183375,2.7027027027027044,86.48648648648648,1.7647058823529411,,0.0,0.0,0.0,100.0,0.0,,,0.0,0.0,100.0,1.3245033112582782,4.571930104524056,93.97590361445783,1.8808777429467085,2.9372674109516215,95.6140350877193,1282.0,209.0,187.0
2017,METEOROLOGIA,14325,4.0,CCMN,14.583333333333334,50.298102981029814,34.146341463414636,28.07017543859649,70.93425605536332,17.647058823529413,10.0,79.76190476190477,16.666666666666664,0.0,,,39.130434782608695,75.0,12.5,28.57142857142857,83.33333333333334,8.333333333333332,30.0,100.0,0.0,5.714285714285714,42.75466284074606,41.17647058823529,0.0,0.0,100.0,11.904761904761903,40.0,60.0,21.62162162162162,48.479427549194995,30.76923076923077,7.142857142857142,49.78723404255319,40.0,166.0,43.0,14.0
2017,MÙSICA - REGÊNCIA CORAL,122390,5.0,CLA,0.0,100.0,0.0,0.0,,0.0,14.285714285714285,,,0.0,100.0,0.0,,,,,,,,,,0.0,100.0,0.0,0.0,,,0.0,,,0.0,100.0,0.0,0.0,100.0,0.0,14.0,4.0,0.0
2017,MÚSICA,85786,4.0,CLA,2.307692307692308,59.087635054021604,34.285714285714285,4.761904761904762,68.0,26.666666666666668,4.651162790697675,85.0,15.0,0.0,,,3.8461538461538463,100.0,0.0,0.0,69.64285714285714,25.0,0.0,100.0,0.0,0.0,53.703703703703695,38.46153846153847,0.0,7.692307692307685,66.66666666666666,0.0,48.97959183673469,42.857142857142854,6.741573033707865,83.77926421404682,13.043478260869565,0.0,17.682926829268293,75.0,157.0,30.0,12.0
2017,MÚSICA - BANDOLIM,1114300,4.0,CLA,33.33333333333333,100.0,0.0,,100.0,0.0,0.0,,,100.0,,,,100.0,0.0,,100.0,0.0,,100.0,0.0,0.0,,,0.0,,,,100.0,0.0,33.33333333333333,100.0,0.0,,,,3.0,1.0,0.0
2017,MÚSICA - CANTO,35558,4.0,CLA,0.0,0.0,83.33333333333334,0.0,76.66666666666666,20.0,0.0,42.857142857142854,57.14285714285714,0.0,,,0.0,,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,28.205128205128204,66.66666666666666,0.0,,,0.0,25.000000000000007,50.0,0.0,13.333333333333336,60.0,0.0,0.0,100.0,51.0,8.0,10.0
2017,MÚSICA - CLARINETA,45202,4.0,CLA,37.5,100.0,0.0,50.0,100.0,0.0,33.33333333333333,100.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,50.0,,,0.0,,,0.0,100.0,0.0,28.57142857142857,100.0,0.0,100.0,,,6.0,1.0,0.0
2017,MÚSICA - COMPOSIÇÃO,33821,5.0,CLA,6.666666666666667,0.0,100.0,33.33333333333333,0.0,66.66666666666666,0.0,,,0.0,,,,,,0.0,,,0.0,,,0.0,0.0,100.0,,,,20.0,,,14.814814814814813,0.0,100.0,0.0,0.0,100.0,38.0,10.0,8.0
2017,MÚSICA - CRAVO,99324,4.0,CLA,50.0,100.0,0.0,,,,50.0,100.0,0.0,,,,,,,,,,,,,50.0,,0.0,,,,,,,0.0,100.0,0.0,100.0,,,1.0,0.0,0.0
2017,MÚSICA - FAGOTE,45135,4.0,CLA,,100.0,0.0,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,2.0,2.0,0.0
2017,MÚSICA - FLAUTA,45137,4.0,CLA,0.0,60.0,40.0,0.0,16.666666666666668,66.66666666666666,50.0,100.0,0.0,,,,0.0,100.0,0.0,0.0,33.33333333333333,66.66666666666666,0.0,,,0.0,0.0,100.0,0.0,,,50.0,100.0,0.0,14.285714285714285,75.0,25.0,0.0,0.0,100.0,12.0,2.0,2.0
2017,MÚSICA - HARPA,45128,4.0,CLA,0.0,0.0,100.0,0.0,100.0,0.0,33.33333333333333,,,0.0,,,,,,,,,,,,25.0,0.0,100.0,,,,0.0,,,0.0,100.0,0.0,50.0,,,7.0,2.0,1.0
2017,MÚSICA - INSTRUMENTO DE PERCUSSÃO,45148,4.0,CLA,25.0,70.0,25.0,33.33333333333333,100.0,0.0,0.0,0.0,50.0,,,,,,,100.0,100.0,0.0,,,,,,,,,,0.0,100.0,0.0,33.33333333333333,100.0,0.0,0.0,0.0,100.0,5.0,2.0,1.0
2017,MÚSICA - OBOÉ,45149,4.0,CLA,0.0,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,2.0,0.0,0.0
2017,MÚSICA - PIANO,45145,4.0,CLA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,,,0.0,,,0.0,,,0.0,,,0.0,46.875,50.0,0.0,,,0.0,,,0.0,0.0,100.0,0.0,,,33.0,10.0,4.0
2017,MÚSICA - REGÊNCIA DE BANDA,1114302,4.0,CLA,0.0,100.0,0.0,,,,0.0,100.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,100.0,0.0,,,,5.0,1.0,0.0
2017,MÚSICA - REGÊNCIA ORQUESTRAL,122392,5.0,CLA,9.090909090909092,100.0,0.0,0.0,,,16.666666666666664,,,0.0,100.0,0.0,0.0,,,0.0,,,0.0,,,12.5,,,0.0,,,0.0,100.0,0.0,12.5,,,0.0,100.0,0.0,11.0,1.0,0.0
2017,MÚSICA - SAXOFONE,45150,4.0,CLA,0.0,31.25,50.0,0.0,33.33333333333333,50.0,50.0,100.0,0.0,0.0,,,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,,0.0,,,0.0,100.0,0.0,0.0,31.25,50.0,,,,10.0,3.0,2.0
2017,MÚSICA - TROMBONE,45132,4.0,CLA,0.0,0.0,100.0,0.0,100.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,,,,6.0,0.0,2.0
2017,MÚSICA - TROMPA,45133,4.0,CLA,0.0,77.5,20.0,0.0,100.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,,,0.0,,,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,,33.33333333333333,100.0,0.0,0.0,80.0,20.0,0.0,,,7.0,1.0,1.0
2017,MÚSICA - TUBA,45201,4.0,CLA,75.0,100.0,0.0,,100.0,0.0,66.66666666666666,,,100.0,,,,,,,,,,,,,,,100.0,,,50.0,,,75.0,100.0,0.0,,,,2.0,1.0,0.0
2017,MÚSICA - VIOLA,45134,4.0,CLA,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,6.0,2.0,0.0
2017,MÚSICA - VIOLINO,45136,4.0,CLA,8.333333333333332,50.0,50.0,0.0,33.33333333333333,50.0,33.33333333333333,100.0,0.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,100.0,0.0,,,0.0,,,12.5,0.0,100.0,0.0,66.66666666666666,33.33333333333333,16.0,5.0,2.0
2017,MÚSICA - VIOLÃO,45142,4.0,CLA,7.142857142857142,45.714285714285715,50.0,0.0,83.33333333333334,16.666666666666664,33.33333333333333,100.0,0.0,0.0,,,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,12.5,0.0,100.0,0.0,,,10.0,66.66666666666666,33.33333333333333,7.4074074074074066,58.984375,37.5,0.0,,,34.0,8.0,4.0
2017,MÚSICA - ÓRGÃO,45197,4.0,CLA,0.0,100.0,0.0,50.0,,,0.0,100.0,0.0,,,,0.0,,,0.0,,,0.0,,,100.0,,,0.0,,,,,,100.0,,,0.0,100.0,0.0,2.0,0.0,0.0
2017,NANOTECNOLOGIA,1114290,4.0,CCS,1.36986301369863,30.208333333333332,50.0,0.0,39.81900452488688,53.84615384615385,5.263157894736842,53.41614906832298,43.47826086956522,0.0,,,0.0,20.0,40.0,3.3333333333333335,0.0,77.77777777777779,0.0,0.0,60.0,4.761904761904762,0.0,92.85714285714286,0.0,100.0,0.0,0.0,31.428571428571427,42.857142857142854,0.0,32.42857142857143,44.0,8.333333333333332,23.636363636363637,63.63636363636363,106.0,34.0,18.0
2017,NUTRIÇÃO,14360,4.0,CCS,0.0,27.666287559159112,63.91752577319587,0.0,42.53061224489796,44.89795918367347,0.0,33.33333333333333,66.66666666666666,0.0,,,0.0,56.25,18.75,0.0,45.67901234567901,40.74074074074074,0.0,37.5,33.33333333333333,0.0,0.0,100.0,0.0,20.0,75.0,0.0,0.0,100.0,0.0,0.0,81.81818181818183,0.0,31.052303305711483,61.627906976744185,401.0,103.0,62.0
2017,ODONTOLOGIA,14361,4.0,CCS,3.767123287671233,33.532068654019874,57.77777777777777,4.511278195488721,8.515130190007035,68.96551724137932,3.3112582781456954,54.09836065573771,45.90163934426229,0.0,,,3.076923076923077,0.0,56.25,5.084745762711865,6.145833333333331,70.83333333333334,12.068965517241379,21.428571428571434,50.0,0.0,0.0,96.66666666666667,0.0,66.66666666666666,33.33333333333333,2.5,0.0,100.0,0.0,32.098765432098766,61.111111111111114,5.46218487394958,33.86140046296296,56.94444444444444,369.0,88.0,52.0
2017,PEDAGOGIA,14349,5.0,CFCH,3.3203125,52.12925750010148,41.61490683229814,5.825242718446602,60.853568800588675,18.543046357615893,9.554140127388536,,,0.0,0.0,100.0,0.0,,,7.920792079207921,61.48148148148148,28.888888888888886,2.3529411764705883,,,2.4390243902439024,35.01923076923077,62.0,0.0,38.46153846153847,61.53846153846154,0.0,39.935275080906145,53.333333333333336,3.571428571428571,62.585034013605444,28.57142857142857,3.289473684210526,50.57725248372731,43.57142857142857,656.0,161.0,67.0
2017,PINTURA,14339,4.0,CLA,0.0,37.773003938417475,52.38095238095239,7.2727272727272725,69.23076923076923,23.076923076923077,0.0,81.85117967332123,13.793103448275861,0.0,,,20.0,100.0,0.0,12.903225806451612,73.33333333333333,20.0,6.25,100.0,0.0,0.0,0.0,100.0,21.428571428571427,0.0,100.0,0.0,0.0,100.0,0.0,71.61016949152543,25.0,0.0,14.864864864864863,69.23076923076923,220.0,51.0,22.0
2017,PSICOLOGIA,14356,4.0,CFCH,0.0,35.91679013334401,62.38938053097345,2.258064516129032,32.19638242894057,55.81395348837209,0.0,42.142857142857146,57.85714285714286,12.5,,,6.106870229007633,35.52631578947368,43.75,1.8181818181818181,17.324561403508774,68.42105263157895,0.7936507936507936,49.09090909090909,40.0,0.0,16.129032258064516,83.87096774193549,0.0,0.0,100.0,0.0,15.789473684210526,84.21052631578947,0.0,39.929161747343564,58.18181818181818,1.2474012474012475,34.62930410505635,63.74269005847953,830.0,202.0,141.0
2017,QUÍMICA,14332,5.0,CCMN,6.944444444444445,16.21129326047359,78.68852459016394,8.045977011494253,53.78151260504202,21.568627450980394,7.5,,,4.081632653061225,0.0,100.0,10.0,,,12.857142857142856,46.666666666666664,53.333333333333336,10.0,,,1.7391304347826086,0.0,100.0,0.0,33.33333333333333,66.66666666666666,3.4482758620689653,25.0,75.0,3.6363636363636362,2.2875816993464055,86.66666666666667,10.377358490566039,28.40973401245048,70.96774193548387,254.0,53.0,48.0
2017,QUÍMICA,45204,5.0,CCMN,19.32367149758454,67.46268656716417,23.88059701492537,21.11111111111111,69.22390722569135,8.47457627118644,25.333333333333336,,,4.761904761904762,0.0,100.0,34.285714285714285,,,23.333333333333332,92.01680672268907,5.88235294117647,26.666666666666668,,,5.47945205479452,60.755148741418765,30.434782608695656,9.523809523809524,100.0,0.0,23.18840579710145,66.77740863787375,28.57142857142857,19.587628865979383,66.66666666666666,25.0,19.090909090909093,68.1735985533454,22.857142857142858,231.0,64.0,16.0
2017,QUÍMICA INDUSTRIAL,14379,5.0,CT,25.179856115107913,50.0,50.0,29.629629629629626,89.77272727272727,6.8181818181818175,28.57142857142857,,,4.444444444444445,0.0,100.0,43.75,,,38.297872340425535,84.61538461538461,15.384615384615385,53.48837209302325,,,19.548872180451127,53.84615384615385,46.15384615384615,4.761904761904762,0.0,100.0,28.37837837837838,50.0,50.0,23.717948717948715,69.56521739130434,30.434782608695656,27.049180327868854,32.0,68.0,293.0,85.0,24.0
2017,RELAÇÕES INTERNACIONAIS,116840,4.0,CCJE,5.5769230769230775,32.67729894808279,63.26530612244898,5.726872246696035,40.20664869721474,52.38095238095239,7.8431372549019605,51.19047619047619,48.80952380952381,0.0,,,5.813953488372093,73.48484848484848,22.727272727272727,5.405405405405405,37.40779768177029,56.41025641025641,6.329113924050633,77.5,20.0,0.0,4.918032786885246,95.08196721311475,10.869565217391305,0.0,100.0,3.937007874015748,39.130434782608695,60.86956521739131,6.944444444444445,32.562917308680014,59.09090909090909,4.605263157894736,32.78688524590164,66.66666666666666,618.0,127.0,93.0
2017,SAÚDE COLETIVA,116838,4.0,CCS,21.176470588235293,60.317460317460316,23.809523809523807,22.448979591836736,65.55555555555556,16.666666666666664,22.857142857142858,47.916666666666664,20.833333333333336,0.0,,,33.33333333333333,,11.11111111111111,25.0,61.111111111111114,16.666666666666664,13.333333333333334,,0.0,3.3333333333333335,75.20661157024793,18.181818181818183,0.0,25.000000000000007,50.0,18.75,25.925925925925924,44.44444444444444,23.52941176470588,25.0,30.0,20.588235294117645,65.8203125,21.875,108.0,41.0,10.0
2017,SERVIÇO SOCIAL,14358,5.0,CFCH,11.76470588235294,6.741573033707865,93.25842696629213,11.1731843575419,80.78512396694215,15.909090909090908,14.545454545454545,,,8.823529411764707,0.0,100.0,20.47244094488189,,,14.393939393939394,79.16666666666666,20.833333333333336,15.966386554621847,,,4.954954954954955,8.823529411764707,91.17647058823529,0.0,0.0,100.0,15.702479338842975,3.8461538461538463,96.15384615384616,17.094017094017094,0.0,100.0,10.720268006700168,12.658227848101266,87.34177215189874,819.0,189.0,83.0
2017,TEORIA DA DANÇA,1106731,4.0,CCS,15.217391304347828,100.0,0.0,14.814814814814813,100.0,0.0,18.75,100.0,0.0,0.0,,,35.714285714285715,,0.0,27.77777777777778,100.0,0.0,38.46153846153847,100.0,0.0,18.75,100.0,0.0,0.0,100.0,0.0,27.77777777777778,100.0,0.0,0.0,100.0,0.0,20.0,100.0,0.0,60.0,21.0,0.0
2017,TERAPIA OCUPACIONAL,116836,4.0,CCS,5.769230769230769,10.16042780748663,77.77777777777779,7.964601769911504,0.701262272089767,77.41935483870968,2.272727272727273,31.25,68.75,14.285714285714285,,,5.660377358490567,0.0,50.0,8.695652173913043,0.0,80.0,12.0,15.38461538461538,53.84615384615385,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,15.0,80.0,7.18232044198895,9.709618874773138,77.58620689655173,260.0,64.0,49.0
2018,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,121706,4.0,CAXIAS,17.441860465116278,66.7887667887668,30.76923076923077,20.37037037037037,73.0,25.0,8.0,86.32478632478633,11.11111111111111,28.57142857142857,0.0,100.0,21.428571428571427,67.5,25.0,21.052631578947366,71.21212121212122,27.27272727272727,15.0,0.0,75.0,0.0,28.57142857142857,71.42857142857143,0.0,78.20512820512822,16.666666666666664,26.08695652173913,66.66666666666666,33.33333333333333,21.428571428571427,60.0,40.0,15.517241379310345,67.14285714285714,28.57142857142857,96.0,25.0,8.0
2018,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,1114292,4.0,CAXIAS,15.602836879432624,63.1769888572169,28.431372549019606,18.0,66.31986944104446,22.807017543859647,15.32258064516129,60.05486968449932,31.11111111111111,0.0,,,22.535211267605636,65.9090909090909,18.181818181818183,17.46031746031746,65.26692708333334,22.916666666666664,22.58064516129032,70.43478260869566,13.043478260869565,6.5420560747663545,33.6734693877551,65.0,11.76470588235294,79.6875,12.5,13.541666666666666,53.57142857142857,36.11111111111111,17.441860465116278,68.33333333333333,25.0,14.795918367346939,61.077524893314376,29.72972972972973,338.0,100.0,29.0
2018,NANOTECNOLOGIA,1114291,4.0,CAXIAS,0.0,15.789473684210526,84.21052631578947,16.666666666666664,0.0,60.0,0.0,0.0,100.0,50.0,,,0.0,0.0,14.285714285714285,15.0,0.0,50.0,22.22222222222222,0.0,40.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,20.0,80.0,0.0,0.0,100.0,23.076923076923077,37.5,62.5,67.0,21.0,16.0
2018,CIÊNCIAS BIOLÓGICAS,99287,5.0,MACAE,10.81081081081081,67.3507462686567,25.0,14.772727272727273,84.46428571428571,9.375,2.0,68.75,31.25,20.0,,,22.22222222222222,100.0,0.0,17.46031746031746,90.64327485380117,5.555555555555555,10.0,100.0,0.0,6.666666666666667,49.16666666666667,41.66666666666667,23.52941176470588,0.0,100.0,6.25,54.54545454545454,45.45454545454545,22.448979591836736,77.72727272727272,18.181818181818183,5.05050505050505,63.772282921219094,27.027027027027028,173.0,41.0,12.0
2018,ENFERMAGEM E OBSTETRÍCIA,121848,5.0,MACAE,11.02661596958175,29.716446124763706,56.52173913043478,10.191082802547772,44.18604651162791,44.44444444444444,12.0,36.84210526315789,63.1578947368421,16.666666666666664,,,10.44776119402985,54.166666666666664,25.0,11.570247933884298,34.0,50.0,15.789473684210526,33.33333333333334,44.44444444444444,6.8181818181818175,22.222222222222218,66.66666666666666,15.151515151515152,29.411764705882355,66.66666666666666,9.0,0.0,100.0,13.793103448275861,78.78787878787878,16.666666666666664,10.683760683760683,22.475961538461537,62.5,314.0,80.0,26.0
2018,FARMÁCIA,120922,5.0,MACAE,15.172413793103448,25.846153846153847,60.0,15.277777777777779,44.70046082949308,28.57142857142857,15.217391304347828,25.925925925925924,74.07407407407408,12.5,,,22.857142857142858,,12.5,17.21311475409836,27.734375000000007,31.25,16.666666666666664,,66.66666666666666,9.322033898305085,0.0,100.0,11.538461538461538,0.0,100.0,9.090909090909092,0.0,100.0,14.035087719298245,58.97435897435898,30.76923076923077,15.450643776824036,16.034685479129923,69.04761904761905,348.0,102.0,33.0
2018,MEDICINA,121850,6.0,MACAE,8.303249097472925,68.82690730106646,28.985507246376812,4.761904761904762,75.0,6.779661016949152,12.837837837837837,,,0.0,80.0,20.0,4.838709677419355,,,5.357142857142857,75.0,22.22222222222222,7.547169811320755,,,6.870229007633588,59.700452803901086,39.39393939393939,8.333333333333332,100.0,0.0,5.747126436781609,52.100840336134446,42.857142857142854,1.9047619047619049,64.57142857142857,32.0,12.209302325581394,71.13857016769637,27.27272727272727,345.0,91.0,20.0
2018,NUTRIÇÃO,121852,5.0,MACAE,8.960573476702509,33.33333333333333,57.57575757575758,10.69182389937107,24.390243902439025,58.536585365853654,7.758620689655173,56.00000000000001,44.0,0.0,,,12.5,16.666666666666664,41.66666666666667,13.600000000000001,0.0,75.0,18.0327868852459,20.0,50.0,2.912621359223301,0.0,100.0,0.0,6.493506493506494,85.71428571428571,6.521739130434782,1.0092936587501424e-15,91.66666666666666,8.571428571428571,2.4999999999999982,60.0,9.01639344262295,35.278688524590166,57.377049180327866,334.0,80.0,38.0
2018,QUÍMICA,120924,5.0,MACAE,31.70731707317073,72.8744939271255,15.789473684210526,33.33333333333333,100.0,0.0,33.33333333333333,86.11111111111111,8.333333333333332,20.0,,,45.45454545454545,,0.0,35.0,100.0,0.0,41.66666666666667,,0.0,21.428571428571427,23.52941176470588,50.0,20.0,100.0,0.0,58.333333333333336,100.0,0.0,35.714285714285715,81.33333333333333,10.0,29.629629629629626,63.888888888888886,22.22222222222222,53.0,25.0,3.0
2018,ADMINISTRAÇÃO,14365,5.0,CCJE,10.736196319018406,40.08295625942685,53.84615384615385,11.666666666666666,43.95454545454546,45.0,12.424242424242424,51.30434782608696,48.69565217391305,0.0,,,14.18918918918919,0.0,36.666666666666664,12.142857142857142,18.48151848151848,61.53846153846154,9.62962962962963,2.22222222222222,66.66666666666666,8.860759493670885,7.644435224561767,90.32258064516128,5.660377358490567,14.285714285714285,85.71428571428571,12.162162162162163,8.571428571428571,80.0,11.825192802056556,45.94202898550724,48.69565217391305,9.125475285171103,31.64855072463768,61.25000000000001,761.0,179.0,105.0
2018,ARQUITETURA E URBANISMO,14333,5.0,CLA,6.921241050119331,23.400809716599188,71.25506072874494,5.863192182410423,44.94857834240775,49.122807017543856,10.116731517509727,60.902255639097746,39.097744360902254,0.0,,,6.0606060606060606,85.66176470588235,12.5,6.214689265536723,45.64824846514988,49.29577464788733,4.583333333333333,90.88541666666667,8.333333333333332,2.127659574468085,0.0,100.0,2.197802197802198,46.05263157894737,50.0,8.231707317073171,21.8102734051367,73.52941176470588,6.493506493506493,30.934934934934933,62.66666666666667,7.110091743119266,20.155709342560552,75.0,1439.0,269.0,176.0
2018,ARTES CÊNICAS - CENOGRAFIA,23965,4.0,CLA,29.310344827586203,36.0,50.0,28.57142857142857,22.222222222222225,50.0,30.434782608695656,63.63636363636363,33.33333333333333,28.57142857142857,,,33.33333333333333,0.0,100.0,26.08695652173913,0.0,100.0,20.0,,,26.31578947368421,0.0,100.0,25.0,100.0,0.0,36.36363636363637,100.0,0.0,32.0,0.0,100.0,27.27272727272727,54.32098765432099,33.33333333333333,70.0,29.0,4.0
2018,ARTES CÊNICAS - DIREÇÃO TEATRAL,23977,4.0,CFCH,29.09090909090909,16.470588235294116,64.70588235294117,41.37931034482759,32.35294117647059,50.0,13.636363636363635,35.67251461988304,55.55555555555556,25.0,,,25.0,100.0,0.0,37.5,51.42857142857144,42.857142857142854,50.0,100.0,0.0,14.285714285714285,0.0,100.0,20.0,100.0,0.0,21.428571428571427,30.0,50.0,10.714285714285714,12.643678160919544,66.66666666666666,48.148148148148145,20.673076923076927,62.5,57.0,18.0,11.0
