CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,CONCLUINTES,CONCLUINTES_FEM,CONCLUINTES_MASC,CONCLUINTES_DIURNO,CONCLUINTES_NOTURNO,CONCLUINTES_0_17,CONCLUINTES_18_24,CONCLUINTES_25_29,CONCLUINTES_30_34,CONCLUINTES_35_39,CONCLUINTES_40_49,CONCLUINTES_50_59,CONCLUINTES_60_MAIS,CONCLUINTES_BRANCA,CONCLUINTES_PRETA,CONCLUINTES_PARDA,CONCLUINTES_AMARELA,CONCLUINTES_INDIGENA,CONCLUINTES_CORND,CONCLUINTES_NACBRAS,CONCLUINTES_NACESTRANG,CONCLUINTES_DEFICIENTE,CONCLUINTES_FINANC,CONCLUINTES_FINANC_REEMB,CONCLUINTES_FIES,CONCLUINTES_RPFIES,CONCLUINTES_FINANC_REEMB_OUTROS,CONCLUINTES_FINANC_NREEMB,CONCLUINTES_PROUNII,CONCLUINTES_PROUNIP,CONCLUINTES_NRPFIES,CONCLUINTES_FINANC_NREEMB_OUTROS,CONCLUINTES_RESERVA_VAGA,CONCLUINTES_RVREDEPUBLICA,CONCLUINTES_RVETNICO,CONCLUINTES_RVPDEF,CONCLUINTES_RVSOCIAL_RF,CONCLUINTES_RVOUTROS,CONCLUINTES_PROCESCPUBLICA,CONCLUINTES_PROCESCPRIVADA,CONCLUINTES_PROCNAOINFORMADA,CONCLUINTES_PARFOR,CONCLUINTES_APOIO_SOCIAL,CONCLUINTES_ATIV_EXTRACURRICULAR,CONCLUINTES_MOB_ACADEMICA,CONCLUINTES_AMPLA
45132,2019,CLA,MÚSICA - TROMBONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45133,2019,CLA,MÚSICA - TROMPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45201,2019,CLA,MÚSICA - TUBA,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
45134,2019,CLA,MÚSICA - VIOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45136,2019,CLA,MÚSICA - VIOLINO,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45142,2019,CLA,MÚSICA - VIOLÃO,6.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,6.0,0.0,0.0,4.0
45197,2019,CLA,MÚSICA - ÓRGÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114290,2019,CCS,NANOTECNOLOGIA,19.0,6.0,13.0,19.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,4.0,0.0,8.0,11.0,0.0,0.0,19.0,0.0,0.0,12.0
14360,2019,CCS,NUTRIÇÃO,70.0,65.0,5.0,70.0,0.0,0.0,48.0,16.0,4.0,2.0,0.0,0.0,0.0,40.0,8.0,17.0,0.0,0.0,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,14.0,0.0,10.0,0.0,36.0,34.0,0.0,0.0,70.0,9.0,0.0,39.0
14361,2019,CCS,ODONTOLOGIA,79.0,64.0,15.0,79.0,0.0,0.0,43.0,29.0,3.0,3.0,1.0,0.0,0.0,48.0,4.0,21.0,1.0,0.0,5.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,16.0,0.0,15.0,0.0,37.0,39.0,3.0,0.0,79.0,5.0,0.0,46.0
14349,2019,CFCH,PEDAGOGIA,44.0,43.0,1.0,31.0,13.0,0.0,6.0,25.0,4.0,6.0,2.0,1.0,0.0,16.0,7.0,15.0,1.0,0.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,0.0,5.0,0.0,26.0,15.0,3.0,0.0,44.0,5.0,0.0,30.0
14339,2019,CLA,PINTURA,13.0,7.0,6.0,13.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,13.0,0.0,0.0,11.0
14356,2019,CFCH,PSICOLOGIA,137.0,114.0,23.0,137.0,0.0,0.0,65.0,55.0,11.0,4.0,1.0,1.0,0.0,81.0,13.0,34.0,0.0,0.0,9.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,25.0,0.0,30.0,0.0,71.0,62.0,4.0,0.0,137.0,8.0,0.0,73.0
14332,2019,CCMN,QUÍMICA,21.0,11.0,10.0,21.0,0.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,2.0,0.0,7.0,10.0,4.0,0.0,21.0,2.0,0.0,15.0
45204,2019,CCMN,QUÍMICA,14.0,9.0,5.0,0.0,14.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,9.0,2.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,6.0,6.0,1.0,14.0,1.0,0.0,12.0
14379,2019,CT,QUÍMICA INDUSTRIAL,20.0,9.0,11.0,13.0,7.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,11.0,3.0,0.0,20.0,1.0,0.0,17.0
116840,2019,CCJE,RELAÇÕES INTERNACIONAIS,49.0,32.0,17.0,0.0,49.0,0.0,27.0,19.0,1.0,1.0,0.0,0.0,1.0,29.0,5.0,12.0,1.0,0.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,9.0,0.0,8.0,0.0,21.0,28.0,0.0,0.0,49.0,1.0,0.0,31.0
116838,2019,CCS,SAÚDE COLETIVA,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
14358,2019,CFCH,SERVIÇO SOCIAL,110.0,92.0,18.0,56.0,54.0,0.0,29.0,36.0,17.0,10.0,11.0,6.0,1.0,42.0,23.0,34.0,3.0,0.0,8.0,110.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,17.0,0.0,14.0,0.0,49.0,39.0,22.0,0.0,110.0,1.0,0.0,81.0
1106731,2019,CCS,TEORIA DA DANÇA,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0
116836,2019,CCS,TERAPIA OCUPACIONAL,36.0,31.0,5.0,36.0,0.0,0.0,16.0,9.0,1.0,0.0,4.0,4.0,2.0,13.0,5.0,18.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,13.0,0.0,12.0,0.0,20.0,14.0,2.0,0.0,36.0,0.0,0.0,18.0
121706,2020,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,14.0,13.0,1.0,14.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,6.0,0.0,9.0,4.0,1.0,0.0,14.0,1.0,0.0,8.0
1114292,2020,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,37.0,28.0,9.0,37.0,0.0,0.0,18.0,16.0,3.0,0.0,0.0,0.0,0.0,11.0,4.0,19.0,1.0,0.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,12.0,0.0,12.0,0.0,22.0,15.0,0.0,0.0,37.0,9.0,0.0,20.0
1114291,2020,CAXIAS,NANOTECNOLOGIA,22.0,10.0,12.0,22.0,0.0,0.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,2.0,0.0,8.0,14.0,0.0,0.0,22.0,8.0,0.0,16.0
99287,2020,MACAE,CIÊNCIAS BIOLÓGICAS,10.0,5.0,5.0,10.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,10.0,0.0,0.0,8.0
121848,2020,MACAE,ENFERMAGEM E OBSTETRÍCIA,26.0,24.0,2.0,26.0,0.0,0.0,13.0,8.0,2.0,1.0,2.0,0.0,0.0,13.0,2.0,8.0,1.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,0.0,4.0,0.0,16.0,10.0,0.0,0.0,26.0,3.0,0.0,14.0
5001282,2020,MACAE,ENGENHARIA MECÂNICA,25.0,4.0,21.0,25.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,0.0,6.0,0.0,12.0,13.0,0.0,0.0,25.0,0.0,0.0,15.0
120922,2020,MACAE,FARMÁCIA,25.0,20.0,5.0,25.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,7.0,1.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.0,0.0,6.0,0.0,13.0,11.0,1.0,0.0,25.0,3.0,0.0,13.0
121850,2020,MACAE,MEDICINA,90.0,54.0,36.0,90.0,0.0,0.0,16.0,47.0,20.0,7.0,0.0,0.0,0.0,42.0,8.0,32.0,0.0,0.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,20.0,0.0,17.0,0.0,41.0,48.0,1.0,0.0,90.0,1.0,0.0,55.0
121852,2020,MACAE,NUTRIÇÃO,40.0,39.0,1.0,40.0,0.0,0.0,21.0,16.0,1.0,1.0,1.0,0.0,0.0,22.0,3.0,10.0,1.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,0.0,4.0,0.0,15.0,25.0,0.0,0.0,40.0,1.0,0.0,31.0
120924,2020,MACAE,QUÍMICA,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5000669,2020,CCS,ABI - CIÊNCIAS BIOLÓGICAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000775,2020,CFCH,ABI - FILOSOFIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14365,2020,CCJE,ADMINISTRAÇÃO,86.0,40.0,46.0,86.0,0.0,0.0,39.0,42.0,3.0,1.0,1.0,0.0,0.0,51.0,7.0,20.0,1.0,0.0,7.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,17.0,0.0,12.0,0.0,38.0,47.0,1.0,0.0,86.0,6.0,0.0,53.0
14333,2020,CLA,ARQUITETURA E URBANISMO,193.0,139.0,54.0,193.0,0.0,0.0,58.0,119.0,10.0,2.0,2.0,2.0,0.0,114.0,17.0,48.0,3.0,1.0,10.0,190.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,37.0,0.0,35.0,0.0,97.0,84.0,12.0,0.0,193.0,28.0,0.0,110.0
23965,2020,CLA,ARTES CÊNICAS - CENOGRAFIA,5.0,0.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,3.0,0.0,3.0
23977,2020,CFCH,ARTES CÊNICAS - DIREÇÃO TEATRAL,12.0,6.0,6.0,12.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,5.0,5.0,0.0,12.0,1.0,0.0,10.0
35557,2020,CLA,ARTES CÊNICAS - INDUMENTÁRIA,24.0,18.0,6.0,24.0,0.0,0.0,10.0,7.0,3.0,1.0,1.0,1.0,1.0,12.0,4.0,6.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,5.0,0.0,10.0,12.0,2.0,0.0,24.0,8.0,0.0,16.0
14340,2020,CLA,ARTES VISUAIS - GRAVURA,7.0,4.0,3.0,7.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,7.0,5.0,0.0,5.0
14324,2020,CCMN,ASTRONOMIA,6.0,4.0,2.0,6.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,6.0,0.0,0.0,4.0
99321,2020,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,16.0,13.0,3.0,16.0,0.0,0.0,10.0,2.0,1.0,0.0,2.0,1.0,0.0,9.0,1.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,4.0,0.0,7.0,9.0,0.0,0.0,16.0,4.0,0.0,10.0
1125885,2020,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,15.0,11.0,4.0,15.0,0.0,0.0,4.0,7.0,2.0,0.0,1.0,1.0,0.0,6.0,2.0,6.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,0.0,5.0,0.0,8.0,6.0,1.0,0.0,15.0,2.0,0.0,8.0
85783,2020,CCMN,CIÊNCIA DA COMPUTAÇÃO,53.0,11.0,42.0,53.0,0.0,0.0,18.0,30.0,5.0,0.0,0.0,0.0,0.0,36.0,1.0,13.0,0.0,0.0,3.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,6.0,0.0,3.0,0.0,24.0,21.0,8.0,0.0,53.0,2.0,0.0,37.0
14331,2020,CCMN,CIÊNCIAS ATUARIAIS,18.0,11.0,7.0,18.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,0.0,0.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,1.0,0.0,6.0,10.0,2.0,0.0,18.0,6.0,0.0,13.0
44900,2020,CCS,CIÊNCIAS BIOLÓGICAS,69.0,53.0,16.0,38.0,31.0,0.0,30.0,32.0,6.0,1.0,0.0,0.0,0.0,34.0,8.0,21.0,1.0,0.0,5.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,12.0,0.0,14.0,0.0,34.0,33.0,2.0,0.0,69.0,26.0,0.0,45.0
112584,2020,CCS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,12.0,6.0,6.0,12.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,12.0,3.0,0.0,9.0
112586,2020,CCS,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,30.0,16.0,14.0,30.0,0.0,0.0,23.0,6.0,1.0,0.0,0.0,0.0,0.0,24.0,2.0,4.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,0.0,5.0,0.0,12.0,18.0,0.0,0.0,30.0,14.0,0.0,20.0
112582,2020,CCS,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,72.0,58.0,14.0,72.0,0.0,0.0,49.0,20.0,2.0,1.0,0.0,0.0,0.0,40.0,6.0,20.0,0.0,0.0,6.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,16.0,0.0,15.0,0.0,42.0,28.0,2.0,0.0,72.0,10.0,0.0,36.0
14364,2020,CCJE,CIÊNCIAS CONTÁBEIS,118.0,50.0,68.0,118.0,0.0,0.0,49.0,54.0,12.0,1.0,1.0,1.0,0.0,62.0,11.0,29.0,2.0,0.0,14.0,116.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,21.0,0.0,17.0,0.0,51.0,61.0,6.0,0.0,118.0,7.0,0.0,75.0
1125881,2020,CCJE,CIÊNCIAS CONTÁBEIS,29.0,10.0,19.0,29.0,0.0,0.0,6.0,17.0,3.0,2.0,0.0,1.0,0.0,14.0,5.0,8.0,1.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,4.0,0.0,12.0,16.0,1.0,0.0,29.0,2.0,0.0,21.0
14366,2020,CCJE,CIÊNCIAS ECONÔMICAS,156.0,45.0,111.0,118.0,38.0,0.0,85.0,56.0,10.0,3.0,2.0,0.0,0.0,87.0,11.0,36.0,1.0,0.0,21.0,155.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,31.0,0.0,15.0,0.0,55.0,95.0,6.0,0.0,156.0,10.0,0.0,106.0
116844,2020,CCMN,CIÊNCIAS MATEMÁTICAS E DA TERRA,10.0,4.0,6.0,10.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,0.0,5.0,4.0,1.0,0.0,10.0,0.0,0.0,5.0
14348,2020,CFCH,CIÊNCIAS SOCIAIS,42.0,25.0,17.0,0.0,42.0,0.0,18.0,11.0,8.0,2.0,2.0,1.0,0.0,22.0,6.0,11.0,0.0,0.0,3.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,8.0,0.0,10.0,0.0,21.0,20.0,1.0,0.0,42.0,11.0,0.0,23.0
14337,2020,CLA,COMPOSIÇÃO DE INTERIOR,19.0,19.0,0.0,19.0,0.0,0.0,4.0,13.0,1.0,0.0,0.0,1.0,0.0,9.0,2.0,8.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,5.0,0.0,6.0,0.0,12.0,7.0,0.0,0.0,19.0,5.0,0.0,10.0
23972,2020,CFCH,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,50.0,37.0,13.0,0.0,50.0,0.0,37.0,10.0,3.0,0.0,0.0,0.0,0.0,28.0,4.0,13.0,1.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,11.0,0.0,14.0,0.0,26.0,23.0,1.0,0.0,50.0,5.0,0.0,26.0
116842,2020,CLA,COMUNICAÇÃO VISUAL DESIGN,69.0,42.0,27.0,69.0,0.0,0.0,30.0,33.0,3.0,3.0,0.0,0.0,0.0,35.0,5.0,20.0,2.0,0.0,7.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,15.0,0.0,12.0,0.0,44.0,23.0,2.0,0.0,69.0,8.0,0.0,33.0
1114294,2020,CLA,CONSERVAÇÃO E RESTAURAÇÃO,15.0,13.0,2.0,15.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,3.0,0.0,6.0,4.0,3.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,0.0,4.0,0.0,10.0,5.0,0.0,0.0,15.0,0.0,0.0,7.0
14372,2020,CCS,DANÇA,9.0,7.0,2.0,0.0,9.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,2.0,0.0,5.0,3.0,1.0,0.0,9.0,2.0,0.0,4.0
1107284,2020,CCS,DANÇA,10.0,8.0,2.0,0.0,10.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,5.0,4.0,1.0,0.0,10.0,0.0,0.0,7.0
1114299,2020,CCJE,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,48.0,33.0,15.0,0.0,48.0,0.0,23.0,21.0,3.0,1.0,0.0,0.0,0.0,27.0,3.0,9.0,0.0,1.0,8.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,5.0,0.0,3.0,0.0,21.0,26.0,1.0,0.0,48.0,5.0,0.0,31.0
33825,2020,CLA,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,38.0,23.0,15.0,38.0,0.0,0.0,7.0,28.0,2.0,1.0,0.0,0.0,0.0,21.0,4.0,9.0,0.0,0.0,4.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,0.0,7.0,0.0,14.0,18.0,6.0,0.0,38.0,3.0,0.0,26.0
