NU_ANO_CENSO,QT_MAT,QT_ING,QT_CONC,EVASAO_PUBLICA_TOTAL,RETENCAO_PUBLICA_TOTAL,SUCESSO_PUBLICA_TOTAL,EVASAO_PRIVADA_TOTAL,RETENCAO_PRIVADA_TOTAL,SUCESSO_PRIVADA_TOTAL,EVASAO_NAO INFORMADA_TOTAL,RETENCAO_NAO INFORMADA_TOTAL,SUCESSO_NAO INFORMADA_TOTAL,CENTRO,EVASAO_ETNICO_TOTAL,RETENCAO_ETNICO_TOTAL,SUCESSO_ETNICO_TOTAL,EVASAO_REDE PUBLICA_TOTAL,RETENCAO_REDE PUBLICA_TOTAL,SUCESSO_REDE PUBLICA_TOTAL,EVASAO_SOCIAL_TOTAL,RETENCAO_SOCIAL_TOTAL,SUCESSO_SOCIAL_TOTAL,EVASAO_AMPLA_TOTAL,RETENCAO_AMPLA_TOTAL,SUCESSO_AMPLA_TOTAL,EVASAO_BRANCA_TOTAL,RETENCAO_BRANCA_TOTAL,SUCESSO_BRANCA_TOTAL,EVASAO_PRETA_TOTAL,RETENCAO_PRETA_TOTAL,SUCESSO_PRETA_TOTAL,EVASAO_PARDA_TOTAL,RETENCAO_PARDA_TOTAL,SUCESSO_PARDA_TOTAL,EVASAO_MASCULINO_TOTAL,RETENCAO_MASCULINO_TOTAL,SUCESSO_MASCULINO_TOTAL,EVASAO_FEMININO_TOTAL,RETENCAO_FEMININO_TOTAL,SUCESSO_FEMININO_TOTAL,EVASAO,RETENCAO,SUCESSO
2013,431.0,139.0,13.0,23.284405194354974,,0.4529886200419843,0.620270727185813,,0.4529886200419843,,,3.1709203402938897,CAXIAS,0.3101353635929065,,,2.704602080511952,,,0.4920393631490519,,,14.345923716271333,23.001755484354092,4.076897580377858,4.582767001639909,2.3376449775006103,3.1709203402938897,0.620270727185813,1.2303394618424264,,2.997384704534342,3.075848654606066,0.9059772400839686,4.442478174296317,10.826987264213354,1.8119544801679373,12.60804762248697,16.989869477624055,2.2649431002099214,17.050525796783287,23.001755484354092,4.076897580377858
2014,484.0,147.0,89.0,9.41971909775701,,7.113341204250295,,,7.4269480519480515,15.005109455235464,47.31566373966942,46.887913223140494,CAXIAS,0.9536450741388831,,,4.062987337120797,,6.264757969303424,1.2592716097226853,,,15.179060593885824,47.31566373966942,50.37448347107438,5.619157587363146,10.067471590909088,33.55593270365998,1.1620690265819744,3.3558238636363638,5.602494096812278,2.3413744600603144,5.33154700413223,13.63451889020071,7.7865809087731,25.11783316115702,22.991071428571427,11.455467022233519,27.45674070247934,46.074380165289256,19.24204793100662,41.59187758264463,52.00154958677686
2015,475.0,148.0,51.0,12.345715319620671,10.287072881279995,9.528849933510083,6.230808112718772,,4.033755133105289,0.7024704618689581,61.057733862583305,21.724355382337937,CAXIAS,7.944312653290981,,,10.190727008506753,13.706400067846422,7.387757491615579,6.748726284772283,19.890006138865882,1.883094833858841,9.088266885701648,49.271389236881795,27.899202957337728,0.468313641245972,27.6902409408886,17.51222327230758,3.4685031907499844,4.798965996844787,3.462326561676717,4.683136412459722,11.594554983910117,8.137563039969221,4.683136412459722,21.121621078099356,11.833699933928257,12.69577304606053,46.07646897160908,23.453260515025047,17.09717571239022,52.291120278798246,35.28696044895331
2016,444.0,93.0,62.0,9.885971439183328,76.63260153219991,13.200013200013197,6.193277238339558,,14.26087259420593,1.1522548435300113,,17.421909088575756,CAXIAS,5.1053107620701095,,4.400004400004399,7.753103055116478,25.785629400087227,9.534076200742867,2.4392561305312985,,2.2007355340688672,9.478400465936419,31.079335608563625,35.34871868205201,2.442340985006373,15.640733411817749,23.12073978740645,1.2870012870012868,2.628977472797196,3.6659369992703326,2.564994798935355,16.88029880800965,13.754505421172087,6.107518283932475,24.443920851774482,12.233845567178902,11.123985237120424,29.387305915641473,32.64894931561598,17.231503521052897,45.452848732634536,44.88279488279488
2017,497.0,150.0,84.0,4.861622565582174,32.94682658987558,20.955734406438633,3.837667514521089,26.137849940811723,27.2719651240778,0.5434465423914934,,12.756539235412475,CAXIAS,3.606655987742847,11.930244228466226,6.753856472166331,4.603469875858928,17.239763420954063,17.422870556673377,3.054553737519457,10.573865077593574,7.178068410462777,4.675063617412728,21.37405431693394,43.561368209255534,,,29.305835010060363,1.0239550510610833,4.149592390020878,4.701542588866532,5.0602664140290905,7.81103830346111,20.377263581488933,5.27396652514354,19.37244610247336,24.42320590207914,5.145742378801109,20.074590073542485,36.56103286384977,8.993239640603408,29.537770485337514,59.32092555331991
2018,501.0,146.0,53.0,10.099067355420557,41.58996850635708,15.769572231261856,4.991139278428134,29.588199271481063,17.035453582792343,0.7428037980885773,,3.5338071970689087,CAXIAS,5.164666543541649,28.929582109337083,6.14636409486338,7.937264181845776,35.555122396104714,13.005884713861949,4.612127111986374,18.199652651178944,5.602940344602531,6.822903755411822,32.74241715400342,23.33294829726116,1.6746648546877876,7.470913700848234,17.914270688598197,0.9569513455358786,16.631159414835526,2.0598320703991715,4.446953034389739,21.490674216915245,12.887886210590645,4.925428707157679,18.744253238002198,13.846340818402888,9.834739230099919,46.98121052137968,22.49249219272022,13.86861770439,57.531813537531,36.33883301112311
2019,540.0,158.0,58.0,11.158535911177257,42.65179927801968,17.666666666666668,3.289754339511621,21.748206627075547,20.345238095238095,0.6472491909385112,,1.4007936507936507,CAXIAS,5.347620022805631,29.0695284496697,6.2142857142857135,9.611738217891846,37.57650271934131,14.932539682539682,4.308891792472603,25.360538436774412,4.773809523809524,5.500760027459057,25.008445747462158,24.480158730158728,3.9548396587231545,9.186077643908968,21.773809523809526,3.5938073866400537,6.533420216168451,5.48015873015873,3.9817771278365224,28.653031142333184,7.384920634920634,4.724309773924279,16.710729280759402,16.82142857142857,9.887099146807884,45.21632109869543,22.591269841269842,14.611408920732162,51.9325085084329,39.41269841269841
2020,552.0,161.0,73.0,11.88660055936944,15.614596936168857,43.64323157570151,6.74086401775189,8.613540569960708,35.39437506424093,0.1976284584980237,,0.71256038647343,CAXIAS,6.246215010517069,12.122764312453613,18.914231935450715,9.538173496983568,14.005595133245999,32.8918054270737,4.402607308785798,6.15098570305944,22.602335800185013,9.051730115803343,9.082400535819035,46.85836159934218,2.644291889143148,2.26191357032067,34.36992496659472,0.592885375494071,7.461599774844138,6.975537054167952,7.190902156577214,6.251097935880546,33.52933240826395,8.111319141067424,12.07142345440218,23.255344845307842,10.478584471719483,10.01828606197914,56.49482218110803,18.589903612786905,19.5406061838913,74.72299311337238
2021,578.0,160.0,48.0,7.55120884771543,45.71530019753782,11.677246742691214,4.989695190237254,23.136911953163374,20.68115232356072,0.20960873036997604,0.7814184634421105,,CAXIAS,4.8402218850921,28.11910928672454,4.848602626638991,6.094238123923062,42.51981333966836,10.126119192279567,3.133593350204489,24.94212071163368,3.5296125961480525,6.6562746443995975,27.512996164861356,22.232279873972363,0.20960873036997604,20.95918041527246,16.409780609369854,1.8760645762584767,10.826500644389593,3.8440142188661053,5.44883812342863,20.591885096536124,11.445109222770505,5.003003681054396,25.820233257767665,11.332153350163795,7.747509087268265,43.40011809376222,21.026245716088134,12.75051276832266,61.85768867702179,32.35839906625193
2022,529.0,128.0,64.0,12.362165760647066,34.08868337676648,24.12341344855523,11.324799788882965,22.263324083299963,21.112881447475022,0.7747437462922389,,0.6483931947069943,CAXIAS,6.118326725884959,22.6491915065185,11.089116932217122,10.583975981512106,32.13803002353159,20.308668647042936,5.598250206000678,19.74595493880729,10.032136105860113,13.637433420042115,23.535267821575758,25.576019443694303,9.962623667727637,5.101422891038951,24.874156089657035,1.6687732272782416,4.382243660778306,8.304617877396705,8.08488651957301,28.792278851356816,11.382392654604375,7.590774939546207,25.290113263938668,15.108560626519038,16.15003467347192,31.15388009928783,30.776127464218202,23.500509718750084,47.12841948590922,45.88468809073724
2023,552.0,139.0,49.0,8.007441218704471,42.83795481481726,15.022376978898716,3.2469569521639983,26.253632727698328,17.58779084293958,,0.6465186718809907,0.6898697116088421,CAXIAS,3.818376675624729,24.394356814424192,5.518957692870737,7.120465875207391,36.82725928053922,12.95276784407219,3.9874245652428932,17.48595201589099,8.201058201058201,3.7230367121312264,33.23303065341586,20.347269689374947,2.5491333563225,19.096982593359403,22.262122147705668,2.197334500705287,9.474864239356995,4.139218269653052,3.942344246842939,28.07129103134061,6.89869711608842,2.7583889620155033,26.032018834110115,11.301585100212105,8.085113625323114,43.16402984722334,21.998452433235045,10.843502587338616,58.27564813072059,33.30003753344714
2009,1121.0,461.0,178.0,,,,,,,,,,ESCOLA DE COMUNICACAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1114.0,494.0,162.0,,,,,,,,,,ESCOLA DE COMUNICACAO,,,,,,,,,,34.252386002120886,,,20.572640509013787,,,0.6362672322375398,,,2.545068928950159,,,13.57370095440085,,,20.67868504772004,,,34.252386002120886,,
2011,1136.0,469.0,175.0,0.31512605042016806,,,,,,29.6218487394958,,,ESCOLA DE COMUNICACAO,,,,0.31512605042016806,,,0.31512605042016806,,,29.6218487394958,,,9.873949579831933,,,0.5252100840336135,,,2.100840336134454,,,12.394957983193278,,,17.54201680672269,,,29.936974789915965,,
2012,1114.0,257.0,134.0,1.664932362122789,,,,,,9.157127991675338,,,ESCOLA DE COMUNICACAO,,,,0.9365244536940687,,,4.682622268470343,,,9.88553590010406,,,1.040582726326743,,,0.10405827263267431,,,0.31217481789802287,,,4.0582726326742975,,,6.763787721123829,,,10.822060353798127,,
2013,1210.0,252.0,206.0,14.081632653061222,,0.2169197396963124,1.0204081632653061,,,,,44.46854663774403,ESCOLA DE COMUNICACAO,0.10204081632653061,,,1.3265306122448979,,,0.10204081632653061,,,0.9183673469387756,32.034847106570574,44.68546637744035,,24.981106990413547,28.19956616052061,0.10204081632653061,1.3029179203694634,0.8676789587852496,,3.9951717864390184,4.772234273318872,1.7346938775510201,28.33706528584424,16.052060737527114,0.5102040816326531,28.67958855223568,28.63340563991323,2.2448979591836733,32.034847106570574,44.68546637744035
2014,1226.0,1367.0,221.0,27.19123505976096,,0.4048582995951417,25.298804780876495,,41.902834008097166,61.55378486055776,96.98268274769497,2.42914979757085,ESCOLA DE COMUNICACAO,5.47808764940239,,,19.52191235059761,,0.4048582995951417,4.681274900398407,,,94.52191235059762,37.17533945577817,44.33198380566802,52.49003984063745,26.15129682122501,26.92307692307692,3.8844621513944224,0.8500810323583148,1.6194331983805668,14.043824701195218,5.283188365331503,3.0364372469635628,47.11155378486056,23.458715986136482,16.194331983805668,66.93227091633466,33.11643773255072,28.54251012145749,,36.14771561587627,44.73684210526316
2015,1187.0,256.0,198.0,3.681592039800995,6.7426660662349205,4.051172707889126,31.44278606965174,,5.330490405117271,,54.620795008123245,32.83582089552239,ESCOLA DE COMUNICACAO,1.4925373134328357,,0.21321961620469082,2.9850746268656714,7.065356663921599,3.8379530916844353,1.1940298507462688,10.939136622272867,,4.378109452736319,47.67112926781329,38.37953091684435,,19.389549999626805,21.321961620469082,,0.7155421425959052,0.8528784648187633,0.09950248756218905,4.277578601408692,3.624733475479744,3.582089552238806,23.290448905663382,17.48400852878465,3.7810945273631837,35.12923795757004,24.733475479744136,7.36318407960199,52.65927405811416,42.217484008528785
2016,1137.0,243.0,166.0,4.651162790697675,68.20223715100363,13.229571984435799,6.268958543983821,,18.28793774319066,,,33.07392996108949,ESCOLA DE COMUNICACAO,1.314459049544995,,0.7782101167315175,3.741152679474216,21.114026465642592,7.003891050583658,0.7077856420626896,,1.1673151750972763,5.864509605662286,14.051241643176851,57.58754863813229,2.3255813953488373,8.756894632949644,36.964980544747085,,1.9869540141182587,1.1673151750972763,0.6066734074823054,4.378447316474822,8.560311284046692,5.5611729019211324,12.527720689178981,21.40077821011673,4.044489383215369,22.743150045084196,43.190661478599225,9.605662285136502,33.92524958774359,64.59143968871595
2017,1212.0,264.0,190.0,1.7507723995880538,,27.777777777777775,2.47167868177137,,32.53968253968254,,,15.07936507936508,ESCOLA DE COMUNICACAO,1.0298661174047374,,7.936507936507936,1.544799176107106,,20.238095238095237,1.4418125643666324,,5.555555555555555,0.8238928939237898,,55.158730158730165,,,44.047619047619044,,,3.571428571428571,,,16.26984126984127,1.132852729145211,,31.349206349206348,1.235839340885685,,44.047619047619044,2.368692070030896,,75.39682539682539
2018,1191.0,256.0,197.0,4.305283757338552,22.512310664842687,5.779078273591807,3.9138943248532287,45.98629503008226,6.949524506217995,0.29354207436399216,,1.6825164594001463,ESCOLA DE COMUNICACAO,2.935420743639922,6.653298519577238,2.267739575713241,4.207436399217221,18.00810417725786,4.6086320409656185,2.2504892367906066,5.5913637160096386,2.04828090709583,4.305283757338552,69.98767165588754,9.80248719824433,2.3483365949119372,41.61582239641323,7.168983174835406,0.4892367906066536,2.684891767510531,0.8046817849305048,3.4246575342465753,13.328126460995207,3.803950256035114,4.500978473581213,37.352525424754276,4.754937820043892,4.011741682974559,51.04539486452572,9.656181419166057,8.512720156555773,84.44342122942427,14.41111923920995
2019,1168.0,343.0,180.0,9.859154929577464,21.546420581655486,29.6875,7.84708249496982,8.335518036912754,37.5,,,3.125,ESCOLA DE COMUNICACAO,5.1307847082494975,16.034850391498885,11.71875,9.25553319919517,20.547137164429532,26.171875,4.325955734406438,13.21570889261745,10.9375,7.746478873239436,6.899293903803132,44.140625,4.225352112676056,,41.015625,2.112676056338028,1.7285374720357942,6.25,4.627766599597585,8.071605844519016,13.28125,5.8350100603621735,13.753582913870247,28.515625,11.167002012072434,13.886849832214764,41.796875,17.002012072434606,22.215813758389263,70.3125
2020,1130.0,297.0,142.0,7.99595141700405,23.924311090274525,28.39506172839506,7.5910931174089065,17.348196766855935,29.21810699588477,0.10121457489878542,,0.823045267489712,ESCOLA DE COMUNICACAO,5.566801619433198,15.309249709155948,11.934156378600823,7.5910931174089065,22.836033407997782,25.514403292181072,3.74493927125506,12.292719348509316,11.522633744855968,8.097165991902834,18.533711864701083,32.92181069958848,1.1133603238866396,7.165616155302044,35.80246913580247,1.5182186234817814,4.215068326648262,3.292181069958848,6.0728744939271255,11.380684481950306,12.757201646090536,7.28744939271255,17.254432116129255,21.39917695473251,8.400809716599191,24.092740185098368,37.03703703703704,15.68825910931174,40.1460297615947,58.43621399176954
2021,1199.0,295.0,88.0,3.7449392712550607,31.59779614325069,18.939393939393938,4.65587044534413,36.78010046994004,14.393939393939396,0.10121457489878542,,,ESCOLA DE COMUNICACAO,2.0242914979757085,19.412574947334306,8.712121212121213,3.2388663967611335,30.565953654188952,16.666666666666664,2.327935222672065,13.922783989628908,9.848484848484848,5.263157894736842,37.647869064981364,16.666666666666664,2.631578947368421,27.873926430076168,16.666666666666664,0.708502024291498,8.232053151839247,1.5151515151515151,1.5182186234817814,21.538243396532163,12.121212121212121,4.149797570850203,28.323610435909906,10.984848484848484,4.352226720647773,39.95462647869065,22.348484848484848,8.502024291497975,63.5650623885918,33.33333333333333
2022,1278.0,252.0,167.0,5.1305130513051305,18.53409090909091,29.6875,2.8802880288028803,13.15719696969697,35.15625,,,0.390625,ESCOLA DE COMUNICACAO,3.5103510351035103,15.626893939393941,14.453125,4.86048604860486,16.849431818181817,28.90625,2.7902790279027903,12.897727272727272,11.71875,2.7902790279027903,14.845170454545453,36.328125,1.7101710171017102,,38.671875,0.9000900090009001,3.4767992424242427,8.203125,3.4203420342034203,13.261363636363635,11.71875,3.4203420342034203,23.001893939393938,19.53125,4.23042304230423,8.065814393939394,45.703125,7.650765076507652,21.402462121212125,65.234375
2023,1300.0,241.0,80.0,2.16021602160216,45.190904350078235,9.912536443148689,2.43024302430243,36.4987977698368,13.411078717201166,0.09000900090009001,,,ESCOLA DE COMUNICACAO,2.43024302430243,23.74080827666344,6.41399416909621,2.5202520252025202,41.6594626188668,9.329446064139942,1.17011701170117,24.82089045530749,3.206997084548105,2.16021602160216,39.969340505881654,13.994169096209914,,34.37853275420956,11.9533527696793,0.54005400540054,11.174965613067386,3.4985422740524785,1.6201620162016204,25.25978321357698,5.539358600583091,0.36003600360036003,29.015921237299587,5.539358600583091,4.32043204320432,52.391335542963546,17.784256559766764,4.68046804680468,72.33645644846861,23.323615160349853
2009,1852.0,542.0,318.0,,,,,,,,,,IFCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2286.0,678.0,214.0,,,,,,,,,,IFCS,,,,,,,,,,10.136357720409332,,,2.6491626926915828,,,,,,0.5947099922368858,,,5.741973180127501,,,4.394384540281831,,,10.136357720409332,,
2011,2168.0,577.0,421.0,0.4904262698623186,,,,,,22.85877131779744,,,IFCS,,,,0.4904262698623186,,,0.4904262698623186,,,22.85877131779744,,,9.385338372200371,,,1.2041823171858406,,,3.543455079335009,,,13.139918428260698,,,10.209279159399063,,,23.34919758765976,,
2012,1924.0,598.0,271.0,5.17873205784514,,,,,,18.456991238256037,,,IFCS,,,,2.2922759289911294,,,4.039259452442336,,,21.343447367110052,,,8.406301877199029,,,0.4391429459842689,,,2.9417543916876494,,,11.960300336603634,,,11.675422959497544,,,23.63572329610118,,
2013,1984.0,542.0,272.0,14.131064345623875,,0.1441074046920821,3.488898829141979,,3.1019211809254124,,,48.50881518789808,IFCS,0.5442752334535089,,,2.3688657969832354,,,0.5471659162475612,,,10.483119374118761,42.52934130028568,51.75484377351557,1.608805447395606,4.813514833544388,31.44958063292406,0.29806381612444677,1.039475765712943,2.367580289916378,1.7143446637236435,7.048328338311891,6.62776460905891,7.271586372345227,28.283281360509502,24.825333427943544,5.580398798756769,20.718849747063675,26.929510345572023,12.851985171101997,42.52934130028568,51.75484377351557
2014,1885.0,1000.0,284.0,14.725521498483667,,1.512916733785733,6.843311181464686,,8.04529238481567,25.92102074520013,57.45271826104708,33.02306995081573,IFCS,3.464417442802611,,,10.023744518570668,,1.1989690703460107,2.989610471888854,,,37.16904625425367,46.69810794215695,41.382309999071126,19.19294805236134,20.923637548401224,20.901410049506897,1.7720723112938326,4.068917773052571,2.3694937971540573,7.912736729831575,9.991010961642846,7.982584162928193,21.890948241218524,33.96352251691461,19.35588440180586,25.30184253160582,25.91762870382671,23.22539466761128,47.19279077282435,44.49265540687801,42.58127906941713
2015,1794.0,593.0,237.0,8.931126048366083,13.929869063185643,3.050253975339705,16.778233861559077,,21.386581354399873,1.7990737023969652,64.6973907548864,19.90329547939677,IFCS,2.9962167687535586,,,7.243730248895439,15.682404312782591,2.158691187179713,3.3036958385364974,18.15716007938091,,17.750228590887396,34.17194966891599,42.18143962195663,6.188877447039419,13.882453156134197,24.31102228174241,0.9939976103118098,3.0114555385708783,3.2506972203622166,2.8811188811188813,10.076740081565887,6.84428031302207,11.808815252144361,32.23177097617852,21.0350041821949,13.185143587638471,26.896468192991897,23.305126626941455,24.99395883978283,43.113400301509934,44.34013080913635
2016,1770.0,771.0,218.0,16.12232753270824,66.18309419265596,5.121860376711765,16.168183649430425,,15.98668204764168,4.30302759268369,12.286283331155351,16.122638031464692,IFCS,5.232620155000477,,0.351325697268545,12.367119454518983,20.989464349711756,2.5955602290245703,4.417552324341611,,0.15393433226889378,23.283919716311612,41.05002940169704,34.63562022679357,11.411640372817363,17.695165224440295,19.040051473728703,2.5670565043898903,6.419899300386131,1.7824315349493436,7.529749279585846,6.444637577895561,8.343546813824387,18.114697515486093,27.77995226993305,19.403195670902214,17.536341655344504,36.91040597063587,17.827984784915923,35.65103917083059,57.23798723444719,37.23118045581813
2017,1934.0,512.0,237.0,4.388885278291222,62.1821691992799,13.515849453249556,8.203566869864403,76.69481224298346,15.48630681309987,0.13016088981185642,,15.090763302769435,IFCS,1.2965543882307777,31.504513196013015,2.4260136947503077,3.551668462806539,39.49695186699185,8.333313581648428,2.1337712037154613,29.546832412522175,1.7587874956625107,4.838704657926305,18.280965433969275,35.75960598747043,1.9917399093885633,5.252311636399432,21.871452779145063,0.1278196277486554,0.950600119124107,4.794343269280099,1.1038403084568862,17.6265171078457,10.65567474464256,4.262870832645348,41.17188356728161,19.06071685954541,4.127502288087498,26.182699009462794,25.03220270957345,8.390373120732844,21.098118301400614,44.09291956911886
2018,1903.0,521.0,224.0,9.329243271446884,38.16186457543066,9.66697308363898,8.403285985235854,46.719930210605426,10.437330708244074,1.1062268526530752,0.48621039123573934,5.877386058169825,IFCS,4.418956955434185,18.438002866214976,2.453184022673662,7.670360325543915,33.5071046948249,6.007279423559237,3.2514033701097302,15.90383563931299,1.8778723533052502,10.92277085345861,46.25825817418796,19.97441042649364,6.026187247155716,27.049006496292524,14.813177347557694,1.6226645977142358,4.828567550244614,2.414849018968701,4.636814247108897,22.327211400058484,5.411464966935566,10.07384433349896,38.549154669947086,13.399544432188664,8.519286845503567,43.520345813803864,12.582145417864218,18.593131179002523,65.4526294204766,25.981689850052877
2019,1890.0,508.0,230.0,8.664507352617088,42.01998960655986,15.657125425536277,9.061233578971107,40.98702262163327,17.918714331124352,0.11730026497958987,,5.162863024193313,IFCS,4.16835444067935,19.22629013287749,6.7259894267784635,6.89737718338806,35.736396419998755,14.29292295083408,4.0524058620779675,21.02092167464944,6.528628850334276,10.7655625968482,30.98876838035702,24.445779830019863,5.983435266936188,23.529105626803595,19.550808921759916,2.2114691310163064,5.408628949786879,5.190104853310833,3.739203894810751,8.657141648822911,9.572113933859505,8.04114471243362,35.06449437422016,19.221784417901528,9.621795067802639,33.489088265489215,19.516918362952417,17.662939780236258,35.11294985445182,38.73870278085394
2020,1799.0,574.0,235.0,14.820930297288513,29.903522817458146,15.731099990963584,10.41102381006872,35.67710526451866,16.81431512862234,0.9017266102291059,,1.7646613890422618,IFCS,7.707311153820998,13.682914752439752,6.134606448266079,13.039036023562941,25.419758249437297,13.830618829400676,6.390085194339674,11.336853506306575,6.575759983398723,13.094644694023396,40.821565180639226,20.4794576792275,3.961812538841134,22.160142668709938,19.497372442792557,3.037478166093021,8.654164117949252,4.133445963830748,7.577339066130245,13.330202881463416,7.967651926175887,13.62914555303077,34.34108265779073,14.354738612945612,12.504535164555568,31.851591178661966,19.955337895682568,26.13368071758633,61.44124031353768,34.31007650862817
2021,1767.0,471.0,153.0,10.851258460110621,42.38328349798468,12.758615907357324,6.094340133260423,33.71410870936271,16.518853553621398,0.4360812425328554,,1.2713851439768615,IFCS,5.935525261136144,24.994227930764225,5.402218091448179,9.922954589413509,38.430206475412,11.053114745297517,5.996362838951651,21.56281558664436,5.102981539019038,7.255993017796977,35.478919231403886,19.49573985965807,4.052533277297413,23.941076637092035,16.493574558607406,2.5272896523783035,14.144141983128385,4.732665847968129,5.473310505063529,19.30516875660302,7.570753672399793,8.444209236852851,41.4053774699551,14.56411460884776,8.734738370357634,32.4593320944171,15.984739996107828,17.178947607210485,62.66173430646669,30.548854604955586
2022,1813.0,451.0,184.0,8.001420812672325,36.15864618450503,17.24841419305186,7.945513952076257,32.898244135750616,17.406887494852363,,,1.7907688010057812,IFCS,3.9517166497380716,24.781161021202216,5.816137028596539,6.299964911420783,34.84302325179829,13.44824344291741,2.295310896857386,19.70379488391494,5.606909825281044,9.332057034814751,31.796646904075853,22.997827045992597,7.560550350637276,22.50053397374,20.997831041671322,1.8440887427912074,7.588417112721599,6.155266967212449,3.8169710246528754,21.235810748726614,7.359525017131107,4.756724959397153,33.633979308998626,14.297401280079347,10.87529698683838,32.82572947643137,22.148669208830658,15.632021946235533,56.166708911036295,36.44607048891001
2023,1908.0,471.0,150.0,6.982585070966402,42.0591948063664,15.842359836894456,4.880209716356688,37.056866544682286,12.961678998201846,,,0.9386265570751945,IFCS,3.441257419741365,23.023838860043924,6.8179022880898685,5.711673151593708,35.4456457006444,14.143641035857671,2.461702420325393,20.887035342772425,6.221226680291249,6.151121635729381,41.93289946429206,15.59902435631382,3.3391581140670845,23.919402402937,15.91235280905527,2.594123593130545,12.641784697134941,4.179700913105654,2.968102134603293,21.60102342466334,7.988325596122691,5.966440047870038,35.527917247264725,13.27899000616952,5.896354739453051,41.42944551776496,16.46367538600197,11.86279478732309,59.721981083590926,29.742665392171492
2009,31721.0,8398.0,4320.0,,,,,,,,,,UFRJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,33852.0,9460.0,3888.0,,,,,,,,,,UFRJ,,,,,,,,,,12.80724390740097,,,5.201135901034028,,,0.4995415817959423,,,1.5866885950352565,,,6.081452761104179,,,6.742632897659311,,,12.80724390740097,,
2011,34496.0,9951.0,4349.0,0.7136267236127016,,,,,,17.198671731277653,,,UFRJ,,,,0.7104670292920087,,,0.7104670292920087,,,17.201831425598343,,,5.21171934778141,,,0.5609328494791886,,,1.7911796268597069,,,8.424005926297598,,,9.508066669486723,,,17.912298454890355,,
2012,34923.0,9032.0,4246.0,3.566305679891823,,,,,,10.557368275835218,,,UFRJ,,,,1.899122964644879,,,4.661060583765218,,,12.185109188800716,1.271368439137531,,3.8268060489408295,1.0101404077620335,,0.6768050013742869,0.0666824713620689,,1.5956393727901894,0.2803744835487649,,6.75396526427447,1.1074131877687476,,7.354405372637939,0.7308662950278243,,14.081158163777568,1.271368439137531,
2013,38715.0,10274.0,4200.0,15.35204405288994,,0.13420665663004985,2.3938420167446814,,1.1485251400960186,0.7330816706393989,1.3405656722200698,19.49405489901058,UFRJ,0.6222055138279642,,,2.048026272524868,,,0.4593719821099086,,,7.809068750668684,17.150578493562033,20.46054511797798,2.4217868834677634,6.104970122932151,12.691889229306573,0.33633654617048947,0.9436942989638483,0.9773143154865425,1.1473705192096026,2.721810184590033,2.987036872753129,4.78759875876164,10.679633399975634,7.342909026142375,5.045286850798792,12.630794149461135,13.502625838672245,9.756834189874354,17.12597888779234,20.46054511797798
2014,39477.0,11538.0,5148.0,6.884158551886117,0.45514405858616536,1.6120610293036937,1.5840926242283324,,5.990409107786597,15.585049067328736,24.123781205745907,48.32288799049666,UFRJ,2.0542991355604254,,,4.692056839394362,0.4687079543718457,1.0757237184353905,1.5296473967201554,0.45212985952268087,0.007249965715523574,14.218844696112464,31.145427976508103,54.08080137952967,6.134029128796061,10.240891151502092,32.79818562222718,0.9103712363799376,1.964621044376291,2.5622811853951415,2.410091246961049,5.099632296234689,8.67808889711574,9.02323025547811,19.099087830997966,24.55195945634636,9.838872560457304,20.189252247941106,32.421609192773225,18.398930421698598,29.963065417632507,54.714537629380004
2015,39104.0,9731.0,5097.0,6.50202052379916,6.375868962353723,5.84885662201336,7.0374774053460465,,8.013337318618424,1.8691167844870145,41.98379588659586,45.5945414526897,UFRJ,2.5604162022283368,,0.21238644751150135,5.075353220074413,6.622231644082225,4.769001196700686,2.391080511278009,7.82505865143335,0.20615345970795831,9.06271475178623,35.356303583833885,51.987345167849256,1.8713710267470571,11.882786030774747,32.95089736889263,0.544459397054185,2.279731765827564,4.288719087027405,1.9331912682078627,5.380980850806833,10.211430629575103,7.115776793379198,22.309332590277215,24.882289194780324,7.049259282107189,22.757973542491403,35.124392100609924,14.098246370367969,37.32533452137339,54.716834966491184
2016,38177.0,9550.0,5144.0,7.92650088761455,36.60885762709386,11.740504978041265,6.19676041044961,1.2180108442255808,14.582525007776104,2.185712820151631,18.67740564764337,37.479714564542235,UFRJ,3.5258852486118886,0.48817004279554976,1.1056431859595048,6.496748146066414,15.657182060927317,8.461950987373614,3.0580827586009547,9.420627352466116,1.0986023080444158,9.431137017486243,24.8835503892675,52.60146654988157,3.721681524783103,11.589543016854627,34.998030320784416,0.8600463973997382,2.776058500908761,4.209265470842002,2.9490879061905613,5.719536774047751,10.977852506258753,8.45412567654374,20.55704973860338,25.893883809594833,7.453012815355361,20.995762151058365,36.320126767348924,15.835804929389449,35.135268180651686,58.67100612111449
