CO_CURSO,NO_CURSO,ANO_INGRESSO,ANO_REFERENCIA,DURACAO,ANO_INTEGRALIZACAO,QT_INGRESSANTES,QT_PERMANENCIA,QT_CONCLUINTES,QT_DESISTENTES,TAP,TCA,TDA,TCAN,TADA
120922,FARMÁCIA,2012,2021,6,2017,76,1,2,0,1.315789474,43.42105263,55.26315789,2.631578947,0.0
120924,QUÍMICA,2012,2012,6,2017,25,20,0,5,80.0,0.0,20.0,0.0,20.0
120924,QUÍMICA,2012,2013,6,2017,25,16,0,4,64.0,0.0,36.0,0.0,16.0
120924,QUÍMICA,2012,2014,6,2017,25,9,0,7,36.0,0.0,64.0,0.0,28.0
120924,QUÍMICA,2012,2015,6,2017,25,8,0,1,32.0,0.0,68.0,0.0,4.0
120924,QUÍMICA,2012,2016,6,2017,25,7,0,1,28.0,0.0,72.0,0.0,4.0
120924,QUÍMICA,2012,2017,6,2017,25,4,0,3,16.0,0.0,84.0,0.0,12.0
120924,QUÍMICA,2012,2018,6,2017,25,4,0,0,16.0,0.0,84.0,0.0,0.0
120924,QUÍMICA,2012,2019,6,2017,25,3,1,0,12.0,4.0,84.0,4.0,0.0
120924,QUÍMICA,2012,2020,6,2017,25,3,0,0,12.0,4.0,84.0,0.0,0.0
120924,QUÍMICA,2012,2021,6,2017,25,3,0,0,12.0,4.0,84.0,0.0,0.0
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2012,2012,5,2016,27,27,0,0,100.0,0.0,0.0,0.0,0.0
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2012,2013,5,2016,27,22,0,5,81.48148148,0.0,18.51851852,0.0,18.51851852
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2012,2014,5,2016,27,14,0,8,51.85185185,0.0,48.14814815,0.0,29.62962963
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2012,2015,5,2016,27,9,0,5,33.33333333,0.0,66.66666667,0.0,18.51851852
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2012,2016,5,2016,27,4,3,2,14.81481481,11.11111111,74.07407407,11.11111111,7.407407407
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2012,2017,5,2016,27,1,0,3,3.703703704,11.11111111,85.18518519,0.0,11.11111111
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2012,2018,5,2016,27,1,0,0,3.703703704,11.11111111,85.18518519,0.0,0.0
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2012,2019,5,2016,27,1,0,0,3.703703704,11.11111111,85.18518519,0.0,0.0
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2012,2020,5,2016,27,1,0,0,3.703703704,11.11111111,85.18518519,0.0,0.0
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2012,2021,5,2016,27,1,0,0,3.703703704,11.11111111,85.18518519,0.0,0.0
121848,ENFERMAGEM E OBSTETRÍCIA,2012,2012,6,2017,57,56,0,1,98.24561404,0.0,1.754385965,0.0,1.754385965
121848,ENFERMAGEM E OBSTETRÍCIA,2012,2013,6,2017,57,49,0,7,85.96491228,0.0,14.03508772,0.0,12.28070175
121848,ENFERMAGEM E OBSTETRÍCIA,2012,2014,6,2017,57,43,0,6,75.43859649,0.0,24.56140351,0.0,10.52631579
121848,ENFERMAGEM E OBSTETRÍCIA,2012,2015,6,2017,57,39,0,4,68.42105263,0.0,31.57894737,0.0,7.01754386
121848,ENFERMAGEM E OBSTETRÍCIA,2012,2016,6,2017,57,33,5,1,57.89473684,8.771929825,33.33333333,8.771929825,1.754385965
121848,ENFERMAGEM E OBSTETRÍCIA,2012,2017,6,2017,57,24,7,2,42.10526316,21.05263158,36.84210526,12.28070175,3.50877193
121848,ENFERMAGEM E OBSTETRÍCIA,2012,2018,6,2017,57,10,10,4,17.54385965,38.59649123,43.85964912,17.54385965,7.01754386
121848,ENFERMAGEM E OBSTETRÍCIA,2012,2019,6,2017,57,5,2,3,8.771929825,42.10526316,49.12280702,3.50877193,5.263157895
121848,ENFERMAGEM E OBSTETRÍCIA,2012,2020,6,2017,57,4,1,0,7.01754386,43.85964912,49.12280702,1.754385965,0.0
121848,ENFERMAGEM E OBSTETRÍCIA,2012,2021,6,2017,57,3,1,0,5.263157895,45.61403509,49.12280702,1.754385965,0.0
121850,MEDICINA,2012,2012,7,2018,69,55,0,14,79.71014493,0.0,20.28985507,0.0,20.28985507
121850,MEDICINA,2012,2013,7,2018,69,51,0,4,73.91304348,0.0,26.08695652,0.0,5.797101449
121850,MEDICINA,2012,2014,7,2018,69,48,0,3,69.56521739,0.0,30.43478261,0.0,4.347826087
121850,MEDICINA,2012,2015,7,2018,69,46,1,1,66.66666667,1.449275362,31.88405797,1.449275362,1.449275362
121850,MEDICINA,2012,2016,7,2018,69,42,4,0,60.86956522,7.246376812,31.88405797,5.797101449,0.0
121850,MEDICINA,2012,2017,7,2018,69,28,14,0,40.57971014,27.53623188,31.88405797,20.28985507,0.0
121850,MEDICINA,2012,2018,7,2018,69,9,19,0,13.04347826,55.07246377,31.88405797,27.53623188,0.0
121850,MEDICINA,2012,2019,7,2018,69,3,6,0,4.347826087,63.76811594,31.88405797,8.695652174,0.0
121850,MEDICINA,2012,2020,7,2018,69,2,1,0,2.898550725,65.2173913,31.88405797,1.449275362,0.0
121850,MEDICINA,2012,2021,7,2018,69,2,0,0,2.898550725,65.2173913,31.88405797,0.0,0.0
121852,NUTRIÇÃO,2012,2012,5,2016,59,56,0,3,94.91525424,0.0,5.084745763,0.0,5.084745763
121852,NUTRIÇÃO,2012,2013,5,2016,59,51,0,5,86.44067797,0.0,13.55932203,0.0,8.474576271
121852,NUTRIÇÃO,2012,2014,5,2016,59,46,0,5,77.96610169,0.0,22.03389831,0.0,8.474576271
121852,NUTRIÇÃO,2012,2015,5,2016,59,45,0,1,76.27118644,0.0,23.72881356,0.0,1.694915254
121852,NUTRIÇÃO,2012,2016,5,2016,59,37,7,1,62.71186441,11.86440678,25.42372881,11.86440678,1.694915254
121852,NUTRIÇÃO,2012,2017,5,2016,59,15,19,3,25.42372881,44.06779661,30.50847458,32.20338983,5.084745763
121852,NUTRIÇÃO,2012,2018,5,2016,59,5,10,0,8.474576271,61.01694915,30.50847458,16.94915254,0.0
121852,NUTRIÇÃO,2012,2019,5,2016,59,3,2,0,5.084745763,64.40677966,30.50847458,3.389830508,0.0
121852,NUTRIÇÃO,2012,2020,5,2016,59,1,2,0,1.694915254,67.79661017,30.50847458,3.389830508,0.0
121852,NUTRIÇÃO,2012,2021,5,2016,59,1,0,0,1.694915254,67.79661017,30.50847458,0.0,0.0
123365,QUÍMICA,2012,2012,5,2016,136,116,0,20,85.29411765,0.0,14.70588235,0.0,14.70588235
123365,QUÍMICA,2012,2013,5,2016,136,59,0,57,43.38235294,0.0,56.61764706,0.0,41.91176471
123365,QUÍMICA,2012,2014,5,2016,136,44,0,15,32.35294118,0.0,67.64705882,0.0,11.02941176
123365,QUÍMICA,2012,2015,5,2016,136,42,0,2,30.88235294,0.0,69.11764706,0.0,1.470588235
123365,QUÍMICA,2012,2016,5,2016,136,37,0,5,27.20588235,0.0,72.79411765,0.0,3.676470588
123365,QUÍMICA,2012,2017,5,2016,136,28,2,7,20.58823529,1.470588235,77.94117647,1.470588235,5.147058824
123365,QUÍMICA,2012,2018,5,2016,136,17,0,11,12.5,1.470588235,86.02941176,0.0,8.088235294
123365,QUÍMICA,2012,2019,5,2016,136,17,0,0,12.5,1.470588235,86.02941176,0.0,0.0
123365,QUÍMICA,2012,2020,5,2016,136,17,0,0,12.5,1.470588235,86.02941176,0.0,0.0
123365,QUÍMICA,2012,2021,5,2016,136,17,0,0,12.5,1.470588235,86.02941176,0.0,0.0
314326,GEOGRAFIA,2012,2012,5,2016,50,47,0,3,94.0,0.0,6.0,0.0,6.0
314326,GEOGRAFIA,2012,2013,5,2016,50,43,0,4,86.0,0.0,14.0,0.0,8.0
314326,GEOGRAFIA,2012,2014,5,2016,50,41,1,1,82.0,2.0,16.0,2.0,2.0
314326,GEOGRAFIA,2012,2015,5,2016,50,35,3,3,70.0,8.0,22.0,6.0,6.0
314326,GEOGRAFIA,2012,2016,5,2016,50,17,16,2,34.0,40.0,26.0,32.0,4.0
314326,GEOGRAFIA,2012,2017,5,2016,50,13,3,1,26.0,46.0,28.0,6.0,2.0
314326,GEOGRAFIA,2012,2018,5,2016,50,9,1,3,18.0,48.0,34.0,2.0,6.0
314326,GEOGRAFIA,2012,2019,5,2016,50,5,3,1,10.0,54.0,36.0,6.0,2.0
314326,GEOGRAFIA,2012,2020,5,2016,50,4,0,1,8.0,54.0,38.0,0.0,2.0
314326,GEOGRAFIA,2012,2021,5,2016,50,3,0,1,6.0,54.0,40.0,0.0,2.0
314328,MATEMÁTICA,2012,2012,5,2016,25,22,0,3,88.0,0.0,12.0,0.0,12.0
314328,MATEMÁTICA,2012,2013,5,2016,25,17,0,5,68.0,0.0,32.0,0.0,20.0
314328,MATEMÁTICA,2012,2014,5,2016,25,14,0,3,56.0,0.0,44.0,0.0,12.0
314328,MATEMÁTICA,2012,2015,5,2016,25,10,2,2,40.0,8.0,52.0,8.0,8.0
314328,MATEMÁTICA,2012,2016,5,2016,25,9,1,0,36.0,12.0,52.0,4.0,0.0
314328,MATEMÁTICA,2012,2017,5,2016,25,6,2,1,24.0,20.0,56.0,8.0,4.0
314328,MATEMÁTICA,2012,2018,5,2016,25,5,0,1,20.0,20.0,60.0,0.0,4.0
314328,MATEMÁTICA,2012,2019,5,2016,25,3,0,2,12.0,20.0,68.0,0.0,8.0
314328,MATEMÁTICA,2012,2020,5,2016,25,3,0,0,12.0,20.0,68.0,0.0,0.0
314328,MATEMÁTICA,2012,2021,5,2016,25,2,1,0,8.0,24.0,68.0,4.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2012,2012,5,2016,25,25,0,0,100.0,0.0,0.0,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2012,2013,5,2016,25,16,1,8,64.0,4.0,32.0,4.0,32.0
314345,CIÊNCIAS BIOLÓGICAS,2012,2014,5,2016,25,0,0,16,0.0,4.0,96.0,0.0,64.0
314345,CIÊNCIAS BIOLÓGICAS,2012,2015,5,2016,25,0,0,0,0.0,4.0,96.0,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2012,2016,5,2016,25,0,0,0,0.0,4.0,96.0,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2012,2017,5,2016,25,0,0,0,0.0,4.0,96.0,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2012,2018,5,2016,25,0,0,0,0.0,4.0,96.0,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2012,2019,5,2016,25,0,0,0,0.0,4.0,96.0,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2012,2020,5,2016,25,0,0,0,0.0,4.0,96.0,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2012,2021,5,2016,25,0,0,0,0.0,4.0,96.0,0.0,0.0
314346,FILOSOFIA,2012,2012,5,2016,40,38,0,2,95.0,0.0,5.0,0.0,5.0
314346,FILOSOFIA,2012,2013,5,2016,40,30,0,8,75.0,0.0,25.0,0.0,20.0
314346,FILOSOFIA,2012,2014,5,2016,40,24,1,5,60.0,2.5,37.5,2.5,12.5
314346,FILOSOFIA,2012,2015,5,2016,40,23,1,0,57.5,5.0,37.5,2.5,0.0
314346,FILOSOFIA,2012,2016,5,2016,40,20,0,3,50.0,5.0,45.0,0.0,7.5
314346,FILOSOFIA,2012,2017,5,2016,40,16,3,1,40.0,12.5,47.5,7.5,2.5
314346,FILOSOFIA,2012,2018,5,2016,40,11,3,2,27.5,20.0,52.5,7.5,5.0
314346,FILOSOFIA,2012,2019,5,2016,40,8,0,3,20.0,20.0,60.0,0.0,7.5
314346,FILOSOFIA,2012,2020,5,2016,40,7,1,0,17.5,22.5,60.0,2.5,0.0
314346,FILOSOFIA,2012,2021,5,2016,40,6,0,1,15.0,22.5,62.5,0.0,2.5
314347,HISTÓRIA,2012,2012,5,2016,12,5,7,0,41.66666667,58.33333333,0.0,58.33333333,0.0
314347,HISTÓRIA,2012,2013,5,2016,12,3,1,1,25.0,66.66666667,8.333333333,8.333333333,8.333333333
314347,HISTÓRIA,2012,2014,5,2016,12,1,0,2,8.333333333,66.66666667,25.0,0.0,16.66666667
314347,HISTÓRIA,2012,2015,5,2016,12,0,0,1,0.0,66.66666667,33.33333333,0.0,8.333333333
314347,HISTÓRIA,2012,2016,5,2016,12,0,0,0,0.0,66.66666667,33.33333333,0.0,0.0
314347,HISTÓRIA,2012,2017,5,2016,12,0,0,0,0.0,66.66666667,33.33333333,0.0,0.0
314347,HISTÓRIA,2012,2018,5,2016,12,0,0,0,0.0,66.66666667,33.33333333,0.0,0.0
314347,HISTÓRIA,2012,2019,5,2016,12,0,0,0,0.0,66.66666667,33.33333333,0.0,0.0
314347,HISTÓRIA,2012,2020,5,2016,12,0,0,0,0.0,66.66666667,33.33333333,0.0,0.0
314347,HISTÓRIA,2012,2021,5,2016,12,0,0,0,0.0,66.66666667,33.33333333,0.0,0.0
314348,CIÊNCIAS SOCIAIS,2012,2012,5,2016,111,103,0,8,92.79279279,0.0,7.207207207,0.0,7.207207207
314348,CIÊNCIAS SOCIAIS,2012,2013,5,2016,111,84,0,19,75.67567568,0.0,24.32432432,0.0,17.11711712
314348,CIÊNCIAS SOCIAIS,2012,2014,5,2016,111,72,0,12,64.86486486,0.0,35.13513514,0.0,10.81081081
314348,CIÊNCIAS SOCIAIS,2012,2015,5,2016,111,56,8,8,50.45045045,7.207207207,42.34234234,7.207207207,7.207207207
314348,CIÊNCIAS SOCIAIS,2012,2016,5,2016,111,31,15,10,27.92792793,20.72072072,51.35135135,13.51351351,9.009009009
314348,CIÊNCIAS SOCIAIS,2012,2017,5,2016,111,16,12,3,14.41441441,31.53153153,54.05405405,10.81081081,2.702702703
314348,CIÊNCIAS SOCIAIS,2012,2018,5,2016,111,9,5,2,8.108108108,36.03603604,55.85585586,4.504504505,1.801801802
314348,CIÊNCIAS SOCIAIS,2012,2019,5,2016,111,4,1,4,3.603603604,36.93693694,59.45945946,0.900900901,3.603603604
314348,CIÊNCIAS SOCIAIS,2012,2020,5,2016,111,4,0,0,3.603603604,36.93693694,59.45945946,0.0,0.0
314348,CIÊNCIAS SOCIAIS,2012,2021,5,2016,111,4,0,0,3.603603604,36.93693694,59.45945946,0.0,0.0
1106731,TEORIA DA DANÇA,2012,2012,5,2016,10,10,0,0,100.0,0.0,0.0,0.0,0.0
1106731,TEORIA DA DANÇA,2012,2013,5,2016,10,8,0,2,80.0,0.0,20.0,0.0,20.0
1106731,TEORIA DA DANÇA,2012,2014,5,2016,10,6,0,2,60.0,0.0,40.0,0.0,20.0
1106731,TEORIA DA DANÇA,2012,2015,5,2016,10,6,0,0,60.0,0.0,40.0,0.0,0.0
1106731,TEORIA DA DANÇA,2012,2016,5,2016,10,5,1,0,50.0,10.0,40.0,10.0,0.0
1106731,TEORIA DA DANÇA,2012,2017,5,2016,10,5,0,0,50.0,10.0,40.0,0.0,0.0
1106731,TEORIA DA DANÇA,2012,2018,5,2016,10,3,2,0,30.0,30.0,40.0,20.0,0.0
1106731,TEORIA DA DANÇA,2012,2019,5,2016,10,2,0,1,20.0,30.0,50.0,0.0,10.0
1106731,TEORIA DA DANÇA,2012,2020,5,2016,10,1,1,0,10.0,40.0,50.0,10.0,0.0
1106731,TEORIA DA DANÇA,2012,2021,5,2016,10,1,0,0,10.0,40.0,50.0,0.0,0.0
1107284,DANÇA,2012,2012,5,2016,42,42,0,0,100.0,0.0,0.0,0.0,0.0
1107284,DANÇA,2012,2013,5,2016,42,40,0,2,95.23809524,0.0,4.761904762,0.0,4.761904762
1107284,DANÇA,2012,2014,5,2016,42,35,0,5,83.33333333,0.0,16.66666667,0.0,11.9047619
1107284,DANÇA,2012,2015,5,2016,42,32,1,2,76.19047619,2.380952381,21.42857143,2.380952381,4.761904762
1107284,DANÇA,2012,2016,5,2016,42,28,1,3,66.66666667,4.761904762,28.57142857,2.380952381,7.142857143
1107284,DANÇA,2012,2017,5,2016,42,17,8,3,40.47619048,23.80952381,35.71428571,19.04761905,7.142857143
1107284,DANÇA,2012,2018,5,2016,42,11,6,0,26.19047619,38.0952381,35.71428571,14.28571429,0.0
1107284,DANÇA,2012,2019,5,2016,42,6,4,1,14.28571429,47.61904762,38.0952381,9.523809524,2.380952381
1107284,DANÇA,2012,2020,5,2016,42,6,0,0,14.28571429,47.61904762,38.0952381,0.0,0.0
1107284,DANÇA,2012,2021,5,2016,42,4,1,1,9.523809524,50.0,40.47619048,2.380952381,2.380952381
1114221,LETRAS - PORTUGUÊS E ALEMÃO,2012,2012,5,2016,13,13,0,0,100.0,0.0,0.0,0.0,0.0
1114221,LETRAS - PORTUGUÊS E ALEMÃO,2012,2013,5,2016,13,11,2,0,84.61538462,15.38461538,0.0,15.38461538,0.0
1114221,LETRAS - PORTUGUÊS E ALEMÃO,2012,2014,5,2016,13,9,2,0,69.23076923,30.76923077,0.0,15.38461538,0.0
1114221,LETRAS - PORTUGUÊS E ALEMÃO,2012,2015,5,2016,13,7,0,2,53.84615385,30.76923077,15.38461538,0.0,15.38461538
1114221,LETRAS - PORTUGUÊS E ALEMÃO,2012,2016,5,2016,13,7,0,0,53.84615385,30.76923077,15.38461538,0.0,0.0
1114221,LETRAS - PORTUGUÊS E ALEMÃO,2012,2017,5,2016,13,4,3,0,30.76923077,53.84615385,15.38461538,23.07692308,0.0
1114221,LETRAS - PORTUGUÊS E ALEMÃO,2012,2018,5,2016,13,4,0,0,30.76923077,53.84615385,15.38461538,0.0,0.0
1114221,LETRAS - PORTUGUÊS E ALEMÃO,2012,2019,5,2016,13,4,0,0,30.76923077,53.84615385,15.38461538,0.0,0.0
1114221,LETRAS - PORTUGUÊS E ALEMÃO,2012,2020,5,2016,13,2,2,0,15.38461538,69.23076923,15.38461538,15.38461538,0.0
1114221,LETRAS - PORTUGUÊS E ALEMÃO,2012,2021,5,2016,13,2,0,0,15.38461538,69.23076923,15.38461538,0.0,0.0
1114222,LETRAS - PORTUGUÊS E ÁRABE,2012,2012,5,2016,6,6,0,0,100.0,0.0,0.0,0.0,0.0
1114222,LETRAS - PORTUGUÊS E ÁRABE,2012,2013,5,2016,6,6,0,0,100.0,0.0,0.0,0.0,0.0
1114222,LETRAS - PORTUGUÊS E ÁRABE,2012,2014,5,2016,6,6,0,0,100.0,0.0,0.0,0.0,0.0
1114222,LETRAS - PORTUGUÊS E ÁRABE,2012,2015,5,2016,6,6,0,0,100.0,0.0,0.0,0.0,0.0
1114222,LETRAS - PORTUGUÊS E ÁRABE,2012,2016,5,2016,6,6,0,0,100.0,0.0,0.0,0.0,0.0
1114222,LETRAS - PORTUGUÊS E ÁRABE,2012,2017,5,2016,6,3,3,0,50.0,50.0,0.0,50.0,0.0
1114222,LETRAS - PORTUGUÊS E ÁRABE,2012,2018,5,2016,6,3,0,0,50.0,50.0,0.0,0.0,0.0
1114222,LETRAS - PORTUGUÊS E ÁRABE,2012,2019,5,2016,6,3,0,0,50.0,50.0,0.0,0.0,0.0
1114222,LETRAS - PORTUGUÊS E ÁRABE,2012,2020,5,2016,6,2,0,1,33.33333333,50.0,16.66666667,0.0,16.66666667
1114222,LETRAS - PORTUGUÊS E ÁRABE,2012,2021,5,2016,6,2,0,0,33.33333333,50.0,16.66666667,0.0,0.0
1114223,LETRAS - PORTUGUÊS E RUSSO,2012,2012,5,2016,4,4,0,0,100.0,0.0,0.0,0.0,0.0
1114223,LETRAS - PORTUGUÊS E RUSSO,2012,2013,5,2016,4,3,1,0,75.0,25.0,0.0,25.0,0.0
1114223,LETRAS - PORTUGUÊS E RUSSO,2012,2014,5,2016,4,3,0,0,75.0,25.0,0.0,0.0,0.0
1114223,LETRAS - PORTUGUÊS E RUSSO,2012,2015,5,2016,4,3,0,0,75.0,25.0,0.0,0.0,0.0
1114223,LETRAS - PORTUGUÊS E RUSSO,2012,2016,5,2016,4,1,0,2,25.0,25.0,50.0,0.0,50.0
1114223,LETRAS - PORTUGUÊS E RUSSO,2012,2017,5,2016,4,0,0,1,0.0,25.0,75.0,0.0,25.0
1114223,LETRAS - PORTUGUÊS E RUSSO,2012,2018,5,2016,4,0,0,0,0.0,25.0,75.0,0.0,0.0
1114223,LETRAS - PORTUGUÊS E RUSSO,2012,2019,5,2016,4,0,0,0,0.0,25.0,75.0,0.0,0.0
1114223,LETRAS - PORTUGUÊS E RUSSO,2012,2020,5,2016,4,0,0,0,0.0,25.0,75.0,0.0,0.0
1114223,LETRAS - PORTUGUÊS E RUSSO,2012,2021,5,2016,4,0,0,0,0.0,25.0,75.0,0.0,0.0
1114224,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,2012,2012,6,2017,158,158,0,0,100.0,0.0,0.0,0.0,0.0
1114224,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,2012,2013,6,2017,158,138,16,4,87.34177215,10.12658228,2.53164557,10.12658228,2.53164557
1114224,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,2012,2014,6,2017,158,124,3,11,78.48101266,12.02531646,9.493670886,1.898734177,6.962025316
1114224,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,2012,2015,6,2017,158,111,3,10,70.25316456,13.92405063,15.82278481,1.898734177,6.329113924
1114224,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,2012,2016,6,2017,158,90,15,6,56.96202532,23.41772152,19.62025316,9.493670886,3.797468354
1114224,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,2012,2017,6,2017,158,66,21,3,41.7721519,36.70886076,21.51898734,13.29113924,1.898734177
1114224,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,2012,2018,6,2017,158,55,7,4,34.81012658,41.13924051,24.05063291,4.430379747,2.53164557
1114224,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,2012,2019,6,2017,158,43,11,1,27.21518987,48.10126582,24.6835443,6.962025316,0.632911392
1114224,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,2012,2020,6,2017,158,31,10,2,19.62025316,54.43037975,25.94936709,6.329113924,1.265822785
1114224,LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,2012,2021,6,2017,158,30,0,1,18.98734177,54.43037975,26.58227848,0.0,0.632911392
1114225,LETRAS - PORTUGUÊS E ESPANHOL,2012,2012,5,2016,31,31,0,0,100.0,0.0,0.0,0.0,0.0
1114225,LETRAS - PORTUGUÊS E ESPANHOL,2012,2013,5,2016,31,30,0,1,96.77419355,0.0,3.225806452,0.0,3.225806452
1114225,LETRAS - PORTUGUÊS E ESPANHOL,2012,2014,5,2016,31,29,0,1,93.5483871,0.0,6.451612903,0.0,3.225806452
1114225,LETRAS - PORTUGUÊS E ESPANHOL,2012,2015,5,2016,31,27,0,2,87.09677419,0.0,12.90322581,0.0,6.451612903
1114225,LETRAS - PORTUGUÊS E ESPANHOL,2012,2016,5,2016,31,21,6,0,67.74193548,19.35483871,12.90322581,19.35483871,0.0
1114225,LETRAS - PORTUGUÊS E ESPANHOL,2012,2017,5,2016,31,11,10,0,35.48387097,51.61290323,12.90322581,32.25806452,0.0
1114225,LETRAS - PORTUGUÊS E ESPANHOL,2012,2018,5,2016,31,9,1,1,29.03225806,54.83870968,16.12903226,3.225806452,3.225806452
1114225,LETRAS - PORTUGUÊS E ESPANHOL,2012,2019,5,2016,31,9,0,0,29.03225806,54.83870968,16.12903226,0.0,0.0
1114225,LETRAS - PORTUGUÊS E ESPANHOL,2012,2020,5,2016,31,7,2,0,22.58064516,61.29032258,16.12903226,6.451612903,0.0
1114225,LETRAS - PORTUGUÊS E ESPANHOL,2012,2021,5,2016,31,7,0,0,22.58064516,61.29032258,16.12903226,0.0,0.0
1114226,LETRAS - PORTUGUÊS E FRANCÊS,2012,2012,5,2016,22,22,0,0,100.0,0.0,0.0,0.0,0.0
1114226,LETRAS - PORTUGUÊS E FRANCÊS,2012,2013,5,2016,22,20,0,2,90.90909091,0.0,9.090909091,0.0,9.090909091
1114226,LETRAS - PORTUGUÊS E FRANCÊS,2012,2014,5,2016,22,18,0,2,81.81818182,0.0,18.18181818,0.0,9.090909091
1114226,LETRAS - PORTUGUÊS E FRANCÊS,2012,2015,5,2016,22,18,0,0,81.81818182,0.0,18.18181818,0.0,0.0
1114226,LETRAS - PORTUGUÊS E FRANCÊS,2012,2016,5,2016,22,14,2,2,63.63636364,9.090909091,27.27272727,9.090909091,9.090909091
1114226,LETRAS - PORTUGUÊS E FRANCÊS,2012,2017,5,2016,22,10,3,1,45.45454545,22.72727273,31.81818182,13.63636364,4.545454545
1114226,LETRAS - PORTUGUÊS E FRANCÊS,2012,2018,5,2016,22,4,5,1,18.18181818,45.45454545,36.36363636,22.72727273,4.545454545
1114226,LETRAS - PORTUGUÊS E FRANCÊS,2012,2019,5,2016,22,3,1,0,13.63636364,50.0,36.36363636,4.545454545,0.0
1114226,LETRAS - PORTUGUÊS E FRANCÊS,2012,2020,5,2016,22,2,1,0,9.090909091,54.54545455,36.36363636,4.545454545,0.0
1114226,LETRAS - PORTUGUÊS E FRANCÊS,2012,2021,5,2016,22,2,0,0,9.090909091,54.54545455,36.36363636,0.0,0.0
1114229,LETRAS - PORTUGUÊS E INGLÊS,2012,2012,5,2016,83,83,0,0,100.0,0.0,0.0,0.0,0.0
1114229,LETRAS - PORTUGUÊS E INGLÊS,2012,2013,5,2016,83,63,12,8,75.90361446,14.45783133,9.638554217,14.45783133,9.638554217
1114229,LETRAS - PORTUGUÊS E INGLÊS,2012,2014,5,2016,83,47,3,13,56.62650602,18.07228916,25.30120482,3.614457831,15.6626506
1114229,LETRAS - PORTUGUÊS E INGLÊS,2012,2015,5,2016,83,35,6,6,42.1686747,25.30120482,32.53012048,7.228915663,7.228915663
1114229,LETRAS - PORTUGUÊS E INGLÊS,2012,2016,5,2016,83,29,4,2,34.93975904,30.12048193,34.93975904,4.819277108,2.409638554
1114229,LETRAS - PORTUGUÊS E INGLÊS,2012,2017,5,2016,83,17,11,1,20.48192771,43.37349398,36.14457831,13.25301205,1.204819277
1114229,LETRAS - PORTUGUÊS E INGLÊS,2012,2018,5,2016,83,13,3,1,15.6626506,46.98795181,37.34939759,3.614457831,1.204819277
1114229,LETRAS - PORTUGUÊS E INGLÊS,2012,2019,5,2016,83,11,1,1,13.25301205,48.19277108,38.55421687,1.204819277,1.204819277
1114229,LETRAS - PORTUGUÊS E INGLÊS,2012,2020,5,2016,83,10,1,0,12.04819277,49.39759036,38.55421687,1.204819277,0.0
1114229,LETRAS - PORTUGUÊS E INGLÊS,2012,2021,5,2016,83,9,1,0,10.84337349,50.60240964,38.55421687,1.204819277,0.0
1114230,LETRAS - PORTUGUÊS E LATIM,2012,2012,5,2016,25,25,0,0,100.0,0.0,0.0,0.0,0.0
1114230,LETRAS - PORTUGUÊS E LATIM,2012,2013,5,2016,25,22,1,2,88.0,4.0,8.0,4.0,8.0
1114230,LETRAS - PORTUGUÊS E LATIM,2012,2014,5,2016,25,22,0,0,88.0,4.0,8.0,0.0,0.0
1114230,LETRAS - PORTUGUÊS E LATIM,2012,2015,5,2016,25,16,0,6,64.0,4.0,32.0,0.0,24.0
1114230,LETRAS - PORTUGUÊS E LATIM,2012,2016,5,2016,25,14,2,0,56.0,12.0,32.0,8.0,0.0
